shared memory,pid,dur,stream,ts,est. achieved occupancy %,tid,cat,warps per SM,grid,registers per thread,correlation,ph,name,device,External id,queued,blocks per SM,context,block
0,0,2.976,7,6939565303821.615,67,7,kernel,36.57143,"[48, 4, 1]",44,51356,X,"void cublasLt::splitKreduce_kernel<32, 16, int, float, float, float, float, true, true, false>(cublasLt::cublasSplitKParams<float>, float const*, float const*, float*, float const*, float const*, float const*, float const*, float*, void*, long, float*, int*)",0,14836,0,2.285714,1,"[32, 16, 1]"
0,0,2.304,7,6939565304067.054,30,7,kernel,14.285714,"[300, 1, 1]",16,51370,X,"void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1})",0,14850,0,3.571429,1,"[128, 1, 1]"
36352,0,14.24,7,6939565304382.094,1,7,kernel,0.380952,"[1, 8, 1]",168,51423,X,"fmha_cutlassF_f32_aligned_64x64_rf_sm80(PyTorchMemEffAttention::AttentionKernel<float, cutlass::arch::Sm80, true, 64, 64, 64, true, true>::Params)",0,14877,0,0.095238,1,"[32, 4, 1]"
26624,0,7.808,7,6939565304518.35,13,7,kernel,6.095238,"[8, 2, 4]",82,51447,X,ampere_sgemm_64x32_sliced1x4_tn,0,14891,0,0.761905,1,"[256, 1, 1]"
0,0,2.176,7,6939565304530.702,25,7,kernel,12.190476,"[16, 4, 1]",44,51449,X,"void cublasLt::splitKreduce_kernel<32, 16, int, float, float, float, float, true, true, false>(cublasLt::cublasSplitKParams<float>, float const*, float const*, float*, float const*, float const*, float const*, float const*, float*, void*, long, float*, int*)",0,14891,0,0.761905,1,"[32, 16, 1]"
0,0,2.336,7,6939565304698.03,20,7,kernel,9.523809,"[100, 1, 1]",47,51480,X,"void at::native::(anonymous namespace)::fused_dropout_kernel_vec<float, float, unsigned int, 1, 4, bool>(at::cuda::detail::TensorInfo<float const, unsigned int>, at::cuda::detail::TensorInfo<float, unsigned int>, at::cuda::detail::TensorInfo<bool, unsigned int>, unsigned int, float, at::PhiloxCudaState)",0,14894,0,1.190476,1,"[256, 1, 1]"
0,0,1.472,7,6939565304751.598,5,7,kernel,2.380952,"[50, 1, 1]",22,51490,X,"void at::native::vectorized_elementwise_kernel<4, at::native::CUDAFunctor_add<float>, at::detail::Array<char*, 3> >(int, at::native::CUDAFunctor_add<float>, at::detail::Array<char*, 3>)",0,14899,0,0.595238,1,"[128, 1, 1]"
24,0,3.616,7,6939565304872.846,5,7,kernel,2.380952,"[50, 1, 1]",43,51519,X,"void at::native::(anonymous namespace)::vectorized_layer_norm_kernel<float, float>(int, float, float const*, float const*, float const*, float*, float*, float*)",0,14901,0,0.595238,1,"[32, 4, 1]"
26624,0,19.84,7,6939565305021.197,13,7,kernel,6.095238,"[32, 2, 1]",82,51539,X,ampere_sgemm_64x32_sliced1x4_tn,0,14913,0,0.761905,1,"[256, 1, 1]"
0,0,1.632,7,6939565305084.141,20,7,kernel,9.523809,"[200, 1, 1]",18,51550,X,"void at::native::vectorized_elementwise_kernel<4, at::native::(anonymous namespace)::launch_clamp_scalar(at::TensorIteratorBase&, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::{lambda()#1}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}, at::detail::Array<char*, 2> >(int, at::native::(anonymous namespace)::launch_clamp_scalar(at::TensorIteratorBase&, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::{lambda()#1}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}, at::detail::Array<char*, 2>)",0,14916,0,2.380952,1,"[128, 1, 1]"
0,0,2.976,7,6939565305196.621,79,7,kernel,38.095238,"[400, 1, 1]",47,51583,X,"void at::native::(anonymous namespace)::fused_dropout_kernel_vec<float, float, unsigned int, 1, 4, bool>(at::cuda::detail::TensorInfo<float const, unsigned int>, at::cuda::detail::TensorInfo<float, unsigned int>, at::cuda::detail::TensorInfo<bool, unsigned int>, unsigned int, float, at::PhiloxCudaState)",0,14918,0,4.761905,1,"[256, 1, 1]"
26624,0,17.215,7,6939565305316.845,16,7,kernel,7.619048,"[8, 2, 5]",82,51602,X,ampere_sgemm_64x32_sliced1x4_tn,0,14929,0,0.952381,1,"[256, 1, 1]"
0,0,2.176,7,6939565305334.829,25,7,kernel,12.190476,"[16, 4, 1]",44,51604,X,"void cublasLt::splitKreduce_kernel<32, 16, int, float, float, float, float, true, true, false>(cublasLt::cublasSplitKParams<float>, float const*, float const*, float*, float const*, float const*, float const*, float const*, float*, void*, long, float*, int*)",0,14929,0,0.761905,1,"[32, 16, 1]"
0,0,2.368,7,6939565305427.34,20,7,kernel,9.523809,"[100, 1, 1]",47,51635,X,"void at::native::(anonymous namespace)::fused_dropout_kernel_vec<float, float, unsigned int, 1, 4, bool>(at::cuda::detail::TensorInfo<float const, unsigned int>, at::cuda::detail::TensorInfo<float, unsigned int>, at::cuda::detail::TensorInfo<bool, unsigned int>, unsigned int, float, at::PhiloxCudaState)",0,14932,0,1.190476,1,"[256, 1, 1]"
0,0,1.76,7,6939565305469.452,5,7,kernel,2.380952,"[50, 1, 1]",22,51645,X,"void at::native::vectorized_elementwise_kernel<4, at::native::CUDAFunctor_add<float>, at::detail::Array<char*, 3> >(int, at::native::CUDAFunctor_add<float>, at::detail::Array<char*, 3>)",0,14937,0,0.595238,1,"[128, 1, 1]"
24,0,3.52,7,6939565305596.236,5,7,kernel,2.380952,"[50, 1, 1]",43,51674,X,"void at::native::(anonymous namespace)::vectorized_layer_norm_kernel<float, float>(int, float, float const*, float const*, float const*, float*, float*, float*)",0,14939,0,0.595238,1,"[32, 4, 1]"
26624,0,15.072,7,6939565305850.156,29,7,kernel,13.714286,"[24, 2, 3]",82,51694,X,ampere_sgemm_64x32_sliced1x4_tn,0,14951,0,1.714286,1,"[256, 1, 1]"
0,0,3.04,7,6939565305865.964,67,7,kernel,36.57143,"[48, 4, 1]",44,51696,X,"void cublasLt::splitKreduce_kernel<32, 16, int, float, float, float, float, true, true, false>(cublasLt::cublasSplitKParams<float>, float const*, float const*, float*, float const*, float const*, float const*, float const*, float*, void*, long, float*, int*)",0,14951,0,2.285714,1,"[32, 16, 1]"
0,0,2.368,7,6939565306038.444,30,7,kernel,14.285714,"[300, 1, 1]",16,51710,X,"void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1})",0,14965,0,3.571429,1,"[128, 1, 1]"
36352,0,14.432,7,6939565306361.323,1,7,kernel,0.380952,"[1, 8, 1]",168,51763,X,"fmha_cutlassF_f32_aligned_64x64_rf_sm80(PyTorchMemEffAttention::AttentionKernel<float, cutlass::arch::Sm80, true, 64, 64, 64, true, true>::Params)",0,14992,0,0.095238,1,"[32, 4, 1]"
26624,0,7.904,7,6939565306500.491,13,7,kernel,6.095238,"[8, 2, 4]",82,51787,X,ampere_sgemm_64x32_sliced1x4_tn,0,15006,0,0.761905,1,"[256, 1, 1]"
0,0,2.144,7,6939565306513.259,25,7,kernel,12.190476,"[16, 4, 1]",44,51789,X,"void cublasLt::splitKreduce_kernel<32, 16, int, float, float, float, float, true, true, false>(cublasLt::cublasSplitKParams<float>, float const*, float const*, float*, float const*, float const*, float const*, float const*, float*, void*, long, float*, int*)",0,15006,0,0.761905,1,"[32, 16, 1]"
0,0,2.432,7,6939565306666.187,20,7,kernel,9.523809,"[100, 1, 1]",47,51820,X,"void at::native::(anonymous namespace)::fused_dropout_kernel_vec<float, float, unsigned int, 1, 4, bool>(at::cuda::detail::TensorInfo<float const, unsigned int>, at::cuda::detail::TensorInfo<float, unsigned int>, at::cuda::detail::TensorInfo<bool, unsigned int>, unsigned int, float, at::PhiloxCudaState)",0,15009,0,1.190476,1,"[256, 1, 1]"
0,0,1.44,7,6939565306718.667,5,7,kernel,2.380952,"[50, 1, 1]",22,51830,X,"void at::native::vectorized_elementwise_kernel<4, at::native::CUDAFunctor_add<float>, at::detail::Array<char*, 3> >(int, at::native::CUDAFunctor_add<float>, at::detail::Array<char*, 3>)",0,15014,0,0.595238,1,"[128, 1, 1]"
24,0,3.584,7,6939565306841.45,5,7,kernel,2.380952,"[50, 1, 1]",43,51859,X,"void at::native::(anonymous namespace)::vectorized_layer_norm_kernel<float, float>(int, float, float const*, float const*, float const*, float*, float*, float*)",0,15016,0,0.595238,1,"[32, 4, 1]"
26624,0,19.84,7,6939565306987.978,13,7,kernel,6.095238,"[32, 2, 1]",82,51879,X,ampere_sgemm_64x32_sliced1x4_tn,0,15028,0,0.761905,1,"[256, 1, 1]"
0,0,1.664,7,6939565307053.578,20,7,kernel,9.523809,"[200, 1, 1]",18,51890,X,"void at::native::vectorized_elementwise_kernel<4, at::native::(anonymous namespace)::launch_clamp_scalar(at::TensorIteratorBase&, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::{lambda()#1}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}, at::detail::Array<char*, 2> >(int, at::native::(anonymous namespace)::launch_clamp_scalar(at::TensorIteratorBase&, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::{lambda()#1}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}, at::detail::Array<char*, 2>)",0,15031,0,2.380952,1,"[128, 1, 1]"
0,0,2.976,7,6939565307169.45,79,7,kernel,38.095238,"[400, 1, 1]",47,51923,X,"void at::native::(anonymous namespace)::fused_dropout_kernel_vec<float, float, unsigned int, 1, 4, bool>(at::cuda::detail::TensorInfo<float const, unsigned int>, at::cuda::detail::TensorInfo<float, unsigned int>, at::cuda::detail::TensorInfo<bool, unsigned int>, unsigned int, float, at::PhiloxCudaState)",0,15033,0,4.761905,1,"[256, 1, 1]"
26624,0,17.023,7,6939565307294.762,16,7,kernel,7.619048,"[8, 2, 5]",82,51942,X,ampere_sgemm_64x32_sliced1x4_tn,0,15044,0,0.952381,1,"[256, 1, 1]"
0,0,2.144,7,6939565307312.586,25,7,kernel,12.190476,"[16, 4, 1]",44,51944,X,"void cublasLt::splitKreduce_kernel<32, 16, int, float, float, float, float, true, true, false>(cublasLt::cublasSplitKParams<float>, float const*, float const*, float*, float const*, float const*, float const*, float const*, float*, void*, long, float*, int*)",0,15044,0,0.761905,1,"[32, 16, 1]"
0,0,2.368,7,6939565307416.841,20,7,kernel,9.523809,"[100, 1, 1]",47,51975,X,"void at::native::(anonymous namespace)::fused_dropout_kernel_vec<float, float, unsigned int, 1, 4, bool>(at::cuda::detail::TensorInfo<float const, unsigned int>, at::cuda::detail::TensorInfo<float, unsigned int>, at::cuda::detail::TensorInfo<bool, unsigned int>, unsigned int, float, at::PhiloxCudaState)",0,15047,0,1.190476,1,"[256, 1, 1]"
0,0,1.6,7,6939565307464.137,5,7,kernel,2.380952,"[50, 1, 1]",22,51985,X,"void at::native::vectorized_elementwise_kernel<4, at::native::CUDAFunctor_add<float>, at::detail::Array<char*, 3> >(int, at::native::CUDAFunctor_add<float>, at::detail::Array<char*, 3>)",0,15052,0,0.595238,1,"[128, 1, 1]"
24,0,3.552,7,6939565307578.057,5,7,kernel,2.380952,"[50, 1, 1]",43,52014,X,"void at::native::(anonymous namespace)::vectorized_layer_norm_kernel<float, float>(int, float, float const*, float const*, float const*, float*, float*, float*)",0,15054,0,0.595238,1,"[32, 4, 1]"
24,0,3.552,7,6939565307710.281,5,7,kernel,2.380952,"[50, 1, 1]",43,52043,X,"void at::native::(anonymous namespace)::vectorized_layer_norm_kernel<float, float>(int, float, float const*, float const*, float const*, float*, float*, float*)",0,15061,0,0.595238,1,"[32, 4, 1]"
26624,0,15.137,7,6939565308029.992,29,7,kernel,13.714286,"[24, 2, 3]",82,52063,X,ampere_sgemm_64x32_sliced1x4_tn,0,15073,0,1.714286,1,"[256, 1, 1]"
0,0,2.976,7,6939565308045.832,67,7,kernel,36.57143,"[48, 4, 1]",44,52065,X,"void cublasLt::splitKreduce_kernel<32, 16, int, float, float, float, float, true, true, false>(cublasLt::cublasSplitKParams<float>, float const*, float const*, float*, float const*, float const*, float const*, float const*, float*, void*, long, float*, int*)",0,15073,0,2.285714,1,"[32, 16, 1]"
0,0,2.176,7,6939565308212.008,30,7,kernel,14.285714,"[300, 1, 1]",16,52079,X,"void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1})",0,15087,0,3.571429,1,"[128, 1, 1]"
36352,0,14.657,7,6939565308538.407,1,7,kernel,0.380952,"[1, 8, 1]",168,52132,X,"fmha_cutlassF_f32_aligned_64x64_rf_sm80(PyTorchMemEffAttention::AttentionKernel<float, cutlass::arch::Sm80, true, 64, 64, 64, true, true>::Params)",0,15114,0,0.095238,1,"[32, 4, 1]"
26624,0,7.904,7,6939565308674.311,13,7,kernel,6.095238,"[8, 2, 4]",82,52156,X,ampere_sgemm_64x32_sliced1x4_tn,0,15128,0,0.761905,1,"[256, 1, 1]"
0,0,2.144,7,6939565308686.984,25,7,kernel,12.190476,"[16, 4, 1]",44,52158,X,"void cublasLt::splitKreduce_kernel<32, 16, int, float, float, float, float, true, true, false>(cublasLt::cublasSplitKParams<float>, float const*, float const*, float*, float const*, float const*, float const*, float const*, float*, void*, long, float*, int*)",0,15128,0,0.761905,1,"[32, 16, 1]"
0,0,2.336,7,6939565308838.343,20,7,kernel,9.523809,"[100, 1, 1]",47,52189,X,"void at::native::(anonymous namespace)::fused_dropout_kernel_vec<float, float, unsigned int, 1, 4, bool>(at::cuda::detail::TensorInfo<float const, unsigned int>, at::cuda::detail::TensorInfo<float, unsigned int>, at::cuda::detail::TensorInfo<bool, unsigned int>, unsigned int, float, at::PhiloxCudaState)",0,15131,0,1.190476,1,"[256, 1, 1]"
0,0,1.472,7,6939565308891.591,5,7,kernel,2.380952,"[50, 1, 1]",22,52199,X,"void at::native::vectorized_elementwise_kernel<4, at::native::CUDAFunctor_add<float>, at::detail::Array<char*, 3> >(int, at::native::CUDAFunctor_add<float>, at::detail::Array<char*, 3>)",0,15136,0,0.595238,1,"[128, 1, 1]"
24,0,4.064,7,6939565309047.911,5,7,kernel,2.380952,"[50, 1, 1]",43,52228,X,"void at::native::(anonymous namespace)::vectorized_layer_norm_kernel<float, float>(int, float, float const*, float const*, float const*, float*, float*, float*)",0,15138,0,0.595238,1,"[32, 4, 1]"
26624,0,8.224,7,6939565309416.39,13,7,kernel,6.095238,"[8, 2, 4]",82,52248,X,ampere_sgemm_64x32_sliced1x4_tn,0,15156,0,0.761905,1,"[256, 1, 1]"
0,0,2.016,7,6939565309429.702,25,7,kernel,12.190476,"[16, 4, 1]",44,52250,X,"void cublasLt::splitKreduce_kernel<32, 16, int, float, float, float, float, true, true, false>(cublasLt::cublasSplitKParams<float>, float const*, float const*, float*, float const*, float const*, float const*, float const*, float*, void*, long, float*, int*)",0,15156,0,0.761905,1,"[32, 16, 1]"
26624,0,11.36,7,6939565309529.19,25,7,kernel,12.190476,"[16, 2, 4]",82,52270,X,ampere_sgemm_64x32_sliced1x4_tn,0,15164,0,1.52381,1,"[256, 1, 1]"
0,0,2.4,7,6939565309541.446,51,7,kernel,24.380953,"[32, 4, 1]",44,52272,X,"void cublasLt::splitKreduce_kernel<32, 16, int, float, float, float, float, true, true, false>(cublasLt::cublasSplitKParams<float>, float const*, float const*, float*, float const*, float const*, float const*, float const*, float*, void*, long, float*, int*)",0,15164,0,1.52381,1,"[32, 16, 1]"
0,0,2.176,7,6939565309758.758,20,7,kernel,9.523809,"[200, 1, 1]",16,52286,X,"void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1})",0,15178,0,2.380952,1,"[128, 1, 1]"
36352,0,14.272,7,6939565310076.037,1,7,kernel,0.380952,"[1, 8, 1]",168,52336,X,"fmha_cutlassF_f32_aligned_64x64_rf_sm80(PyTorchMemEffAttention::AttentionKernel<float, cutlass::arch::Sm80, true, 64, 64, 64, true, true>::Params)",0,15203,0,0.095238,1,"[32, 4, 1]"
26624,0,8.064,7,6939565310218.437,13,7,kernel,6.095238,"[8, 2, 4]",82,52360,X,ampere_sgemm_64x32_sliced1x4_tn,0,15217,0,0.761905,1,"[256, 1, 1]"
0,0,2.176,7,6939565310230.597,25,7,kernel,12.190476,"[16, 4, 1]",44,52362,X,"void cublasLt::splitKreduce_kernel<32, 16, int, float, float, float, float, true, true, false>(cublasLt::cublasSplitKParams<float>, float const*, float const*, float*, float const*, float const*, float const*, float const*, float*, void*, long, float*, int*)",0,15217,0,0.761905,1,"[32, 16, 1]"
0,0,2.337,7,6939565310392.132,20,7,kernel,9.523809,"[100, 1, 1]",47,52393,X,"void at::native::(anonymous namespace)::fused_dropout_kernel_vec<float, float, unsigned int, 1, 4, bool>(at::cuda::detail::TensorInfo<float const, unsigned int>, at::cuda::detail::TensorInfo<float, unsigned int>, at::cuda::detail::TensorInfo<bool, unsigned int>, unsigned int, float, at::PhiloxCudaState)",0,15220,0,1.190476,1,"[256, 1, 1]"
0,0,1.761,7,6939565310447.556,5,7,kernel,2.380952,"[50, 1, 1]",22,52403,X,"void at::native::vectorized_elementwise_kernel<4, at::native::CUDAFunctor_add<float>, at::detail::Array<char*, 3> >(int, at::native::CUDAFunctor_add<float>, at::detail::Array<char*, 3>)",0,15225,0,0.595238,1,"[128, 1, 1]"
24,0,3.552,7,6939565310572.708,5,7,kernel,2.380952,"[50, 1, 1]",43,52432,X,"void at::native::(anonymous namespace)::vectorized_layer_norm_kernel<float, float>(int, float, float const*, float const*, float const*, float*, float*, float*)",0,15227,0,0.595238,1,"[32, 4, 1]"
26624,0,19.84,7,6939565310835.684,13,7,kernel,6.095238,"[32, 2, 1]",82,52452,X,ampere_sgemm_64x32_sliced1x4_tn,0,15239,0,0.761905,1,"[256, 1, 1]"
0,0,1.6,7,6939565310904.004,20,7,kernel,9.523809,"[200, 1, 1]",18,52463,X,"void at::native::vectorized_elementwise_kernel<4, at::native::(anonymous namespace)::launch_clamp_scalar(at::TensorIteratorBase&, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::{lambda()#1}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}, at::detail::Array<char*, 2> >(int, at::native::(anonymous namespace)::launch_clamp_scalar(at::TensorIteratorBase&, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::{lambda()#1}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}, at::detail::Array<char*, 2>)",0,15242,0,2.380952,1,"[128, 1, 1]"
0,0,3.007,7,6939565311023.716,79,7,kernel,38.095238,"[400, 1, 1]",47,52496,X,"void at::native::(anonymous namespace)::fused_dropout_kernel_vec<float, float, unsigned int, 1, 4, bool>(at::cuda::detail::TensorInfo<float const, unsigned int>, at::cuda::detail::TensorInfo<float, unsigned int>, at::cuda::detail::TensorInfo<bool, unsigned int>, unsigned int, float, at::PhiloxCudaState)",0,15244,0,4.761905,1,"[256, 1, 1]"
26624,0,17.217,7,6939565311144.195,16,7,kernel,7.619048,"[8, 2, 5]",82,52515,X,ampere_sgemm_64x32_sliced1x4_tn,0,15255,0,0.952381,1,"[256, 1, 1]"
0,0,2.144,7,6939565311162.275,25,7,kernel,12.190476,"[16, 4, 1]",44,52517,X,"void cublasLt::splitKreduce_kernel<32, 16, int, float, float, float, float, true, true, false>(cublasLt::cublasSplitKParams<float>, float const*, float const*, float*, float const*, float const*, float const*, float const*, float*, void*, long, float*, int*)",0,15255,0,0.761905,1,"[32, 16, 1]"
0,0,2.368,7,6939565311272.323,20,7,kernel,9.523809,"[100, 1, 1]",47,52548,X,"void at::native::(anonymous namespace)::fused_dropout_kernel_vec<float, float, unsigned int, 1, 4, bool>(at::cuda::detail::TensorInfo<float const, unsigned int>, at::cuda::detail::TensorInfo<float, unsigned int>, at::cuda::detail::TensorInfo<bool, unsigned int>, unsigned int, float, at::PhiloxCudaState)",0,15258,0,1.190476,1,"[256, 1, 1]"
0,0,1.632,7,6939565311319.971,5,7,kernel,2.380952,"[50, 1, 1]",22,52558,X,"void at::native::vectorized_elementwise_kernel<4, at::native::CUDAFunctor_add<float>, at::detail::Array<char*, 3> >(int, at::native::CUDAFunctor_add<float>, at::detail::Array<char*, 3>)",0,15263,0,0.595238,1,"[128, 1, 1]"
24,0,3.968,7,6939565311440.803,5,7,kernel,2.380952,"[50, 1, 1]",43,52587,X,"void at::native::(anonymous namespace)::vectorized_layer_norm_kernel<float, float>(int, float, float const*, float const*, float const*, float*, float*, float*)",0,15265,0,0.595238,1,"[32, 4, 1]"
26624,0,15.232,7,6939565311676.547,29,7,kernel,13.714286,"[24, 2, 3]",82,52607,X,ampere_sgemm_64x32_sliced1x4_tn,0,15277,0,1.714286,1,"[256, 1, 1]"
0,0,2.943,7,6939565311692.611,67,7,kernel,36.57143,"[48, 4, 1]",44,52609,X,"void cublasLt::splitKreduce_kernel<32, 16, int, float, float, float, float, true, true, false>(cublasLt::cublasSplitKParams<float>, float const*, float const*, float*, float const*, float const*, float const*, float const*, float*, void*, long, float*, int*)",0,15277,0,2.285714,1,"[32, 16, 1]"
0,0,2.336,7,6939565311853.059,30,7,kernel,14.285714,"[300, 1, 1]",16,52623,X,"void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::native::direct_copy_kernel_cuda(at::TensorIteratorBase&)::{lambda()#3}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1} const&)::{lambda(int)#1})",0,15291,0,3.571429,1,"[128, 1, 1]"
36352,0,14.368,7,6939565312176.962,1,7,kernel,0.380952,"[1, 8, 1]",168,52676,X,"fmha_cutlassF_f32_aligned_64x64_rf_sm80(PyTorchMemEffAttention::AttentionKernel<float, cutlass::arch::Sm80, true, 64, 64, 64, true, true>::Params)",0,15318,0,0.095238,1,"[32, 4, 1]"
26624,0,7.873,7,6939565312319.649,13,7,kernel,6.095238,"[8, 2, 4]",82,52700,X,ampere_sgemm_64x32_sliced1x4_tn,0,15332,0,0.761905,1,"[256, 1, 1]"
0,0,2.144,7,6939565312330.498,25,7,kernel,12.190476,"[16, 4, 1]",44,52702,X,"void cublasLt::splitKreduce_kernel<32, 16, int, float, float, float, float, true, true, false>(cublasLt::cublasSplitKParams<float>, float const*, float const*, float*, float const*, float const*, float const*, float const*, float*, void*, long, float*, int*)",0,15332,0,0.761905,1,"[32, 16, 1]"
0,0,2.336,7,6939565312485.473,20,7,kernel,9.523809,"[100, 1, 1]",47,52733,X,"void at::native::(anonymous namespace)::fused_dropout_kernel_vec<float, float, unsigned int, 1, 4, bool>(at::cuda::detail::TensorInfo<float const, unsigned int>, at::cuda::detail::TensorInfo<float, unsigned int>, at::cuda::detail::TensorInfo<bool, unsigned int>, unsigned int, float, at::PhiloxCudaState)",0,15335,0,1.190476,1,"[256, 1, 1]"
0,0,1.473,7,6939565312538.369,5,7,kernel,2.380952,"[50, 1, 1]",22,52743,X,"void at::native::vectorized_elementwise_kernel<4, at::native::CUDAFunctor_add<float>, at::detail::Array<char*, 3> >(int, at::native::CUDAFunctor_add<float>, at::detail::Array<char*, 3>)",0,15340,0,0.595238,1,"[128, 1, 1]"
24,0,3.552,7,6939565312658.529,5,7,kernel,2.380952,"[50, 1, 1]",43,52772,X,"void at::native::(anonymous namespace)::vectorized_layer_norm_kernel<float, float>(int, float, float const*, float const*, float const*, float*, float*, float*)",0,15342,0,0.595238,1,"[32, 4, 1]"
26624,0,8.128,7,6939565312929.185,13,7,kernel,6.095238,"[8, 2, 4]",82,52792,X,ampere_sgemm_64x32_sliced1x4_tn,0,15360,0,0.761905,1,"[256, 1, 1]"
0,0,1.984,7,6939565312941.505,25,7,kernel,12.190476,"[16, 4, 1]",44,52794,X,"void cublasLt::splitKreduce_kernel<32, 16, int, float, float, float, float, true, true, false>(cublasLt::cublasSplitKParams<float>, float const*, float const*, float*, float const*, float const*, float const*, float const*, float*, void*, long, float*, int*)",0,15360,0,0.761905,1,"[32, 16, 1]"
26624,0,11.233,7,6939565313108.192,25,7,kernel,12.190476,"[16, 2, 4]",82,52814,X,ampere_sgemm_64x32_sliced1x4_tn,0,15368,0,1.52381,1,"[256, 1, 1]"
0,0,2.401,7,6939565313120.256,51,7,kernel,24.380953,"[32, 4, 1]",44,52816,X,"void cublasLt::splitKreduce_kernel<32, 16, int, float, float, float, float, true, true, false>(cublasLt::cublasSplitKParams<float>, float const*, float const*, float*, float const*, float const*, float const*, float const*, float*, void*, long, float*, int*)",0,15368,0,1.52381,1,"[32, 16, 1]"
