Ev Idx,tid,cat,name,pid,dur,Python parent id,Python module id,Python id,ts,ph
2475,122891,python_function,<built-in method view of Tensor object at 0x7fb80d4fdfd0>,122891,11.773,482,,505,6939565300177.565,X
2476,122891,python_function,<built-in method transpose of Tensor object at 0x7fb80d4c1990>,122891,12.762,482,,506,6939565300189.852,X
2477,122891,python_function,<built-in method view of Tensor object at 0x7fb80d4fdfd0>,122891,7.646,482,,507,6939565300206.138,X
2478,122891,python_function,<built-in method transpose of Tensor object at 0x7fb80d4c1990>,122891,12.629,482,,508,6939565300214.269,X
2479,122891,python_function,<built-in method view of Tensor object at 0x7fb80d4fdfd0>,122891,9.268,482,,509,6939565300229.216,X
2480,122891,python_function,<built-in method transpose of Tensor object at 0x7fb80d4c1990>,122891,11.667,482,,510,6939565300239.002,X
2481,122891,python_function,<built-in method size of Tensor object at 0x7fb9945619e0>,122891,1.035,482,,511,6939565300252.395,X
2482,122891,python_function,<built-in method view of Tensor object at 0x7fb80d4fdfd0>,122891,8.538,482,,512,6939565300254.33,X
2483,122891,python_function,<built-in method view of Tensor object at 0x7fb80d4fdfd0>,122891,9.158,482,,513,6939565300263.988,X
2484,122891,python_function,<built-in method view of Tensor object at 0x7fb80d4fdfd0>,122891,9.109,482,,514,6939565300274.193,X
2485,122891,python_function,<built-in function scaled_dot_product_attention>,122891,167.725,482,,515,6939565300284.601,X
2486,122891,python_function,<built-in method permute of Tensor object at 0x7fb80d4fdfd0>,122891,16.724,482,,516,6939565300453.311,X
2487,122891,python_function,<built-in method contiguous of Tensor object at 0x7fb80d4fe7a0>,122891,0.744,482,,517,6939565300470.507,X
2488,122891,python_function,<built-in method view of Tensor object at 0x7fb80d4fdfd0>,122891,10.078,482,,518,6939565300471.793,X
2489,122891,python_function,<built-in function linear>,122891,98.956,482,,519,6939565300483.855,X
2490,122891,python_function,<built-in method size of Tensor object at 0x7fb9945619e0>,122891,1.233,482,,520,6939565300584.053,X
2491,122891,python_function,<built-in method view of Tensor object at 0x7fb80d4fdfd0>,122891,11.604,482,,521,6939565300585.629,X
2492,122891,python_function,torch/nn/modules/module.py(1918): __getattr__,122891,3.463,460,,522,6939565300612.038,X
2493,122891,python_function,nn.Module: Dropout_6,122891,111.031,460,6,523,6939565300622.027,X
2494,122891,python_function,torch/nn/modules/module.py(1740): _call_impl,122891,108.367,523,,524,6939565300624.133,X
2495,122891,python_function,<built-in method _get_tracing_state of PyCapsule object at 0x7fb97f3fbb70>,122891,3.31,524,,525,6939565300625.269,X
2496,122891,python_function,torch/nn/modules/dropout.py(69): forward,122891,100.488,524,,526,6939565300631.607,X
2497,122891,python_function,torch/nn/functional.py(1401): dropout,122891,98.213,526,,527,6939565300633.572,X
2498,122891,python_function,<built-in function _has_torch_function_unary>,122891,0.277,527,,528,6939565300634.096,X
2499,122891,python_function,torch/_VF.py(27): __getattr__,122891,1.941,527,,529,6939565300640.701,X
2500,122891,python_function,<built-in function getattr>,122891,0.687,529,,530,6939565300641.834,X
2501,122891,python_function,<built-in method dropout of type object at 0x7fb97ee5f1c0>,122891,88.502,527,,531,6939565300643.053,X
2502,122891,python_function,nn.Module: LayerNorm_4,122891,118.264,452,4,532,6939565300795.966,X
2503,122891,python_function,torch/nn/modules/module.py(1740): _call_impl,122891,116.312,532,,533,6939565300797.457,X
2504,122891,python_function,<built-in method _get_tracing_state of PyCapsule object at 0x7fb97f3fbb70>,122891,1.704,533,,534,6939565300798.171,X
2505,122891,python_function,torch/nn/modules/normalization.py(216): forward,122891,111.064,533,,535,6939565300802.286,X
2506,122891,python_function,torch/nn/modules/module.py(1918): __getattr__,122891,1.018,535,,536,6939565300805.232,X
2507,122891,python_function,torch/nn/modules/module.py(1918): __getattr__,122891,0.679,535,,537,6939565300807.575,X
2508,122891,python_function,torch/nn/functional.py(2879): layer_norm,122891,103.768,535,,538,6939565300809.275,X
2509,122891,python_function,<built-in function _has_torch_function_variadic>,122891,0.459,538,,539,6939565300809.725,X
2510,122891,python_function,torch/backends/__init__.py(38): __get__,122891,1.53,538,,540,6939565300813.499,X
2511,122891,python_function,<built-in function _get_cudnn_enabled>,122891,0.604,540,,541,6939565300814.306,X
2512,122891,python_function,<built-in method layer_norm of type object at 0x7fb97ee5f1c0>,122891,97.398,538,,542,6939565300815.463,X
2513,122891,python_function,torch/nn/modules/module.py(1918): __getattr__,122891,2.027,452,,543,6939565300917.597,X
2514,122891,python_function,torch/nn/modules/transformer.py(930): _ff_block,122891,547.638,452,,544,6939565300921.025,X
2515,122891,python_function,torch/nn/modules/module.py(1918): __getattr__,122891,1.543,544,,545,6939565300922.558,X
2516,122891,python_function,torch/nn/modules/module.py(1918): __getattr__,122891,1.21,544,,546,6939565300925.294,X
2517,122891,python_function,torch/nn/modules/module.py(1918): __getattr__,122891,1.218,544,,547,6939565300928.002,X
2518,122891,python_function,nn.Module: Linear_4,122891,123.517,544,4,548,6939565300938.6,X
2519,122891,python_function,torch/nn/modules/module.py(1740): _call_impl,122891,121.684,548,,549,6939565300939.928,X
2520,122891,python_function,<built-in method _get_tracing_state of PyCapsule object at 0x7fb97f3fbb70>,122891,1.084,549,,550,6939565300940.581,X
2521,122891,python_function,torch/nn/modules/linear.py(124): forward,122891,116.569,549,,551,6939565300944.455,X
2522,122891,python_function,torch/nn/modules/module.py(1918): __getattr__,122891,0.627,551,,552,6939565300946.471,X
2523,122891,python_function,torch/nn/modules/module.py(1918): __getattr__,122891,0.719,551,,553,6939565300948.173,X
2524,122891,python_function,<built-in function linear>,122891,111.726,551,,554,6939565300949.096,X
2525,122891,python_function,torch/nn/functional.py(1693): relu,122891,54.362,544,,555,6939565301063.474,X
2526,122891,python_function,<built-in function _has_torch_function_unary>,122891,0.348,555,,556,6939565301063.959,X
2527,122891,python_function,<built-in method relu of type object at 0x7fb97ee5f1c0>,122891,51.994,555,,557,6939565301065.575,X
2528,122891,python_function,nn.Module: Dropout_7,122891,103.087,544,7,558,6939565301125.088,X
2529,122891,python_function,torch/nn/modules/module.py(1740): _call_impl,122891,101.073,558,,559,6939565301126.618,X
2530,122891,python_function,<built-in method _get_tracing_state of PyCapsule object at 0x7fb97f3fbb70>,122891,1.503,559,,560,6939565301127.111,X
2531,122891,python_function,torch/nn/modules/dropout.py(69): forward,122891,95.658,559,,561,6939565301131.715,X
2532,122891,python_function,torch/nn/functional.py(1401): dropout,122891,94.169,561,,562,6939565301132.92,X
2533,122891,python_function,<built-in function _has_torch_function_unary>,122891,0.263,562,,563,6939565301133.148,X
2534,122891,python_function,torch/_VF.py(27): __getattr__,122891,1.647,562,,564,6939565301138.466,X
2535,122891,python_function,<built-in function getattr>,122891,0.593,564,,565,6939565301139.451,X
2536,122891,python_function,<built-in method dropout of type object at 0x7fb97ee5f1c0>,122891,86.432,562,,566,6939565301140.485,X
2537,122891,python_function,nn.Module: Linear_5,122891,126.621,544,5,567,6939565301238.895,X
2538,122891,python_function,torch/nn/modules/module.py(1740): _call_impl,122891,124.697,567,,568,6939565301240.342,X
2539,122891,python_function,<built-in method _get_tracing_state of PyCapsule object at 0x7fb97f3fbb70>,122891,1.067,568,,569,6939565301240.967,X
2540,122891,python_function,torch/nn/modules/linear.py(124): forward,122891,120.115,568,,570,6939565301244.485,X
2541,122891,python_function,torch/nn/modules/module.py(1918): __getattr__,122891,0.875,570,,571,6939565301246.57,X
2542,122891,python_function,torch/nn/modules/module.py(1918): __getattr__,122891,0.528,570,,572,6939565301248.596,X
2543,122891,python_function,<built-in function linear>,122891,115.078,570,,573,6939565301249.321,X
2544,122891,python_function,torch/nn/modules/module.py(1918): __getattr__,122891,4.977,544,,574,6939565301368.616,X
2545,122891,python_function,nn.Module: Dropout_8,122891,91.181,544,8,575,6939565301377.026,X
2546,122891,python_function,torch/nn/modules/module.py(1740): _call_impl,122891,89.716,575,,576,6939565301378.039,X
2547,122891,python_function,<built-in method _get_tracing_state of PyCapsule object at 0x7fb97f3fbb70>,122891,1.031,576,,577,6939565301378.55,X
2548,122891,python_function,torch/nn/modules/dropout.py(69): forward,122891,85.871,576,,578,6939565301381.572,X
2549,122891,python_function,torch/nn/functional.py(1401): dropout,122891,84.828,578,,579,6939565301382.361,X
2550,122891,python_function,<built-in function _has_torch_function_unary>,122891,0.242,579,,580,6939565301382.592,X
2551,122891,python_function,torch/_VF.py(27): __getattr__,122891,1.107,579,,581,6939565301386.691,X
2552,122891,python_function,<built-in function getattr>,122891,0.209,581,,582,6939565301387.361,X
2553,122891,python_function,<built-in method dropout of type object at 0x7fb97ee5f1c0>,122891,78.85,579,,583,6939565301388.162,X
2554,122891,python_function,nn.Module: LayerNorm_5,122891,128.592,452,5,584,6939565301519.695,X
2555,122891,python_function,torch/nn/modules/module.py(1740): _call_impl,122891,126.733,584,,585,6939565301521.075,X
2556,122891,python_function,<built-in method _get_tracing_state of PyCapsule object at 0x7fb97f3fbb70>,122891,1.072,585,,586,6939565301521.769,X
2557,122891,python_function,torch/nn/modules/normalization.py(216): forward,122891,122.029,585,,587,6939565301525.445,X
2558,122891,python_function,torch/nn/modules/module.py(1918): __getattr__,122891,0.812,587,,588,6939565301528.052,X
2559,122891,python_function,torch/nn/modules/module.py(1918): __getattr__,122891,0.479,587,,589,6939565301530.111,X
2560,122891,python_function,torch/nn/functional.py(2879): layer_norm,122891,115.92,587,,590,6939565301531.27,X
2561,122891,python_function,<built-in function _has_torch_function_variadic>,122891,0.467,590,,591,6939565301531.672,X
2562,122891,python_function,torch/backends/__init__.py(38): __get__,122891,1.192,590,,592,6939565301534.997,X
2563,122891,python_function,<built-in function _get_cudnn_enabled>,122891,0.567,592,,593,6939565301535.511,X
2564,122891,python_function,<built-in method layer_norm of type object at 0x7fb97ee5f1c0>,122891,110.25,590,,594,6939565301536.709,X
2565,122891,python_function,nn.Module: TransformerEncoderLayer_3,122891,1923.962,130,3,595,6939565301673.352,X
2566,122891,python_function,torch/nn/modules/module.py(1740): _call_impl,122891,1920.709,595,,596,6939565301675.329,X
2567,122891,python_function,<built-in method _get_tracing_state of PyCapsule object at 0x7fb97f3fbb70>,122891,1.109,596,,597,6939565301675.896,X
2568,122891,python_function,torch/nn/modules/transformer.py(750): forward,122891,1914.418,596,,598,6939565301680.825,X
2569,122891,python_function,torch/nn/functional.py(5860): _none_or_dtype,122891,0.575,598,,599,6939565301682.52,X
2570,122891,python_function,torch/nn/functional.py(5832): _canonical_mask,122891,0.472,598,,600,6939565301685.043,X
2571,122891,python_function,torch/nn/functional.py(5832): _canonical_mask,122891,0.271,598,,601,6939565301686.629,X
2572,122891,python_function,torch/backends/mha/__init__.py(9): get_fastpath_enabled,122891,2.365,598,,602,6939565301688.558,X
2573,122891,python_function,torch/_jit_internal.py(103): is_scripting,122891,0.282,602,,603,6939565301690.26,X
2574,122891,python_function,<built-in method dim of Tensor object at 0x7fb80d4c1800>,122891,0.649,598,,604,6939565301691.704,X
2575,122891,python_function,torch/nn/modules/module.py(1918): __getattr__,122891,2.218,598,,605,6939565301695.912,X
2576,122891,python_function,torch/nn/modules/transformer.py(911): _sa_block,122891,992.094,598,,606,6939565301699.58,X
2577,122891,python_function,torch/nn/modules/module.py(1918): __getattr__,122891,1.445,606,,607,6939565301701.101,X
2578,122891,python_function,nn.Module: MultiheadAttention_3,122891,845.77,606,3,608,6939565301713.483,X
2579,122891,python_function,torch/nn/modules/module.py(1740): _call_impl,122891,842.236,608,,609,6939565301715.456,X
2580,122891,python_function,<built-in method _get_tracing_state of PyCapsule object at 0x7fb97f3fbb70>,122891,0.644,609,,610,6939565301715.96,X
2581,122891,python_function,torch/nn/modules/activation.py(1134): forward,122891,837.079,609,,611,6939565301719.419,X
2582,122891,python_function,<built-in method dim of Tensor object at 0x7fb80d4c1800>,122891,0.302,611,,612,6939565301720.498,X
2583,122891,python_function,torch/nn/functional.py(5860): _none_or_dtype,122891,0.193,611,,613,6939565301722.053,X
2584,122891,python_function,torch/nn/functional.py(5832): _canonical_mask,122891,0.281,611,,614,6939565301723.052,X
2585,122891,python_function,torch/nn/functional.py(5832): _canonical_mask,122891,0.219,611,,615,6939565301724.45,X
2586,122891,python_function,torch/backends/mha/__init__.py(9): get_fastpath_enabled,122891,0.947,611,,616,6939565301725.594,X
2587,122891,python_function,torch/_jit_internal.py(103): is_scripting,122891,0.127,616,,617,6939565301726.212,X
2588,122891,python_function,torch/nn/modules/module.py(1918): __getattr__,122891,0.625,611,,618,6939565301728.496,X
2589,122891,python_function,torch/nn/modules/module.py(1918): __getattr__,122891,0.532,611,,619,6939565301730.829,X
2590,122891,python_function,torch/nn/modules/module.py(1918): __getattr__,122891,0.641,611,,620,6939565301733.423,X
2591,122891,python_function,torch/nn/modules/module.py(1918): __getattr__,122891,0.568,611,,621,6939565301735.777,X
2592,122891,python_function,torch/nn/modules/module.py(1918): __getattr__,122891,0.485,611,,622,6939565301740.922,X
2593,122891,python_function,torch/nn/modules/module.py(1918): __getattr__,122891,0.557,611,,623,6939565301743.22,X
2594,122891,python_function,torch/nn/modules/module.py(1918): __getattr__,122891,2.179,611,,624,6939565301746.161,X
2595,122891,python_function,torch/nn/modules/module.py(1918): __getattr__,122891,0.972,611,,625,6939565301751.072,X
2596,122891,python_function,torch/nn/modules/module.py(1918): __getattr__,122891,1.302,611,,626,6939565301753.8,X
2597,122891,python_function,torch/nn/modules/module.py(1918): __getattr__,122891,0.588,611,,627,6939565301756.87,X
2598,122891,python_function,torch/nn/functional.py(5868): multi_head_attention_forward,122891,793.557,611,,628,6939565301759.562,X
2599,122891,python_function,<built-in function _has_torch_function>,122891,0.837,628,,629,6939565301760.536,X
2600,122891,python_function,torch/nn/functional.py(5770): _mha_shape_check,122891,2.471,628,,630,6939565301762.393,X
2601,122891,python_function,<built-in method dim of Tensor object at 0x7fb80d4c1800>,122891,0.282,630,,631,6939565301762.773,X
2602,122891,python_function,<built-in method dim of Tensor object at 0x7fb80d4c1800>,122891,0.228,630,,632,6939565301763.587,X
2603,122891,python_function,<built-in method dim of Tensor object at 0x7fb80d4c1800>,122891,0.24,630,,633,6939565301764.183,X
2604,122891,python_function,torch/nn/functional.py(5860): _none_or_dtype,122891,0.136,628,,634,6939565301769.183,X
2605,122891,python_function,torch/nn/functional.py(5832): _canonical_mask,122891,0.194,628,,635,6939565301770.504,X
2606,122891,python_function,torch/nn/functional.py(5832): _canonical_mask,122891,0.223,628,,636,6939565301772.094,X
2607,122891,python_function,<built-in function isinstance>,122891,0.704,628,,637,6939565301773.665,X
2608,122891,python_function,torch/nn/functional.py(5463): _in_projection_packed,122891,350.12,628,,638,6939565301778.462,X
2609,122891,python_function,<built-in method size of Tensor object at 0x7fb9945619e0>,122891,2.112,638,,639,6939565301779.025,X
2610,122891,python_function,<built-in function linear>,122891,134.698,638,,640,6939565301781.721,X
2611,122891,python_function,torch/_tensor.py(1356): unflatten,122891,27.471,638,,641,6939565301917.983,X
2612,122891,python_function,<built-in function _has_torch_function_unary>,122891,0.351,641,,642,6939565301918.667,X
2613,122891,python_function,<built-in function isinstance>,122891,0.321,641,,643,6939565301919.961,X
2614,122891,python_function,<built-in function isinstance>,122891,0.065,641,,644,6939565301921.037,X
2615,122891,python_function,<built-in function isinstance>,122891,0.229,641,,645,6939565301921.717,X
2616,122891,python_function,<built-in method unflatten of Tensor object at 0x7fb80d4fdfd0>,122891,21.192,641,,646,6939565301923.969,X
2617,122891,python_function,<built-in method unsqueeze of Tensor object at 0x7fb80d4fe7a0>,122891,15.568,638,,647,6939565301946.33,X
2618,122891,python_function,<built-in method transpose of Tensor object at 0x7fb80d4c1990>,122891,14.099,638,,648,6939565301964.284,X
2619,122891,python_function,<built-in method squeeze of Tensor object at 0x7fb80d4fd850>,122891,14.407,638,,649,6939565301979.697,X
2620,122891,python_function,<built-in method contiguous of Tensor object at 0x7fb80d4fe7a0>,122891,76.883,638,,650,6939565301995.434,X
2621,122891,python_function,<built-in method view of Tensor object at 0x7fb80d4fdfd0>,122891,10.311,628,,651,6939565302131.533,X
2622,122891,python_function,<built-in method transpose of Tensor object at 0x7fb80d4c1990>,122891,17.368,628,,652,6939565302142.364,X
2623,122891,python_function,<built-in method view of Tensor object at 0x7fb80d4fdfd0>,122891,9.069,628,,653,6939565302163.48,X
2624,122891,python_function,<built-in method transpose of Tensor object at 0x7fb80d4c1990>,122891,10.899,628,,654,6939565302172.954,X
2625,122891,python_function,<built-in method view of Tensor object at 0x7fb80d4fdfd0>,122891,8.823,628,,655,6939565302186.104,X
2626,122891,python_function,<built-in method transpose of Tensor object at 0x7fb80d4c1990>,122891,10.248,628,,656,6939565302195.336,X
2627,122891,python_function,<built-in method size of Tensor object at 0x7fb9945619e0>,122891,1.063,628,,657,6939565302207.325,X
2628,122891,python_function,<built-in method view of Tensor object at 0x7fb80d4fdfd0>,122891,8.747,628,,658,6939565302209.364,X
2629,122891,python_function,<built-in method view of Tensor object at 0x7fb80d4fdfd0>,122891,11.108,628,,659,6939565302219.288,X
2630,122891,python_function,<built-in method view of Tensor object at 0x7fb80d4fdfd0>,122891,9.229,628,,660,6939565302231.474,X
2631,122891,python_function,<built-in function scaled_dot_product_attention>,122891,164.942,628,,661,6939565302242.0,X
2632,122891,python_function,<built-in method permute of Tensor object at 0x7fb80d4fdfd0>,122891,16.489,628,,662,6939565302408.025,X
2633,122891,python_function,<built-in method contiguous of Tensor object at 0x7fb80d4fe7a0>,122891,0.578,628,,663,6939565302425.03,X
2634,122891,python_function,<built-in method view of Tensor object at 0x7fb80d4fdfd0>,122891,8.757,628,,664,6939565302426.153,X
2635,122891,python_function,<built-in function linear>,122891,101.601,628,,665,6939565302436.864,X
2636,122891,python_function,<built-in method size of Tensor object at 0x7fb9945619e0>,122891,1.307,628,,666,6939565302539.694,X
2637,122891,python_function,<built-in method view of Tensor object at 0x7fb80d4fdfd0>,122891,10.86,628,,667,6939565302541.371,X
2638,122891,python_function,torch/nn/modules/module.py(1918): __getattr__,122891,3.432,606,,668,6939565302566.068,X
2639,122891,python_function,nn.Module: Dropout_9,122891,114.619,606,9,669,6939565302576.468,X
2640,122891,python_function,torch/nn/modules/module.py(1740): _call_impl,122891,112.02,669,,670,6939565302578.5,X
2641,122891,python_function,<built-in method _get_tracing_state of PyCapsule object at 0x7fb97f3fbb70>,122891,2.761,670,,671,6939565302579.746,X
2642,122891,python_function,torch/nn/modules/dropout.py(69): forward,122891,103.572,670,,672,6939565302586.579,X
2643,122891,python_function,torch/nn/functional.py(1401): dropout,122891,101.378,672,,673,6939565302588.317,X
2644,122891,python_function,<built-in function _has_torch_function_unary>,122891,0.309,673,,674,6939565302588.821,X
2645,122891,python_function,torch/_VF.py(27): __getattr__,122891,1.966,673,,675,6939565302595.723,X
2646,122891,python_function,<built-in function getattr>,122891,0.685,675,,676,6939565302596.812,X
2647,122891,python_function,<built-in method dropout of type object at 0x7fb97ee5f1c0>,122891,91.397,673,,677,6939565302598.069,X
2648,122891,python_function,nn.Module: LayerNorm_6,122891,114.39,598,6,678,6939565302753.593,X
2649,122891,python_function,torch/nn/modules/module.py(1740): _call_impl,122891,112.316,678,,679,6939565302755.175,X
2650,122891,python_function,<built-in method _get_tracing_state of PyCapsule object at 0x7fb97f3fbb70>,122891,1.563,679,,680,6939565302755.725,X
2651,122891,python_function,torch/nn/modules/normalization.py(216): forward,122891,106.955,679,,681,6939565302760.186,X
2652,122891,python_function,torch/nn/modules/module.py(1918): __getattr__,122891,0.9,681,,682,6939565302762.887,X
2653,122891,python_function,torch/nn/modules/module.py(1918): __getattr__,122891,0.531,681,,683,6939565302765.043,X
2654,122891,python_function,torch/nn/functional.py(2879): layer_norm,122891,100.292,681,,684,6939565302766.535,X
2655,122891,python_function,<built-in function _has_torch_function_variadic>,122891,0.484,684,,685,6939565302766.944,X
2656,122891,python_function,torch/backends/__init__.py(38): __get__,122891,1.161,684,,686,6939565302770.871,X
2657,122891,python_function,<built-in function _get_cudnn_enabled>,122891,0.56,686,,687,6939565302771.381,X
2658,122891,python_function,<built-in method layer_norm of type object at 0x7fb97ee5f1c0>,122891,94.073,684,,688,6939565302772.567,X
2659,122891,python_function,torch/nn/modules/module.py(1918): __getattr__,122891,1.98,598,,689,6939565302871.413,X
2660,122891,python_function,torch/nn/modules/transformer.py(930): _ff_block,122891,547.531,598,,690,6939565302874.816,X
2661,122891,python_function,torch/nn/modules/module.py(1918): __getattr__,122891,1.401,690,,691,6939565302876.216,X
2662,122891,python_function,torch/nn/modules/module.py(1918): __getattr__,122891,1.326,690,,692,6939565302878.855,X
2663,122891,python_function,torch/nn/modules/module.py(1918): __getattr__,122891,1.281,690,,693,6939565302881.575,X
2664,122891,python_function,nn.Module: Linear_6,122891,121.989,690,6,694,6939565302891.477,X
2665,122891,python_function,torch/nn/modules/module.py(1740): _call_impl,122891,120.233,694,,695,6939565302892.806,X
2666,122891,python_function,<built-in method _get_tracing_state of PyCapsule object at 0x7fb97f3fbb70>,122891,0.918,695,,696,6939565302893.261,X
2667,122891,python_function,torch/nn/modules/linear.py(124): forward,122891,115.976,695,,697,6939565302896.659,X
2668,122891,python_function,torch/nn/modules/module.py(1918): __getattr__,122891,0.631,697,,698,6939565302898.643,X
2669,122891,python_function,torch/nn/modules/module.py(1918): __getattr__,122891,0.471,697,,699,6939565302900.42,X
2670,122891,python_function,<built-in function linear>,122891,111.35,697,,700,6939565302901.09,X
2671,122891,python_function,torch/nn/functional.py(1693): relu,122891,53.877,690,,701,6939565303014.788,X
2672,122891,python_function,<built-in function _has_torch_function_unary>,122891,0.365,701,,702,6939565303015.372,X
2673,122891,python_function,<built-in method relu of type object at 0x7fb97ee5f1c0>,122891,51.585,701,,703,6939565303016.839,X
2674,122891,python_function,nn.Module: Dropout_10,122891,101.945,690,10,704,6939565303075.561,X
2675,122891,python_function,torch/nn/modules/module.py(1740): _call_impl,122891,100.208,704,,705,6939565303076.814,X
2676,122891,python_function,<built-in method _get_tracing_state of PyCapsule object at 0x7fb97f3fbb70>,122891,1.283,705,,706,6939565303077.349,X
2677,122891,python_function,torch/nn/modules/dropout.py(69): forward,122891,95.63,705,,707,6939565303081.076,X
2678,122891,python_function,torch/nn/functional.py(1401): dropout,122891,94.145,707,,708,6939565303082.243,X
2679,122891,python_function,<built-in function _has_torch_function_unary>,122891,0.198,708,,709,6939565303082.481,X
2680,122891,python_function,torch/_VF.py(27): __getattr__,122891,1.492,708,,710,6939565303087.767,X
2681,122891,python_function,<built-in function getattr>,122891,0.452,710,,711,6939565303088.689,X
2682,122891,python_function,<built-in method dropout of type object at 0x7fb97ee5f1c0>,122891,86.493,708,,712,6939565303089.704,X
2683,122891,python_function,nn.Module: Linear_7,122891,127.893,690,7,713,6939565303188.55,X
2684,122891,python_function,torch/nn/modules/module.py(1740): _call_impl,122891,126.124,713,,714,6939565303189.79,X
2685,122891,python_function,<built-in method _get_tracing_state of PyCapsule object at 0x7fb97f3fbb70>,122891,1.065,714,,715,6939565303190.224,X
2686,122891,python_function,torch/nn/modules/linear.py(124): forward,122891,122.213,714,,716,6939565303193.355,X
2687,122891,python_function,torch/nn/modules/module.py(1918): __getattr__,122891,1.075,716,,717,6939565303195.342,X
2688,122891,python_function,torch/nn/modules/module.py(1918): __getattr__,122891,0.454,716,,718,6939565303197.623,X
2689,122891,python_function,<built-in function linear>,122891,117.036,716,,719,6939565303198.289,X
2690,122891,python_function,torch/nn/modules/module.py(1918): __getattr__,122891,2.061,690,,720,6939565303319.887,X
2691,122891,python_function,nn.Module: Dropout_11,122891,96.078,690,11,721,6939565303325.784,X
2692,122891,python_function,torch/nn/modules/module.py(1740): _call_impl,122891,94.539,721,,722,6939565303326.814,X
2693,122891,python_function,<built-in method _get_tracing_state of PyCapsule object at 0x7fb97f3fbb70>,122891,1.142,722,,723,6939565303327.45,X
2694,122891,python_function,torch/nn/modules/dropout.py(69): forward,122891,90.204,722,,724,6939565303330.794,X
2695,122891,python_function,torch/nn/functional.py(1401): dropout,122891,89.036,724,,725,6939565303331.718,X
2696,122891,python_function,<built-in function _has_torch_function_unary>,122891,0.324,725,,726,6939565303331.962,X
2697,122891,python_function,torch/_VF.py(27): __getattr__,122891,0.994,725,,727,6939565303336.154,X
2698,122891,python_function,<built-in function getattr>,122891,0.26,727,,728,6939565303336.811,X
2699,122891,python_function,<built-in method dropout of type object at 0x7fb97ee5f1c0>,122891,83.062,725,,729,6939565303337.465,X
2700,122891,python_function,nn.Module: LayerNorm_7,122891,117.299,598,7,730,6939565303476.522,X
2701,122891,python_function,torch/nn/modules/module.py(1740): _call_impl,122891,115.432,730,,731,6939565303477.912,X
2702,122891,python_function,<built-in method _get_tracing_state of PyCapsule object at 0x7fb97f3fbb70>,122891,1.01,731,,732,6939565303478.395,X
2703,122891,python_function,torch/nn/modules/normalization.py(216): forward,122891,111.414,731,,733,6939565303481.597,X
2704,122891,python_function,torch/nn/modules/module.py(1918): __getattr__,122891,0.952,733,,734,6939565303484.148,X
2705,122891,python_function,torch/nn/modules/module.py(1918): __getattr__,122891,0.519,733,,735,6939565303486.354,X
2706,122891,python_function,torch/nn/functional.py(2879): layer_norm,122891,105.181,733,,736,6939565303487.582,X
2707,122891,python_function,<built-in function _has_torch_function_variadic>,122891,0.434,736,,737,6939565303487.985,X
2708,122891,python_function,torch/backends/__init__.py(38): __get__,122891,1.325,736,,738,6939565303491.056,X
2709,122891,python_function,<built-in function _get_cudnn_enabled>,122891,0.355,738,,739,6939565303491.872,X
2710,122891,python_function,<built-in method layer_norm of type object at 0x7fb97ee5f1c0>,122891,99.535,736,,740,6939565303493.042,X
2711,122891,python_function,nn.Module: TransformerEncoderLayer_4,122891,2011.513,130,4,741,6939565303604.593,X
2712,122891,python_function,torch/nn/modules/module.py(1740): _call_impl,122891,2008.629,741,,742,6939565303606.493,X
2713,122891,python_function,<built-in method _get_tracing_state of PyCapsule object at 0x7fb97f3fbb70>,122891,0.966,742,,743,6939565303606.932,X
2714,122891,python_function,torch/nn/modules/transformer.py(750): forward,122891,2003.757,742,,744,6939565303610.559,X
2715,122891,python_function,torch/nn/functional.py(5860): _none_or_dtype,122891,0.483,744,,745,6939565303612.183,X
2716,122891,python_function,torch/nn/functional.py(5832): _canonical_mask,122891,0.366,744,,746,6939565303614.467,X
2717,122891,python_function,torch/nn/functional.py(5832): _canonical_mask,122891,0.222,744,,747,6939565303615.922,X
2718,122891,python_function,torch/backends/mha/__init__.py(9): get_fastpath_enabled,122891,2.248,744,,748,6939565303617.539,X
2719,122891,python_function,torch/_jit_internal.py(103): is_scripting,122891,0.286,748,,749,6939565303619.226,X
2720,122891,python_function,<built-in method dim of Tensor object at 0x7fb80d4c1800>,122891,0.556,744,,750,6939565303620.846,X
2721,122891,python_function,torch/nn/modules/module.py(1918): __getattr__,122891,2.585,744,,751,6939565303624.936,X
2722,122891,python_function,torch/nn/modules/transformer.py(911): _sa_block,122891,1078.646,744,,752,6939565303629.156,X
2723,122891,python_function,torch/nn/modules/module.py(1918): __getattr__,122891,1.449,752,,753,6939565303630.622,X
2724,122891,python_function,nn.Module: MultiheadAttention_4,122891,916.662,752,4,754,6939565303642.415,X
2725,122891,python_function,torch/nn/modules/module.py(1740): _call_impl,122891,913.405,754,,755,6939565303644.218,X
2726,122891,python_function,<built-in method _get_tracing_state of PyCapsule object at 0x7fb97f3fbb70>,122891,0.677,755,,756,6939565303644.632,X
2727,122891,python_function,torch/nn/modules/activation.py(1134): forward,122891,908.074,755,,757,6939565303648.251,X
2728,122891,python_function,<built-in method dim of Tensor object at 0x7fb80d4c1800>,122891,0.302,757,,758,6939565303649.286,X
2729,122891,python_function,torch/nn/functional.py(5860): _none_or_dtype,122891,0.19,757,,759,6939565303650.68,X
2730,122891,python_function,torch/nn/functional.py(5832): _canonical_mask,122891,0.267,757,,760,6939565303651.857,X
