shared memory,pid,dur,stream,ts,est. achieved occupancy %,tid,cat,warps per SM,grid,registers per thread,correlation,ph,name,device,External id,queued,blocks per SM,context,block
4224,0,2.944,7,6928969219576.132,56,7,kernel,26.666666,"[7, 8, 5]",40,1134,X,"void cudnn::engines_precompiled::nhwcToNchwKernel<float, float, float, true, false, (cudnnKernelDataType_t)0>(cudnn::engines_precompiled::nhwc2nchw_params_t<float>, float const*, float*)",0,196,0,3.333333,1,"[256, 1, 1]"
0,0,1.44,7,6928969219675.14,0,7,kernel,0.047619,"[1, 1, 1]",24,1142,X,"void at::native::vectorized_elementwise_kernel<4, at::native::CUDAFunctorOnSelf_add<long>, at::detail::Array<char*, 2> >(int, at::native::CUDAFunctorOnSelf_add<long>, at::detail::Array<char*, 2>)",0,197,0,0.011905,1,"[128, 1, 1]"
4240,0,6.719,7,6928969219852.036,100,7,kernel,48.761906,"[256, 1, 1]",40,1195,X,"void cudnn::bn_fw_tr_1C11_singleread<float, 512, true, 1, 2, 0>(cudnn::bn_fw_tr_1C11_args<float>)",0,200,0,3.047619,1,"[512, 1, 1]"
2304,0,15.552,7,6928969220185.667,12,7,kernel,5.904762,"[31, 8, 1]",63,1218,X,"void implicit_convolve_sgemm<float, float, 1024, 5, 5, 3, 3, 3, 1, false, false, true>(int, int, int, float const*, int, float*, float const*, kernel_conv_params, unsigned long long, int, float, float, int, float const*, float const*, bool, bool, int, int)",0,211,0,2.952381,1,"[8, 8, 1]"
0,0,1.504,7,6928969220291.427,0,7,kernel,0.047619,"[1, 1, 1]",24,1226,X,"void at::native::vectorized_elementwise_kernel<4, at::native::CUDAFunctorOnSelf_add<long>, at::detail::Array<char*, 2> >(int, at::native::CUDAFunctorOnSelf_add<long>, at::detail::Array<char*, 2>)",0,212,0,0.011905,1,"[128, 1, 1]"
4240,0,6.56,7,6928969220485.539,100,7,kernel,48.761906,"[256, 1, 1]",40,1279,X,"void cudnn::bn_fw_tr_1C11_singleread<float, 512, true, 1, 2, 0>(cudnn::bn_fw_tr_1C11_args<float>)",0,215,0,3.047619,1,"[512, 1, 1]"
0,0,2.401,7,6928969220530.562,49,7,kernel,23.333334,"[490, 1, 1]",22,1286,X,"void at::native::vectorized_elementwise_kernel<4, at::native::CUDAFunctor_add<float>, at::detail::Array<char*, 3> >(int, at::native::CUDAFunctor_add<float>, at::detail::Array<char*, 3>)",0,223,0,5.833333,1,"[128, 1, 1]"
0,0,2.049,7,6928969220587.394,49,7,kernel,23.333334,"[490, 1, 1]",18,1293,X,"void at::native::vectorized_elementwise_kernel<4, at::native::(anonymous namespace)::launch_clamp_scalar(at::TensorIteratorBase&, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::{lambda()#1}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}, at::detail::Array<char*, 2> >(int, at::native::(anonymous namespace)::launch_clamp_scalar(at::TensorIteratorBase&, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::{lambda()#1}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}, at::detail::Array<char*, 2>)",0,225,0,5.833333,1,"[128, 1, 1]"
4224,0,2.528,7,6928969220722.018,56,7,kernel,26.666666,"[7, 8, 5]",38,1313,X,"void cudnn::engines_precompiled::nchwToNhwcKernel<float, float, float, false, true, (cudnnKernelDataType_t)2>(cudnn::engines_precompiled::nchw2nhwc_params_t<float>, float const*, float*)",0,229,0,3.333333,1,"[256, 1, 1]"
4224,0,10.144,7,6928969220730.818,100,7,kernel,195.047623,"[1, 8, 256]",38,1315,X,"void cudnn::engines_precompiled::nchwToNhwcKernel<float, float, float, false, true, (cudnnKernelDataType_t)2>(cudnn::engines_precompiled::nchw2nhwc_params_t<float>, float const*, float*)",0,229,0,24.380953,1,"[256, 1, 1]"
81920,0,27.168,7,6928969220748.322,0,7,kernel,3.047619,"[64, 1, 1]",118,1319,X,void cutlass__5x_cudnn::Kernel<cutlass_tensorop_s1688fprop_optimized_tf32_64x64_32x5_nhwc_align4>(cutlass_tensorop_s1688fprop_optimized_tf32_64x64_32x5_nhwc_align4::Params),0,229,0,0.761905,1,"[128, 1, 1]"
4224,0,2.656,7,6928969220776.322,56,7,kernel,26.666666,"[7, 8, 5]",40,1323,X,"void cudnn::engines_precompiled::nhwcToNchwKernel<float, float, float, true, false, (cudnnKernelDataType_t)0>(cudnn::engines_precompiled::nhwc2nchw_params_t<float>, float const*, float*)",0,229,0,3.333333,1,"[256, 1, 1]"
0,0,1.44,7,6928969220837.698,0,7,kernel,0.047619,"[1, 1, 1]",24,1331,X,"void at::native::vectorized_elementwise_kernel<4, at::native::CUDAFunctorOnSelf_add<long>, at::detail::Array<char*, 2> >(int, at::native::CUDAFunctorOnSelf_add<long>, at::detail::Array<char*, 2>)",0,230,0,0.011905,1,"[128, 1, 1]"
4240,0,6.752,7,6928969221199.074,100,7,kernel,48.761906,"[256, 1, 1]",40,1388,X,"void cudnn::bn_fw_tr_1C11_singleread<float, 512, true, 1, 2, 0>(cudnn::bn_fw_tr_1C11_args<float>)",0,233,0,3.047619,1,"[512, 1, 1]"
0,0,2.175,7,6928969221291.874,49,7,kernel,23.333334,"[490, 1, 1]",18,1396,X,"void at::native::vectorized_elementwise_kernel<4, at::native::(anonymous namespace)::launch_clamp_scalar(at::TensorIteratorBase&, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::{lambda()#1}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}, at::detail::Array<char*, 2> >(int, at::native::(anonymous namespace)::launch_clamp_scalar(at::TensorIteratorBase&, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::{lambda()#1}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}, at::detail::Array<char*, 2>)",0,242,0,5.833333,1,"[128, 1, 1]"
4224,0,2.528,7,6928969221447.041,56,7,kernel,26.666666,"[7, 8, 5]",38,1416,X,"void cudnn::engines_precompiled::nchwToNhwcKernel<float, float, float, false, true, (cudnnKernelDataType_t)2>(cudnn::engines_precompiled::nchw2nhwc_params_t<float>, float const*, float*)",0,246,0,3.333333,1,"[256, 1, 1]"
4224,0,10.08,7,6928969221456.417,100,7,kernel,195.047623,"[1, 8, 256]",38,1418,X,"void cudnn::engines_precompiled::nchwToNhwcKernel<float, float, float, false, true, (cudnnKernelDataType_t)2>(cudnn::engines_precompiled::nchw2nhwc_params_t<float>, float const*, float*)",0,246,0,24.380953,1,"[256, 1, 1]"
81920,0,26.848,7,6928969221472.289,0,7,kernel,3.047619,"[64, 1, 1]",118,1422,X,void cutlass__5x_cudnn::Kernel<cutlass_tensorop_s1688fprop_optimized_tf32_64x64_32x5_nhwc_align4>(cutlass_tensorop_s1688fprop_optimized_tf32_64x64_32x5_nhwc_align4::Params),0,246,0,0.761905,1,"[128, 1, 1]"
4224,0,2.592,7,6928969221500.001,56,7,kernel,26.666666,"[7, 8, 5]",40,1426,X,"void cudnn::engines_precompiled::nhwcToNchwKernel<float, float, float, true, false, (cudnnKernelDataType_t)0>(cudnn::engines_precompiled::nhwc2nchw_params_t<float>, float const*, float*)",0,246,0,3.333333,1,"[256, 1, 1]"
0,0,1.568,7,6928969221577.569,0,7,kernel,0.047619,"[1, 1, 1]",24,1434,X,"void at::native::vectorized_elementwise_kernel<4, at::native::CUDAFunctorOnSelf_add<long>, at::detail::Array<char*, 2> >(int, at::native::CUDAFunctorOnSelf_add<long>, at::detail::Array<char*, 2>)",0,247,0,0.011905,1,"[128, 1, 1]"
4240,0,6.656,7,6928969221933.249,100,7,kernel,48.761906,"[256, 1, 1]",40,1491,X,"void cudnn::bn_fw_tr_1C11_singleread<float, 512, true, 1, 2, 0>(cudnn::bn_fw_tr_1C11_args<float>)",0,250,0,3.047619,1,"[512, 1, 1]"
0,0,3.84,7,6928969221992.097,49,7,kernel,23.333334,"[490, 1, 1]",22,1498,X,"void at::native::vectorized_elementwise_kernel<4, at::native::CUDAFunctor_add<float>, at::detail::Array<char*, 3> >(int, at::native::CUDAFunctor_add<float>, at::detail::Array<char*, 3>)",0,258,0,5.833333,1,"[128, 1, 1]"
0,0,2.112,7,6928969222067.616,49,7,kernel,23.333334,"[490, 1, 1]",18,1505,X,"void at::native::vectorized_elementwise_kernel<4, at::native::(anonymous namespace)::launch_clamp_scalar(at::TensorIteratorBase&, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::{lambda()#1}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}, at::detail::Array<char*, 2> >(int, at::native::(anonymous namespace)::launch_clamp_scalar(at::TensorIteratorBase&, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::{lambda()#1}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}, at::detail::Array<char*, 2>)",0,260,0,5.833333,1,"[128, 1, 1]"
4224,0,2.496,7,6928969222236.16,56,7,kernel,26.666666,"[7, 8, 5]",38,1525,X,"void cudnn::engines_precompiled::nchwToNhwcKernel<float, float, float, false, true, (cudnnKernelDataType_t)2>(cudnn::engines_precompiled::nchw2nhwc_params_t<float>, float const*, float*)",0,264,0,3.333333,1,"[256, 1, 1]"
4224,0,17.984,7,6928969222244.928,100,7,kernel,390.095245,"[1, 8, 512]",38,1527,X,"void cudnn::engines_precompiled::nchwToNhwcKernel<float, float, float, false, true, (cudnnKernelDataType_t)2>(cudnn::engines_precompiled::nchw2nhwc_params_t<float>, float const*, float*)",0,264,0,48.761906,1,"[256, 1, 1]"
99328,0,34.944,7,6928969222292.64,0,7,kernel,6.095238,"[16, 4, 2]",122,1533,X,sm86_xmma_fprop_implicit_gemm_indexed_tf32f32_tf32f32_f32_nhwckrsc_nchw_tilesize64x32x64_stage4_warpsize2x2x1_g1_tensor16x8x8_alignc4_execute_kernel__5x_cudnn,0,264,0,1.52381,1,"[128, 1, 1]"
0,0,1.856,7,6928969222383.392,0,7,kernel,0.047619,"[1, 1, 1]",24,1542,X,"void at::native::vectorized_elementwise_kernel<4, at::native::CUDAFunctorOnSelf_add<long>, at::detail::Array<char*, 2> >(int, at::native::CUDAFunctorOnSelf_add<long>, at::detail::Array<char*, 2>)",0,265,0,0.011905,1,"[128, 1, 1]"
2192,0,8.831,7,6928969222548.192,100,7,kernel,97.523811,"[512, 1, 1]",40,1595,X,"void cudnn::bn_fw_tr_1C11_singleread<float, 512, true, 1, 2, 0>(cudnn::bn_fw_tr_1C11_args<float>)",0,268,0,6.095238,1,"[512, 1, 1]"
0,0,1.663,7,6928969222610.624,24,7,kernel,11.666667,"[245, 1, 1]",18,1603,X,"void at::native::vectorized_elementwise_kernel<4, at::native::(anonymous namespace)::launch_clamp_scalar(at::TensorIteratorBase&, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::{lambda()#1}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}, at::detail::Array<char*, 2> >(int, at::native::(anonymous namespace)::launch_clamp_scalar(at::TensorIteratorBase&, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::{lambda()#1}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}, at::detail::Array<char*, 2>)",0,277,0,2.916667,1,"[128, 1, 1]"
4224,0,2.144,7,6928969222740.767,32,7,kernel,15.238095,"[2, 16, 5]",38,1623,X,"void cudnn::engines_precompiled::nchwToNhwcKernel<float, float, float, false, true, (cudnnKernelDataType_t)2>(cudnn::engines_precompiled::nchw2nhwc_params_t<float>, float const*, float*)",0,281,0,1.904762,1,"[256, 1, 1]"
4224,0,33.44,7,6928969222750.623,100,7,kernel,780.190491,"[1, 16, 512]",38,1625,X,"void cudnn::engines_precompiled::nchwToNhwcKernel<float, float, float, false, true, (cudnnKernelDataType_t)2>(cudnn::engines_precompiled::nchw2nhwc_params_t<float>, float const*, float*)",0,281,0,97.523811,1,"[256, 1, 1]"
100352,0,54.016,7,6928969222791.167,0,7,kernel,1.52381,"[8, 2, 2]",198,1631,X,sm86_xmma_fprop_implicit_gemm_indexed_tf32f32_tf32f32_f32_nhwckrsc_nhwc_tilesize128x64x32_stage4_warpsize2x2x1_g1_tensor16x8x8_execute_kernel__5x_cudnn,0,281,0,0.380952,1,"[128, 1, 1]"
4224,0,2.624,7,6928969222846.047,32,7,kernel,15.238095,"[2, 16, 5]",40,1634,X,"void cudnn::engines_precompiled::nhwcToNchwKernel<float, float, float, true, false, (cudnnKernelDataType_t)0>(cudnn::engines_precompiled::nhwc2nchw_params_t<float>, float const*, float*)",0,281,0,1.904762,1,"[256, 1, 1]"
0,0,1.792,7,6928969222887.935,0,7,kernel,0.047619,"[1, 1, 1]",24,1642,X,"void at::native::vectorized_elementwise_kernel<4, at::native::CUDAFunctorOnSelf_add<long>, at::detail::Array<char*, 2> >(int, at::native::CUDAFunctorOnSelf_add<long>, at::detail::Array<char*, 2>)",0,282,0,0.011905,1,"[128, 1, 1]"
2192,0,8.447,7,6928969223279.423,100,7,kernel,97.523811,"[512, 1, 1]",40,1699,X,"void cudnn::bn_fw_tr_1C11_singleread<float, 512, true, 1, 2, 0>(cudnn::bn_fw_tr_1C11_args<float>)",0,285,0,6.095238,1,"[512, 1, 1]"
4224,0,4.128,7,6928969223505.598,56,7,kernel,26.666666,"[7, 8, 5]",38,1718,X,"void cudnn::engines_precompiled::nchwToNhwcKernel<float, float, float, false, true, (cudnnKernelDataType_t)2>(cudnn::engines_precompiled::nchw2nhwc_params_t<float>, float const*, float*)",0,296,0,3.333333,1,"[256, 1, 1]"
4224,0,11.712,7,6928969223518.046,100,7,kernel,390.095245,"[1, 8, 512]",38,1720,X,"void cudnn::engines_precompiled::nchwToNhwcKernel<float, float, float, false, true, (cudnnKernelDataType_t)2>(cudnn::engines_precompiled::nchw2nhwc_params_t<float>, float const*, float*)",0,296,0,48.761906,1,"[256, 1, 1]"
98304,0,8.192,7,6928969223554.526,0,7,kernel,1.52381,"[8, 4, 1]",148,1725,X,sm86_xmma_fprop_implicit_gemm_tf32f32_tf32f32_f32_nhwckrsc_nhwc_tilesize64x64x64_stage3_warpsize2x2x1_g1_tensor16x8x8_execute_kernel__5x_cudnn,0,296,0,0.380952,1,"[128, 1, 1]"
4224,0,2.112,7,6928969223571.006,32,7,kernel,15.238095,"[2, 16, 5]",40,1728,X,"void cudnn::engines_precompiled::nhwcToNchwKernel<float, float, float, true, false, (cudnnKernelDataType_t)0>(cudnn::engines_precompiled::nhwc2nchw_params_t<float>, float const*, float*)",0,296,0,1.904762,1,"[256, 1, 1]"
0,0,1.472,7,6928969223673.374,0,7,kernel,0.047619,"[1, 1, 1]",24,1736,X,"void at::native::vectorized_elementwise_kernel<4, at::native::CUDAFunctorOnSelf_add<long>, at::detail::Array<char*, 2> >(int, at::native::CUDAFunctorOnSelf_add<long>, at::detail::Array<char*, 2>)",0,297,0,0.011905,1,"[128, 1, 1]"
2192,0,8.544,7,6928969223863.421,100,7,kernel,97.523811,"[512, 1, 1]",40,1789,X,"void cudnn::bn_fw_tr_1C11_singleread<float, 512, true, 1, 2, 0>(cudnn::bn_fw_tr_1C11_args<float>)",0,300,0,6.095238,1,"[512, 1, 1]"
0,0,2.112,7,6928969223912.221,24,7,kernel,11.666667,"[245, 1, 1]",22,1796,X,"void at::native::vectorized_elementwise_kernel<4, at::native::CUDAFunctor_add<float>, at::detail::Array<char*, 3> >(int, at::native::CUDAFunctor_add<float>, at::detail::Array<char*, 3>)",0,308,0,2.916667,1,"[128, 1, 1]"
0,0,1.696,7,6928969223974.141,24,7,kernel,11.666667,"[245, 1, 1]",18,1803,X,"void at::native::vectorized_elementwise_kernel<4, at::native::(anonymous namespace)::launch_clamp_scalar(at::TensorIteratorBase&, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::{lambda()#1}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}, at::detail::Array<char*, 2> >(int, at::native::(anonymous namespace)::launch_clamp_scalar(at::TensorIteratorBase&, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::{lambda()#1}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}, at::detail::Array<char*, 2>)",0,310,0,2.916667,1,"[128, 1, 1]"
4224,0,2.176,7,6928969224130.237,32,7,kernel,15.238095,"[2, 16, 5]",38,1823,X,"void cudnn::engines_precompiled::nchwToNhwcKernel<float, float, float, false, true, (cudnnKernelDataType_t)2>(cudnn::engines_precompiled::nchw2nhwc_params_t<float>, float const*, float*)",0,314,0,1.904762,1,"[256, 1, 1]"
4224,0,33.856,7,6928969224141.373,100,7,kernel,780.190491,"[1, 16, 512]",38,1825,X,"void cudnn::engines_precompiled::nchwToNhwcKernel<float, float, float, false, true, (cudnnKernelDataType_t)2>(cudnn::engines_precompiled::nchw2nhwc_params_t<float>, float const*, float*)",0,314,0,97.523811,1,"[256, 1, 1]"
100352,0,53.472,7,6928969224185.021,0,7,kernel,1.52381,"[8, 2, 2]",198,1831,X,sm86_xmma_fprop_implicit_gemm_indexed_tf32f32_tf32f32_f32_nhwckrsc_nhwc_tilesize128x64x32_stage4_warpsize2x2x1_g1_tensor16x8x8_execute_kernel__5x_cudnn,0,314,0,0.380952,1,"[128, 1, 1]"
4224,0,2.624,7,6928969224239.325,32,7,kernel,15.238095,"[2, 16, 5]",40,1834,X,"void cudnn::engines_precompiled::nhwcToNchwKernel<float, float, float, true, false, (cudnnKernelDataType_t)0>(cudnn::engines_precompiled::nhwc2nchw_params_t<float>, float const*, float*)",0,314,0,1.904762,1,"[256, 1, 1]"
0,0,1.792,7,6928969224283.933,0,7,kernel,0.047619,"[1, 1, 1]",24,1842,X,"void at::native::vectorized_elementwise_kernel<4, at::native::CUDAFunctorOnSelf_add<long>, at::detail::Array<char*, 2> >(int, at::native::CUDAFunctorOnSelf_add<long>, at::detail::Array<char*, 2>)",0,315,0,0.011905,1,"[128, 1, 1]"
2192,0,8.607,7,6928969224469.437,100,7,kernel,97.523811,"[512, 1, 1]",40,1895,X,"void cudnn::bn_fw_tr_1C11_singleread<float, 512, true, 1, 2, 0>(cudnn::bn_fw_tr_1C11_args<float>)",0,318,0,6.095238,1,"[512, 1, 1]"
0,0,1.665,7,6928969224534.076,24,7,kernel,11.666667,"[245, 1, 1]",18,1903,X,"void at::native::vectorized_elementwise_kernel<4, at::native::(anonymous namespace)::launch_clamp_scalar(at::TensorIteratorBase&, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::{lambda()#1}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}, at::detail::Array<char*, 2> >(int, at::native::(anonymous namespace)::launch_clamp_scalar(at::TensorIteratorBase&, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::{lambda()#1}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}, at::detail::Array<char*, 2>)",0,327,0,2.916667,1,"[128, 1, 1]"
4224,0,2.144,7,6928969224891.196,32,7,kernel,15.238095,"[2, 16, 5]",38,1927,X,"void cudnn::engines_precompiled::nchwToNhwcKernel<float, float, float, false, true, (cudnnKernelDataType_t)2>(cudnn::engines_precompiled::nchw2nhwc_params_t<float>, float const*, float*)",0,331,0,1.904762,1,"[256, 1, 1]"
4224,0,32.832,7,6928969224903.324,100,7,kernel,780.190491,"[1, 16, 512]",38,1929,X,"void cudnn::engines_precompiled::nchwToNhwcKernel<float, float, float, false, true, (cudnnKernelDataType_t)2>(cudnn::engines_precompiled::nchw2nhwc_params_t<float>, float const*, float*)",0,331,0,97.523811,1,"[256, 1, 1]"
100352,0,53.024,7,6928969224942.812,0,7,kernel,1.52381,"[8, 2, 2]",198,1935,X,sm86_xmma_fprop_implicit_gemm_indexed_tf32f32_tf32f32_f32_nhwckrsc_nhwc_tilesize128x64x32_stage4_warpsize2x2x1_g1_tensor16x8x8_execute_kernel__5x_cudnn,0,331,0,0.380952,1,"[128, 1, 1]"
4224,0,2.528,7,6928969224996.668,32,7,kernel,15.238095,"[2, 16, 5]",40,1938,X,"void cudnn::engines_precompiled::nhwcToNchwKernel<float, float, float, true, false, (cudnnKernelDataType_t)0>(cudnn::engines_precompiled::nhwc2nchw_params_t<float>, float const*, float*)",0,331,0,1.904762,1,"[256, 1, 1]"
0,0,1.824,7,6928969225078.364,0,7,kernel,0.047619,"[1, 1, 1]",24,1946,X,"void at::native::vectorized_elementwise_kernel<4, at::native::CUDAFunctorOnSelf_add<long>, at::detail::Array<char*, 2> >(int, at::native::CUDAFunctorOnSelf_add<long>, at::detail::Array<char*, 2>)",0,332,0,0.011905,1,"[128, 1, 1]"
2192,0,8.447,7,6928969225285.564,100,7,kernel,97.523811,"[512, 1, 1]",40,1999,X,"void cudnn::bn_fw_tr_1C11_singleread<float, 512, true, 1, 2, 0>(cudnn::bn_fw_tr_1C11_args<float>)",0,335,0,6.095238,1,"[512, 1, 1]"
0,0,2.304,7,6928969225336.379,24,7,kernel,11.666667,"[245, 1, 1]",22,2006,X,"void at::native::vectorized_elementwise_kernel<4, at::native::CUDAFunctor_add<float>, at::detail::Array<char*, 3> >(int, at::native::CUDAFunctor_add<float>, at::detail::Array<char*, 3>)",0,343,0,2.916667,1,"[128, 1, 1]"
0,0,1.664,7,6928969225398.491,24,7,kernel,11.666667,"[245, 1, 1]",18,2013,X,"void at::native::vectorized_elementwise_kernel<4, at::native::(anonymous namespace)::launch_clamp_scalar(at::TensorIteratorBase&, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::{lambda()#1}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}, at::detail::Array<char*, 2> >(int, at::native::(anonymous namespace)::launch_clamp_scalar(at::TensorIteratorBase&, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::{lambda()#1}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}, at::detail::Array<char*, 2>)",0,345,0,2.916667,1,"[128, 1, 1]"
16,0,4.032,7,6928969225653.211,63,7,kernel,30.476191,"[160, 1, 1]",32,2029,X,"void at::native::reduce_kernel<512, 1, at::native::ReduceOp<float, at::native::MeanOps<float, float, float, float>, unsigned int, float, 4> >(at::native::ReduceOp<float, at::native::MeanOps<float, float, float, float>, unsigned int, float, 4>)",0,347,0,1.904762,1,"[32, 16, 1]"
10752,0,9.12,7,6928969225970.426,12,7,kernel,5.952381,"[125, 1, 1]",56,2048,X,"void gemmSN_TN_kernel<float, 128, 16, 2, 4, 6, 7, false, cublasGemvTensorStridedBatched<float const>, cublasGemvTensorStridedBatched<float const>, cublasGemvTensorStridedBatched<float> >(cublasGemmSmallNParams<cublasGemvTensorStridedBatched<float const>, cublasGemvTensorStridedBatched<float const>, cublasGemvTensorStridedBatched<float>, float>)",0,354,0,1.488095,1,"[128, 1, 1]"
