Ev Idx,tid,cat,name,pid,dur,Python parent id,Python module id,Python id,ts,ph
630,159650,python_function,torch/nn/modules/module.py(1918): __getattr__,159650,0.601,263,,267,6940680652245.852,X
631,159650,python_function,<built-in method add_ of Tensor object at 0x7f25de33d170>,159650,33.043,263,,268,6940680652246.867,X
632,159650,python_function,torch/nn/modules/module.py(1918): __getattr__,159650,0.872,263,,269,6940680652283.205,X
633,159650,python_function,torch/nn/modules/module.py(1918): __getattr__,159650,0.654,263,,270,6940680652285.119,X
634,159650,python_function,torch/nn/modules/module.py(1918): __getattr__,159650,0.34,263,,271,6940680652286.705,X
635,159650,python_function,torch/nn/modules/module.py(1918): __getattr__,159650,0.482,263,,272,6940680652288.008,X
636,159650,python_function,torch/nn/functional.py(2781): batch_norm,159650,143.1,263,,273,6940680652289.174,X
637,159650,python_function,<built-in function _has_torch_function_variadic>,159650,0.508,273,,274,6940680652289.674,X
638,159650,python_function,<built-in method size of Tensor object at 0x7f24f6897d30>,159650,1.408,273,,275,6940680652290.744,X
639,159650,python_function,torch/nn/functional.py(2762): _verify_batch_size,159650,4.191,273,,276,6940680652292.796,X
640,159650,python_function,<built-in function len>,159650,0.305,276,,277,6940680652293.742,X
641,159650,python_function,torch/backends/__init__.py(38): __get__,159650,0.856,273,,278,6940680652300.051,X
642,159650,python_function,<built-in function _get_cudnn_enabled>,159650,0.359,278,,279,6940680652300.426,X
643,159650,python_function,<built-in method batch_norm of type object at 0x7f265fe5f1c0>,159650,130.615,273,,280,6940680652301.412,X
644,159650,python_function,nn.Module: ReLU6_3,159650,101.021,248,3,281,6940680652439.643,X
645,159650,python_function,torch/nn/modules/module.py(1740): _call_impl,159650,99.032,281,,282,6940680652441.119,X
646,159650,python_function,<built-in method _get_tracing_state of PyCapsule object at 0x7f26742efb70>,159650,1.66,282,,283,6940680652441.868,X
647,159650,python_function,torch/nn/modules/activation.py(268): forward,159650,94.663,282,,284,6940680652445.164,X
648,159650,python_function,torch/nn/functional.py(1745): hardtanh,159650,93.079,284,,285,6940680652446.414,X
649,159650,python_function,<built-in function _has_torch_function_unary>,159650,0.338,285,,286,6940680652446.785,X
650,159650,python_function,<built-in function hardtanh_>,159650,90.623,285,,287,6940680652448.561,X
651,159650,python_function,nn.Module: MaxPool2d_1,159650,66.141,198,1,288,6940680652547.047,X
652,159650,python_function,torch/nn/modules/module.py(1740): _call_impl,159650,64.457,288,,289,6940680652548.264,X
653,159650,python_function,<built-in method _get_tracing_state of PyCapsule object at 0x7f26742efb70>,159650,1.012,289,,290,6940680652548.731,X
654,159650,python_function,torch/nn/modules/pooling.py(212): forward,159650,60.812,289,,291,6940680652551.684,X
655,159650,python_function,torch/_jit_internal.py(614): fn,159650,57.401,291,,292,6940680652554.442,X
656,159650,python_function,torch/nn/functional.py(807): _max_pool2d,159650,54.298,292,,293,6940680652556.822,X
657,159650,python_function,<built-in function _has_torch_function_unary>,159650,0.219,293,,294,6940680652557.166,X
658,159650,python_function,<built-in method max_pool2d of type object at 0x7f265fe5f1c0>,159650,52.467,293,,295,6940680652558.431,X
659,159650,python_function,torch/nn/modules/module.py(1918): __getattr__,159650,2.192,91,,296,6940680652620.081,X
660,159650,python_function,nn.Module: Sequential_6,159650,2099.228,91,6,297,6940680652634.957,X
661,159650,python_function,torch/nn/modules/module.py(1740): _call_impl,159650,2097.769,297,,298,6940680652636.028,X
662,159650,python_function,<built-in method _get_tracing_state of PyCapsule object at 0x7f26742efb70>,159650,1.093,298,,299,6940680652636.424,X
663,159650,python_function,torch/nn/modules/container.py(248): forward,159650,2094.369,298,,300,6940680652639.219,X
664,159650,python_function,torch/nn/modules/container.py(240): __iter__,159650,2.353,300,,301,6940680652639.945,X
665,159650,python_function,<built-in method values of collections.defaultdict object at 0x7f2505aa4fe0>,159650,0.306,301,,302,6940680652641.129,X
666,159650,python_function,<built-in function iter>,159650,0.412,301,,303,6940680652641.694,X
667,159650,python_function,nn.Module: Sequential_7,159650,685.447,300,7,304,6940680652650.026,X
668,159650,python_function,torch/nn/modules/module.py(1740): _call_impl,159650,684.042,304,,305,6940680652650.937,X
669,159650,python_function,<built-in method _get_tracing_state of PyCapsule object at 0x7f26742efb70>,159650,0.477,305,,306,6940680652651.269,X
670,159650,python_function,torch/nn/modules/container.py(248): forward,159650,681.471,305,,307,6940680652653.3,X
671,159650,python_function,torch/nn/modules/container.py(240): __iter__,159650,0.923,307,,308,6940680652653.634,X
672,159650,python_function,<built-in method values of collections.defaultdict object at 0x7f2505aa4fe0>,159650,0.055,308,,309,6940680652654.094,X
673,159650,python_function,<built-in function iter>,159650,0.097,308,,310,6940680652654.349,X
674,159650,python_function,nn.Module: Conv2d_4,159650,331.809,307,4,311,6940680652661.913,X
675,159650,python_function,torch/nn/modules/module.py(1740): _call_impl,159650,330.372,311,,312,6940680652662.639,X
676,159650,python_function,<built-in method _get_tracing_state of PyCapsule object at 0x7f26742efb70>,159650,0.369,312,,313,6940680652662.918,X
677,159650,python_function,torch/nn/modules/conv.py(553): forward,159650,327.927,312,,314,6940680652664.471,X
678,159650,python_function,torch/nn/modules/module.py(1918): __getattr__,159650,0.692,314,,315,6940680652666.294,X
679,159650,python_function,torch/nn/modules/module.py(1918): __getattr__,159650,0.348,314,,316,6940680652668.173,X
680,159650,python_function,torch/nn/modules/conv.py(536): _conv_forward,159650,322.688,314,,317,6940680652668.913,X
681,159650,python_function,<built-in method conv2d of type object at 0x7f265fe5f1c0>,159650,320.231,317,,318,6940680652670.724,X
682,159650,python_function,nn.Module: BatchNorm2d_4,159650,219.687,307,4,319,6940680653006.147,X
683,159650,python_function,torch/nn/modules/module.py(1740): _call_impl,159650,217.277,319,,320,6940680653008.062,X
684,159650,python_function,<built-in method _get_tracing_state of PyCapsule object at 0x7f26742efb70>,159650,1.971,320,,321,6940680653009.114,X
685,159650,python_function,torch/nn/modules/batchnorm.py(159): forward,159650,211.539,320,,322,6940680653013.376,X
686,159650,python_function,torch/nn/modules/batchnorm.py(450): _check_input_dim,159650,5.645,322,,323,6940680653014.083,X
687,159650,python_function,<built-in method dim of Tensor object at 0x7f24f6897d30>,159650,0.43,323,,324,6940680653018.708,X
688,159650,python_function,torch/nn/modules/module.py(1918): __getattr__,159650,1.791,322,,325,6940680653023.638,X
689,159650,python_function,torch/nn/modules/module.py(1918): __getattr__,159650,0.571,322,,326,6940680653026.644,X
690,159650,python_function,<built-in method add_ of Tensor object at 0x7f25de33d170>,159650,33.41,322,,327,6940680653027.658,X
691,159650,python_function,torch/nn/modules/module.py(1918): __getattr__,159650,0.912,322,,328,6940680653064.452,X
692,159650,python_function,torch/nn/modules/module.py(1918): __getattr__,159650,0.703,322,,329,6940680653066.411,X
693,159650,python_function,torch/nn/modules/module.py(1918): __getattr__,159650,0.357,322,,330,6940680653068.039,X
694,159650,python_function,torch/nn/modules/module.py(1918): __getattr__,159650,0.317,322,,331,6940680653069.37,X
695,159650,python_function,torch/nn/functional.py(2781): batch_norm,159650,153.986,322,,332,6940680653070.493,X
696,159650,python_function,<built-in function _has_torch_function_variadic>,159650,0.479,332,,333,6940680653071.103,X
697,159650,python_function,<built-in method size of Tensor object at 0x7f24f6897d30>,159650,1.541,332,,334,6940680653072.167,X
698,159650,python_function,torch/nn/functional.py(2762): _verify_batch_size,159650,3.965,332,,335,6940680653074.38,X
699,159650,python_function,<built-in function len>,159650,0.285,335,,336,6940680653075.374,X
700,159650,python_function,torch/backends/__init__.py(38): __get__,159650,0.957,332,,337,6940680653081.538,X
701,159650,python_function,<built-in function _get_cudnn_enabled>,159650,0.348,337,,338,6940680653082.042,X
702,159650,python_function,<built-in method batch_norm of type object at 0x7f265fe5f1c0>,159650,141.252,332,,339,6940680653082.919,X
703,159650,python_function,nn.Module: ReLU6_4,159650,102.223,307,4,340,6940680653231.653,X
704,159650,python_function,torch/nn/modules/module.py(1740): _call_impl,159650,100.14,340,,341,6940680653233.275,X
705,159650,python_function,<built-in method _get_tracing_state of PyCapsule object at 0x7f26742efb70>,159650,1.693,341,,342,6940680653233.898,X
706,159650,python_function,torch/nn/modules/activation.py(268): forward,159650,95.612,341,,343,6940680653237.451,X
707,159650,python_function,torch/nn/functional.py(1745): hardtanh,159650,93.981,343,,344,6940680653238.814,X
708,159650,python_function,<built-in function _has_torch_function_unary>,159650,0.319,344,,345,6940680653239.249,X
709,159650,python_function,<built-in function hardtanh_>,159650,91.508,344,,346,6940680653240.961,X
710,159650,python_function,nn.Module: Sequential_8,159650,730.851,300,8,347,6940680653339.365,X
711,159650,python_function,torch/nn/modules/module.py(1740): _call_impl,159650,729.281,347,,348,6940680653340.464,X
712,159650,python_function,<built-in method _get_tracing_state of PyCapsule object at 0x7f26742efb70>,159650,1.101,348,,349,6940680653340.98,X
713,159650,python_function,torch/nn/modules/container.py(248): forward,159650,725.836,348,,350,6940680653343.683,X
714,159650,python_function,torch/nn/modules/container.py(240): __iter__,159650,2.054,350,,351,6940680653344.355,X
715,159650,python_function,<built-in method values of collections.defaultdict object at 0x7f2505aa4fe0>,159650,0.27,351,,352,6940680653345.263,X
716,159650,python_function,<built-in function iter>,159650,0.342,351,,353,6940680653345.891,X
717,159650,python_function,nn.Module: Conv2d_5,159650,368.725,350,5,354,6940680653374.167,X
718,159650,python_function,torch/nn/modules/module.py(1740): _call_impl,159650,367.078,354,,355,6940680653375.255,X
719,159650,python_function,<built-in method _get_tracing_state of PyCapsule object at 0x7f26742efb70>,159650,0.56,355,,356,6940680653375.57,X
720,159650,python_function,torch/nn/modules/conv.py(553): forward,159650,364.246,355,,357,6940680653377.515,X
721,159650,python_function,torch/nn/modules/module.py(1918): __getattr__,159650,1.24,357,,358,6940680653379.991,X
722,159650,python_function,torch/nn/modules/module.py(1918): __getattr__,159650,0.404,357,,359,6940680653382.366,X
723,159650,python_function,torch/nn/modules/conv.py(536): _conv_forward,159650,357.841,357,,360,6940680653383.115,X
724,159650,python_function,<built-in method conv2d of type object at 0x7f265fe5f1c0>,159650,355.339,360,,361,6940680653385.069,X
725,159650,python_function,nn.Module: BatchNorm2d_5,159650,203.807,350,5,362,6940680653756.072,X
726,159650,python_function,torch/nn/modules/module.py(1740): _call_impl,159650,201.362,362,,363,6940680653758.073,X
727,159650,python_function,<built-in method _get_tracing_state of PyCapsule object at 0x7f26742efb70>,159650,2.337,363,,364,6940680653759.126,X
728,159650,python_function,torch/nn/modules/batchnorm.py(159): forward,159650,195.306,363,,365,6940680653763.769,X
729,159650,python_function,torch/nn/modules/batchnorm.py(450): _check_input_dim,159650,1.549,365,,366,6940680653764.506,X
730,159650,python_function,<built-in method dim of Tensor object at 0x7f24f6897d30>,159650,0.48,366,,367,6940680653765.107,X
731,159650,python_function,torch/nn/modules/module.py(1918): __getattr__,159650,1.746,365,,368,6940680653769.688,X
732,159650,python_function,torch/nn/modules/module.py(1918): __getattr__,159650,0.547,365,,369,6940680653772.49,X
733,159650,python_function,<built-in method add_ of Tensor object at 0x7f25de33d170>,159650,32.941,365,,370,6940680653773.426,X
734,159650,python_function,torch/nn/modules/module.py(1918): __getattr__,159650,0.945,365,,371,6940680653809.632,X
735,159650,python_function,torch/nn/modules/module.py(1918): __getattr__,159650,0.673,365,,372,6940680653811.627,X
736,159650,python_function,torch/nn/modules/module.py(1918): __getattr__,159650,0.335,365,,373,6940680653813.259,X
737,159650,python_function,torch/nn/modules/module.py(1918): __getattr__,159650,0.366,365,,374,6940680653814.528,X
738,159650,python_function,torch/nn/functional.py(2781): batch_norm,159650,143.094,365,,375,6940680653815.603,X
739,159650,python_function,<built-in function _has_torch_function_variadic>,159650,0.509,375,,376,6940680653816.032,X
740,159650,python_function,<built-in method size of Tensor object at 0x7f24f6897d30>,159650,1.174,375,,377,6940680653817.065,X
741,159650,python_function,torch/nn/functional.py(2762): _verify_batch_size,159650,3.834,375,,378,6940680653818.782,X
742,159650,python_function,<built-in function len>,159650,0.328,378,,379,6940680653819.712,X
743,159650,python_function,torch/backends/__init__.py(38): __get__,159650,0.978,375,,380,6940680653826.181,X
744,159650,python_function,<built-in function _get_cudnn_enabled>,159650,0.421,380,,381,6940680653826.648,X
745,159650,python_function,<built-in method batch_norm of type object at 0x7f265fe5f1c0>,159650,130.822,375,,382,6940680653827.658,X
746,159650,python_function,nn.Module: ReLU6_5,159650,102.696,350,5,383,6940680653965.811,X
747,159650,python_function,torch/nn/modules/module.py(1740): _call_impl,159650,101.034,383,,384,6940680653967.063,X
748,159650,python_function,<built-in method _get_tracing_state of PyCapsule object at 0x7f26742efb70>,159650,1.608,384,,385,6940680653967.636,X
749,159650,python_function,torch/nn/modules/activation.py(268): forward,159650,96.597,384,,386,6940680653971.107,X
750,159650,python_function,torch/nn/functional.py(1745): hardtanh,159650,95.062,386,,387,6940680653972.405,X
751,159650,python_function,<built-in function _has_torch_function_unary>,159650,0.342,387,,388,6940680653972.769,X
752,159650,python_function,<built-in function hardtanh_>,159650,92.71,387,,389,6940680653974.497,X
753,159650,python_function,nn.Module: Sequential_9,159650,562.417,300,9,390,6940680654084.086,X
754,159650,python_function,torch/nn/modules/module.py(1740): _call_impl,159650,560.544,390,,391,6940680654085.468,X
755,159650,python_function,<built-in method _get_tracing_state of PyCapsule object at 0x7f26742efb70>,159650,1.211,391,,392,6940680654086.045,X
756,159650,python_function,torch/nn/modules/container.py(248): forward,159650,557.002,391,,393,6940680654088.809,X
757,159650,python_function,torch/nn/modules/container.py(240): __iter__,159650,1.862,393,,394,6940680654089.455,X
758,159650,python_function,<built-in method values of collections.defaultdict object at 0x7f2505aa4fe0>,159650,0.233,394,,395,6940680654090.256,X
759,159650,python_function,<built-in function iter>,159650,0.379,394,,396,6940680654090.759,X
760,159650,python_function,nn.Module: Conv2d_6,159650,169.482,393,6,397,6940680654098.417,X
761,159650,python_function,torch/nn/modules/module.py(1740): _call_impl,159650,168.054,397,,398,6940680654099.308,X
762,159650,python_function,<built-in method _get_tracing_state of PyCapsule object at 0x7f26742efb70>,159650,0.32,398,,399,6940680654099.598,X
763,159650,python_function,torch/nn/modules/conv.py(553): forward,159650,165.374,398,,400,6940680654101.62,X
764,159650,python_function,torch/nn/modules/module.py(1918): __getattr__,159650,1.152,400,,401,6940680654104.136,X
765,159650,python_function,torch/nn/modules/module.py(1918): __getattr__,159650,0.394,400,,402,6940680654106.319,X
766,159650,python_function,torch/nn/modules/conv.py(536): _conv_forward,159650,159.566,400,,403,6940680654107.058,X
767,159650,python_function,<built-in method conv2d of type object at 0x7f265fe5f1c0>,159650,157.059,403,,404,6940680654109.286,X
768,159650,python_function,nn.Module: BatchNorm2d_6,159650,232.656,393,6,405,6940680654296.429,X
769,159650,python_function,torch/nn/modules/module.py(1740): _call_impl,159650,229.849,405,,406,6940680654298.689,X
770,159650,python_function,<built-in method _get_tracing_state of PyCapsule object at 0x7f26742efb70>,159650,1.956,406,,407,6940680654299.644,X
771,159650,python_function,torch/nn/modules/batchnorm.py(159): forward,159650,223.583,406,,408,6940680654304.472,X
772,159650,python_function,torch/nn/modules/batchnorm.py(450): _check_input_dim,159650,1.663,408,,409,6940680654305.266,X
773,159650,python_function,<built-in method dim of Tensor object at 0x7f24f6897d30>,159650,0.545,409,,410,6940680654305.915,X
774,159650,python_function,torch/nn/modules/module.py(1918): __getattr__,159650,1.975,408,,411,6940680654310.783,X
775,159650,python_function,torch/nn/modules/module.py(1918): __getattr__,159650,0.824,408,,412,6940680654314.163,X
776,159650,python_function,<built-in method add_ of Tensor object at 0x7f25de33d170>,159650,42.123,408,,413,6940680654315.523,X
777,159650,python_function,torch/nn/modules/module.py(1918): __getattr__,159650,1.447,408,,414,6940680654361.558,X
778,159650,python_function,torch/nn/modules/module.py(1918): __getattr__,159650,0.959,408,,415,6940680654364.686,X
779,159650,python_function,torch/nn/modules/module.py(1918): __getattr__,159650,0.651,408,,416,6940680654367.062,X
780,159650,python_function,torch/nn/modules/module.py(1918): __getattr__,159650,0.547,408,,417,6940680654369.051,X
781,159650,python_function,torch/nn/functional.py(2781): batch_norm,159650,157.072,408,,418,6940680654370.566,X
782,159650,python_function,<built-in function _has_torch_function_variadic>,159650,0.663,418,,419,6940680654371.142,X
783,159650,python_function,<built-in method size of Tensor object at 0x7f24f6897d30>,159650,1.56,418,,420,6940680654372.392,X
784,159650,python_function,torch/nn/functional.py(2762): _verify_batch_size,159650,4.561,418,,421,6940680654374.616,X
785,159650,python_function,<built-in function len>,159650,0.322,421,,422,6940680654375.786,X
786,159650,python_function,torch/backends/__init__.py(38): __get__,159650,1.161,418,,423,6940680654382.873,X
787,159650,python_function,<built-in function _get_cudnn_enabled>,159650,0.566,423,,424,6940680654383.331,X
788,159650,python_function,<built-in method batch_norm of type object at 0x7f265fe5f1c0>,159650,142.717,418,,425,6940680654384.705,X
789,159650,python_function,nn.Module: ReLU6_6,159650,102.416,393,6,426,6940680654542.527,X
790,159650,python_function,torch/nn/modules/module.py(1740): _call_impl,159650,100.234,426,,427,6940680654544.255,X
791,159650,python_function,<built-in method _get_tracing_state of PyCapsule object at 0x7f26742efb70>,159650,1.759,427,,428,6940680654544.907,X
792,159650,python_function,torch/nn/modules/activation.py(268): forward,159650,95.609,427,,429,6940680654548.604,X
793,159650,python_function,torch/nn/functional.py(1745): hardtanh,159650,94.134,429,,430,6940680654549.754,X
794,159650,python_function,<built-in function _has_torch_function_unary>,159650,0.384,430,,431,6940680654550.114,X
795,159650,python_function,<built-in function hardtanh_>,159650,91.708,430,,432,6940680654551.864,X
796,159650,python_function,nn.Module: MaxPool2d_2,159650,66.882,300,2,433,6940680654665.69,X
797,159650,python_function,torch/nn/modules/module.py(1740): _call_impl,159650,65.004,433,,434,6940680654667.081,X
798,159650,python_function,<built-in method _get_tracing_state of PyCapsule object at 0x7f26742efb70>,159650,1.158,434,,435,6940680654667.613,X
799,159650,python_function,torch/nn/modules/pooling.py(212): forward,159650,61.275,434,,436,6940680654670.586,X
800,159650,python_function,torch/_jit_internal.py(614): fn,159650,58.185,436,,437,6940680654673.031,X
801,159650,python_function,torch/nn/functional.py(807): _max_pool2d,159650,55.202,437,,438,6940680654675.236,X
802,159650,python_function,<built-in function _has_torch_function_unary>,159650,0.24,438,,439,6940680654675.63,X
803,159650,python_function,<built-in method max_pool2d of type object at 0x7f265fe5f1c0>,159650,53.243,438,,440,6940680654677.026,X
804,159650,python_function,torch/nn/modules/module.py(1918): __getattr__,159650,2.543,91,,441,6940680654739.084,X
805,159650,python_function,nn.Module: Sequential_10,159650,1718.649,91,10,442,6940680654744.814,X
806,159650,python_function,torch/nn/modules/module.py(1740): _call_impl,159650,1717.408,442,,443,6940680654745.657,X
807,159650,python_function,<built-in method _get_tracing_state of PyCapsule object at 0x7f26742efb70>,159650,0.997,443,,444,6940680654746.004,X
808,159650,python_function,torch/nn/modules/container.py(248): forward,159650,1714.281,443,,445,6940680654748.606,X
809,159650,python_function,torch/nn/modules/container.py(240): __iter__,159650,1.915,445,,446,6940680654749.224,X
810,159650,python_function,<built-in method values of collections.defaultdict object at 0x7f2505aa4fe0>,159650,0.308,446,,447,6940680654750.022,X
811,159650,python_function,<built-in function iter>,159650,0.369,446,,448,6940680654750.607,X
812,159650,python_function,nn.Module: Sequential_11,159650,482.17,445,11,449,6940680654752.982,X
813,159650,python_function,torch/nn/modules/module.py(1740): _call_impl,159650,480.937,449,,450,6940680654753.808,X
814,159650,python_function,<built-in method _get_tracing_state of PyCapsule object at 0x7f26742efb70>,159650,0.402,450,,451,6940680654754.017,X
815,159650,python_function,torch/nn/modules/container.py(248): forward,159650,478.49,450,,452,6940680654756.041,X
816,159650,python_function,torch/nn/modules/container.py(240): __iter__,159650,0.797,452,,453,6940680654756.363,X
817,159650,python_function,<built-in method values of collections.defaultdict object at 0x7f2505aa4fe0>,159650,0.091,453,,454,6940680654756.718,X
818,159650,python_function,<built-in function iter>,159650,0.099,453,,455,6940680654756.977,X
819,159650,python_function,nn.Module: Conv2d_7,159650,171.732,452,7,456,6940680654766.523,X
820,159650,python_function,torch/nn/modules/module.py(1740): _call_impl,159650,170.303,456,,457,6940680654767.36,X
821,159650,python_function,<built-in method _get_tracing_state of PyCapsule object at 0x7f26742efb70>,159650,0.437,457,,458,6940680654767.633,X
822,159650,python_function,torch/nn/modules/conv.py(553): forward,159650,167.79,457,,459,6940680654769.491,X
823,159650,python_function,torch/nn/modules/module.py(1918): __getattr__,159650,0.654,459,,460,6940680654770.978,X
824,159650,python_function,torch/nn/modules/module.py(1918): __getattr__,159650,0.344,459,,461,6940680654772.486,X
825,159650,python_function,torch/nn/modules/conv.py(536): _conv_forward,159650,163.716,459,,462,6940680654773.188,X
826,159650,python_function,<built-in method conv2d of type object at 0x7f265fe5f1c0>,159650,161.692,462,,463,6940680654774.926,X
827,159650,python_function,nn.Module: BatchNorm2d_7,159650,186.745,452,7,464,6940680654947.448,X
828,159650,python_function,torch/nn/modules/module.py(1740): _call_impl,159650,184.495,464,,465,6940680654949.195,X
829,159650,python_function,<built-in method _get_tracing_state of PyCapsule object at 0x7f26742efb70>,159650,1.424,465,,466,6940680654949.86,X
830,159650,python_function,torch/nn/modules/batchnorm.py(159): forward,159650,179.8,465,,467,6940680654953.561,X
831,159650,python_function,torch/nn/modules/batchnorm.py(450): _check_input_dim,159650,1.176,467,,468,6940680654954.21,X
832,159650,python_function,<built-in method dim of Tensor object at 0x7f24f6897d30>,159650,0.444,468,,469,6940680654954.566,X
833,159650,python_function,torch/nn/modules/module.py(1918): __getattr__,159650,1.554,467,,470,6940680654958.143,X
834,159650,python_function,torch/nn/modules/module.py(1918): __getattr__,159650,0.544,467,,471,6940680654960.64,X
835,159650,python_function,<built-in method add_ of Tensor object at 0x7f25de33d170>,159650,29.961,467,,472,6940680654961.508,X
836,159650,python_function,torch/nn/modules/module.py(1918): __getattr__,159650,0.834,467,,473,6940680654994.553,X
837,159650,python_function,torch/nn/modules/module.py(1918): __getattr__,159650,0.64,467,,474,6940680654996.46,X
838,159650,python_function,torch/nn/modules/module.py(1918): __getattr__,159650,0.372,467,,475,6940680654998.09,X
839,159650,python_function,torch/nn/modules/module.py(1918): __getattr__,159650,0.328,467,,476,6940680654999.395,X
840,159650,python_function,torch/nn/functional.py(2781): batch_norm,159650,132.7,467,,477,6940680655000.317,X
841,159650,python_function,<built-in function _has_torch_function_variadic>,159650,0.471,477,,478,6940680655000.803,X
842,159650,python_function,<built-in method size of Tensor object at 0x7f24f6897d30>,159650,1.333,477,,479,6940680655001.677,X
843,159650,python_function,torch/nn/functional.py(2762): _verify_batch_size,159650,3.593,477,,480,6940680655003.522,X
844,159650,python_function,<built-in function len>,159650,0.309,480,,481,6940680655004.22,X
845,159650,python_function,torch/backends/__init__.py(38): __get__,159650,0.834,477,,482,6940680655010.095,X
846,159650,python_function,<built-in function _get_cudnn_enabled>,159650,0.353,482,,483,6940680655010.48,X
847,159650,python_function,<built-in method batch_norm of type object at 0x7f265fe5f1c0>,159650,121.527,477,,484,6940680655011.26,X
848,159650,python_function,nn.Module: ReLU6_7,159650,94.441,452,7,485,6940680655139.27,X
849,159650,python_function,torch/nn/modules/module.py(1740): _call_impl,159650,92.682,485,,486,6940680655140.565,X
850,159650,python_function,<built-in method _get_tracing_state of PyCapsule object at 0x7f26742efb70>,159650,1.35,486,,487,6940680655141.191,X
851,159650,python_function,torch/nn/modules/activation.py(268): forward,159650,88.621,486,,488,6940680655144.361,X
852,159650,python_function,torch/nn/functional.py(1745): hardtanh,159650,87.145,488,,489,6940680655145.555,X
853,159650,python_function,<built-in function _has_torch_function_unary>,159650,0.372,489,,490,6940680655145.869,X
854,159650,python_function,<built-in function hardtanh_>,159650,85.071,489,,491,6940680655147.372,X
855,159650,python_function,nn.Module: Sequential_12,159650,657.877,445,12,492,6940680655238.943,X
856,159650,python_function,torch/nn/modules/module.py(1740): _call_impl,159650,656.131,492,,493,6940680655240.201,X
857,159650,python_function,<built-in method _get_tracing_state of PyCapsule object at 0x7f26742efb70>,159650,0.965,493,,494,6940680655240.666,X
858,159650,python_function,torch/nn/modules/container.py(248): forward,159650,653.118,493,,495,6940680655242.972,X
859,159650,python_function,torch/nn/modules/container.py(240): __iter__,159650,1.811,495,,496,6940680655243.565,X
860,159650,python_function,<built-in method values of collections.defaultdict object at 0x7f2505aa4fe0>,159650,0.29,496,,497,6940680655244.335,X
861,159650,python_function,<built-in function iter>,159650,0.333,496,,498,6940680655244.865,X
862,159650,python_function,nn.Module: Conv2d_8,159650,328.501,495,8,499,6940680655251.791,X
863,159650,python_function,torch/nn/modules/module.py(1740): _call_impl,159650,327.055,499,,500,6940680655252.559,X
864,159650,python_function,<built-in method _get_tracing_state of PyCapsule object at 0x7f26742efb70>,159650,0.392,500,,501,6940680655252.856,X
865,159650,python_function,torch/nn/modules/conv.py(553): forward,159650,324.24,500,,502,6940680655254.819,X
866,159650,python_function,torch/nn/modules/module.py(1918): __getattr__,159650,1.037,502,,503,6940680655257.054,X
867,159650,python_function,torch/nn/modules/module.py(1918): __getattr__,159650,0.399,502,,504,6940680655258.999,X
868,159650,python_function,torch/nn/modules/conv.py(536): _conv_forward,159650,318.589,502,,505,6940680655259.745,X
869,159650,python_function,<built-in method conv2d of type object at 0x7f265fe5f1c0>,159650,316.567,505,,506,6940680655261.235,X
870,159650,python_function,nn.Module: BatchNorm2d_8,159650,195.414,495,8,507,6940680655592.676,X
871,159650,python_function,torch/nn/modules/module.py(1740): _call_impl,159650,192.793,507,,508,6940680655594.813,X
872,159650,python_function,<built-in method _get_tracing_state of PyCapsule object at 0x7f26742efb70>,159650,2.161,508,,509,6940680655595.801,X
873,159650,python_function,torch/nn/modules/batchnorm.py(159): forward,159650,187.055,508,,510,6940680655600.163,X
874,159650,python_function,torch/nn/modules/batchnorm.py(450): _check_input_dim,159650,1.435,510,,511,6940680655600.831,X
875,159650,python_function,<built-in method dim of Tensor object at 0x7f24f6897d30>,159650,0.45,511,,512,6940680655601.396,X
876,159650,python_function,torch/nn/modules/module.py(1918): __getattr__,159650,1.855,510,,513,6940680655605.71,X
877,159650,python_function,torch/nn/modules/module.py(1918): __getattr__,159650,0.577,510,,514,6940680655608.59,X
878,159650,python_function,<built-in method add_ of Tensor object at 0x7f25de33d170>,159650,32.741,510,,515,6940680655609.538,X
879,159650,python_function,torch/nn/modules/module.py(1918): __getattr__,159650,1.083,510,,516,6940680655645.308,X
880,159650,python_function,torch/nn/modules/module.py(1918): __getattr__,159650,0.755,510,,517,6940680655647.425,X
881,159650,python_function,torch/nn/modules/module.py(1918): __getattr__,159650,0.354,510,,518,6940680655649.157,X
882,159650,python_function,torch/nn/modules/module.py(1918): __getattr__,159650,0.319,510,,519,6940680655650.404,X
883,159650,python_function,torch/nn/functional.py(2781): batch_norm,159650,135.473,510,,520,6940680655651.407,X
884,159650,python_function,<built-in function _has_torch_function_variadic>,159650,0.516,520,,521,6940680655651.829,X
885,159650,python_function,<built-in method size of Tensor object at 0x7f24f6897d30>,159650,1.137,520,,522,6940680655652.771,X
886,159650,python_function,torch/nn/functional.py(2762): _verify_batch_size,159650,3.511,520,,523,6940680655654.279,X
887,159650,python_function,<built-in function len>,159650,0.298,523,,524,6940680655655.013,X
888,159650,python_function,torch/backends/__init__.py(38): __get__,159650,0.81,520,,525,6940680655660.69,X
889,159650,python_function,<built-in function _get_cudnn_enabled>,159650,0.372,525,,526,6940680655661.031,X
890,159650,python_function,<built-in method batch_norm of type object at 0x7f265fe5f1c0>,159650,124.778,520,,527,6940680655661.896,X
891,159650,python_function,nn.Module: ReLU6_8,159650,101.498,495,8,528,6940680655793.76,X
892,159650,python_function,torch/nn/modules/module.py(1740): _call_impl,159650,99.7,528,,529,6940680655795.15,X
