shared memory,pid,dur,stream,ts,est. achieved occupancy %,tid,cat,warps per SM,grid,registers per thread,correlation,ph,name,device,External id,queued,blocks per SM,context,block
4224,0,3.04,7,6940680943357.779,79,7,kernel,38.095238,"[25, 16, 1]",40,10994,X,"void cudnn::engines_precompiled::nhwcToNchwKernel<float, float, float, true, false, (cudnnKernelDataType_t)0>(cudnn::engines_precompiled::nhwc2nchw_params_t<float>, float const*, float*)",0,2843,0,4.761905,1,"[256, 1, 1]"
4224,0,7.04,7,6940680943361.523,79,7,kernel,38.095238,"[25, 16, 1]",38,11014,X,"void cudnn::engines_precompiled::nchwToNhwcKernel<float, float, float, false, true, (cudnnKernelDataType_t)2>(cudnn::engines_precompiled::nchw2nhwc_params_t<float>, float const*, float*)",0,2843,0,4.761905,1,"[256, 1, 1]"
4224,0,6.784,7,6940680943369.395,79,7,kernel,38.095238,"[25, 16, 1]",38,11016,X,"void cudnn::engines_precompiled::nchwToNhwcKernel<float, float, float, false, true, (cudnnKernelDataType_t)2>(cudnn::engines_precompiled::nchw2nhwc_params_t<float>, float const*, float*)",0,2843,0,4.761905,1,"[256, 1, 1]"
73728,0,86.625,7,6940680943376.979,0,7,kernel,6.857143,"[8, 9, 1]",251,11020,X,void cutlass__5x_cudnn::Kernel<cutlass_tensorop_s1688wgrad_analytic_tf32_256x128_16x3_nhwc_align4>(cutlass_tensorop_s1688wgrad_analytic_tf32_256x128_16x3_nhwc_align4::Params),0,2843,0,0.857143,1,"[256, 1, 1]"
4224,0,33.024,7,6940680943464.34,100,7,kernel,780.190491,"[1, 16, 512]",40,11024,X,"void cudnn::engines_precompiled::nhwcToNchwKernel<float, float, float, true, false, (cudnnKernelDataType_t)0>(cudnn::engines_precompiled::nhwc2nchw_params_t<float>, float const*, float*)",0,2843,0,97.523811,1,"[256, 1, 1]"
16,0,8.256,7,6940680943498.164,13,7,kernel,6.095238,"[32, 1, 1]",32,11038,X,"void at::native::reduce_kernel<512, 1, at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::sum_functor<float, float, float>::operator()(at::TensorIterator&)::{lambda(float, float)#1}>, unsigned int, float, 4> >(at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::sum_functor<float, float, float>::operator()(at::TensorIterator&)::{lambda(float, float)#1}>, unsigned int, float, 4>)",0,2846,0,0.380952,1,"[32, 16, 1]"
0,0,9.76,7,6940680943507.188,78,7,kernel,37.333332,"[784, 1, 1]",23,11065,X,"void at::native::vectorized_elementwise_kernel<4, at::native::(anonymous namespace)::hardtanh_backward_kernel(at::TensorIterator&, c10::Scalar const&, c10::Scalar const&)::{lambda()#1}::operator()() const::{lambda()#2}::operator()() const::{lambda(float, float)#1}, at::detail::Array<char*, 3> >(int, at::native::(anonymous namespace)::hardtanh_backward_kernel(at::TensorIterator&, c10::Scalar const&, c10::Scalar const&)::{lambda()#1}::operator()() const::{lambda()#2}::operator()() const::{lambda(float, float)#1}, at::detail::Array<char*, 3>)",0,2858,0,9.333333,1,"[128, 1, 1]"
8464,0,13.504,7,6940680943517.716,67,7,kernel,97.523811,"[512, 1, 1]",45,11109,X,"void cudnn::bn_bw_1C11_singleread<float, 512, true, 1, 2, 0>(cudnn::bn_bw_1C11_args<float>)",0,2862,0,6.095238,1,"[512, 1, 1]"
4224,0,18.144,7,6940680945822.531,100,7,kernel,390.095245,"[1, 8, 512]",38,11140,X,"void cudnn::engines_precompiled::nchwToNhwcKernel<float, float, float, false, true, (cudnnKernelDataType_t)2>(cudnn::engines_precompiled::nchw2nhwc_params_t<float>, float const*, float*)",0,2878,0,48.761906,1,"[256, 1, 1]"
4224,0,7.52,7,6940680945841.475,79,7,kernel,38.095238,"[25, 16, 1]",38,11142,X,"void cudnn::engines_precompiled::nchwToNhwcKernel<float, float, float, false, true, (cudnnKernelDataType_t)2>(cudnn::engines_precompiled::nchw2nhwc_params_t<float>, float const*, float*)",0,2878,0,4.761905,1,"[256, 1, 1]"
81920,0,54.08,7,6940680945849.731,0,7,kernel,2.476191,"[52, 1, 1]",118,11146,X,void cutlass__5x_cudnn::Kernel<cutlass_tensorop_s1688dgrad_optimized_tf32_64x64_32x5_nhwc_unity_stride_align4>(cutlass_tensorop_s1688dgrad_optimized_tf32_64x64_32x5_nhwc_unity_stride_align4::Params),0,2878,0,0.619048,1,"[128, 1, 1]"
4224,0,2.848,7,6940680945904.579,40,7,kernel,19.047619,"[25, 8, 1]",40,11150,X,"void cudnn::engines_precompiled::nhwcToNchwKernel<float, float, float, true, false, (cudnnKernelDataType_t)0>(cudnn::engines_precompiled::nhwc2nchw_params_t<float>, float const*, float*)",0,2878,0,2.380952,1,"[256, 1, 1]"
4224,0,4.256,7,6940680945908.163,40,7,kernel,19.047619,"[25, 8, 1]",38,11170,X,"void cudnn::engines_precompiled::nchwToNhwcKernel<float, float, float, false, true, (cudnnKernelDataType_t)2>(cudnn::engines_precompiled::nchw2nhwc_params_t<float>, float const*, float*)",0,2878,0,2.380952,1,"[256, 1, 1]"
4224,0,5.697,7,6940680945913.123,79,7,kernel,38.095238,"[25, 16, 1]",38,11172,X,"void cudnn::engines_precompiled::nchwToNhwcKernel<float, float, float, false, true, (cudnnKernelDataType_t)2>(cudnn::engines_precompiled::nchw2nhwc_params_t<float>, float const*, float*)",0,2878,0,4.761905,1,"[256, 1, 1]"
81920,0,46.464,7,6940680945919.651,0,7,kernel,3.428571,"[8, 9, 1]",234,11176,X,void cutlass__5x_cudnn::Kernel<cutlass_tensorop_s1688wgrad_optimized_tf32_256x64_16x4_nhwc_align4>(cutlass_tensorop_s1688wgrad_optimized_tf32_256x64_16x4_nhwc_align4::Params),0,2878,0,0.857143,1,"[128, 1, 1]"
4224,0,15.168,7,6940680945966.82,100,7,kernel,390.095245,"[1, 8, 512]",40,11180,X,"void cudnn::engines_precompiled::nhwcToNchwKernel<float, float, float, true, false, (cudnnKernelDataType_t)0>(cudnn::engines_precompiled::nhwc2nchw_params_t<float>, float const*, float*)",0,2878,0,48.761906,1,"[256, 1, 1]"
16,0,8.225,7,6940680945982.755,13,7,kernel,6.095238,"[32, 1, 1]",32,11194,X,"void at::native::reduce_kernel<512, 1, at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::sum_functor<float, float, float>::operator()(at::TensorIterator&)::{lambda(float, float)#1}>, unsigned int, float, 4> >(at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::sum_functor<float, float, float>::operator()(at::TensorIterator&)::{lambda(float, float)#1}>, unsigned int, float, 4>)",0,2881,0,0.380952,1,"[32, 16, 1]"
0,0,3.808,7,6940680945991.78,100,7,kernel,74.666664,"[1568, 1, 1]",16,11220,X,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<float>, at::detail::Array<char*, 1> >(int, at::native::FillFunctor<float>, at::detail::Array<char*, 1>)",0,2895,0,18.666666,1,"[128, 1, 1]"
0,0,19.008,7,6940680945996.324,100,7,kernel,316.952393,"[13, 1, 256]",40,11229,X,"void at::native::(anonymous namespace)::max_pool_backward_nchw<float, float>(float const*, long const*, int, long, long, long, int, int, int, int, int, int, int, int, int, int, float*)",0,2893,0,39.619049,1,"[256, 1, 1]"
0,0,11.36,7,6940680946016.068,100,7,kernel,74.666664,"[1568, 1, 1]",23,11246,X,"void at::native::vectorized_elementwise_kernel<4, at::native::(anonymous namespace)::hardtanh_backward_kernel(at::TensorIterator&, c10::Scalar const&, c10::Scalar const&)::{lambda()#1}::operator()() const::{lambda()#2}::operator()() const::{lambda(float, float)#1}, at::detail::Array<char*, 3> >(int, at::native::(anonymous namespace)::hardtanh_backward_kernel(at::TensorIterator&, c10::Scalar const&, c10::Scalar const&)::{lambda()#1}::operator()() const::{lambda()#2}::operator()() const::{lambda(float, float)#1}, at::detail::Array<char*, 3>)",0,2898,0,18.666666,1,"[128, 1, 1]"
28944,0,17.344,7,6940680946028.26,67,7,kernel,48.761906,"[256, 1, 1]",45,11290,X,"void cudnn::bn_bw_1C11_singleread<float, 512, true, 1, 2, 0>(cudnn::bn_bw_1C11_args<float>)",0,2902,0,3.047619,1,"[512, 1, 1]"
4224,0,10.624,7,6940680946046.372,100,7,kernel,195.047623,"[1, 8, 256]",38,11321,X,"void cudnn::engines_precompiled::nchwToNhwcKernel<float, float, float, false, true, (cudnnKernelDataType_t)2>(cudnn::engines_precompiled::nchw2nhwc_params_t<float>, float const*, float*)",0,2918,0,24.380953,1,"[256, 1, 1]"
4224,0,11.936,7,6940680946057.7,100,7,kernel,74.666664,"[98, 8, 1]",38,11323,X,"void cudnn::engines_precompiled::nchwToNhwcKernel<float, float, float, false, true, (cudnnKernelDataType_t)2>(cudnn::engines_precompiled::nchw2nhwc_params_t<float>, float const*, float*)",0,2918,0,9.333333,1,"[256, 1, 1]"
73728,0,101.025,7,6940680946070.468,0,7,kernel,4.761905,"[100, 1, 1]",161,11327,X,void cutlass__5x_cudnn::Kernel<cutlass_tensorop_s1688dgrad_optimized_tf32_128x64_16x6_nhwc_unity_stride_align4>(cutlass_tensorop_s1688dgrad_optimized_tf32_128x64_16x6_nhwc_unity_stride_align4::Params),0,2918,0,1.190476,1,"[128, 1, 1]"
4224,0,7.776,7,6940680946172.261,100,7,kernel,74.666664,"[98, 8, 1]",40,11331,X,"void cudnn::engines_precompiled::nhwcToNchwKernel<float, float, float, true, false, (cudnnKernelDataType_t)0>(cudnn::engines_precompiled::nhwc2nchw_params_t<float>, float const*, float*)",0,2918,0,9.333333,1,"[256, 1, 1]"
4224,0,13.12,7,6940680946180.901,100,7,kernel,74.666664,"[98, 8, 1]",38,11351,X,"void cudnn::engines_precompiled::nchwToNhwcKernel<float, float, float, false, true, (cudnnKernelDataType_t)2>(cudnn::engines_precompiled::nchw2nhwc_params_t<float>, float const*, float*)",0,2918,0,9.333333,1,"[256, 1, 1]"
4224,0,13.28,7,6940680946194.757,100,7,kernel,74.666664,"[98, 8, 1]",38,11353,X,"void cudnn::engines_precompiled::nchwToNhwcKernel<float, float, float, false, true, (cudnnKernelDataType_t)2>(cudnn::engines_precompiled::nchw2nhwc_params_t<float>, float const*, float*)",0,2918,0,9.333333,1,"[256, 1, 1]"
81920,0,78.976,7,6940680946210.821,0,7,kernel,3.428571,"[4, 9, 2]",234,11358,X,void cutlass__5x_cudnn::Kernel<cutlass_tensorop_s1688wgrad_optimized_tf32_256x64_16x4_nhwc_align4>(cutlass_tensorop_s1688wgrad_optimized_tf32_256x64_16x4_nhwc_align4::Params),0,2918,0,0.857143,1,"[128, 1, 1]"
4224,0,7.36,7,6940680946290.534,100,7,kernel,195.047623,"[1, 8, 256]",40,11362,X,"void cudnn::engines_precompiled::nhwcToNchwKernel<float, float, float, true, false, (cudnnKernelDataType_t)0>(cudnn::engines_precompiled::nhwc2nchw_params_t<float>, float const*, float*)",0,2918,0,24.380953,1,"[256, 1, 1]"
16,0,14.176,7,6940680946298.694,6,7,kernel,3.047619,"[16, 1, 1]",32,11376,X,"void at::native::reduce_kernel<512, 1, at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::sum_functor<float, float, float>::operator()(at::TensorIterator&)::{lambda(float, float)#1}>, unsigned int, float, 4> >(at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::sum_functor<float, float, float>::operator()(at::TensorIterator&)::{lambda(float, float)#1}>, unsigned int, float, 4>)",0,2921,0,0.190476,1,"[32, 16, 1]"
0,0,16.736,7,6940680946313.67,100,7,kernel,74.666664,"[1568, 1, 1]",23,11403,X,"void at::native::vectorized_elementwise_kernel<4, at::native::(anonymous namespace)::hardtanh_backward_kernel(at::TensorIterator&, c10::Scalar const&, c10::Scalar const&)::{lambda()#1}::operator()() const::{lambda()#2}::operator()() const::{lambda(float, float)#1}, at::detail::Array<char*, 3> >(int, at::native::(anonymous namespace)::hardtanh_backward_kernel(at::TensorIterator&, c10::Scalar const&, c10::Scalar const&)::{lambda()#1}::operator()() const::{lambda()#2}::operator()() const::{lambda(float, float)#1}, at::detail::Array<char*, 3>)",0,2933,0,18.666666,1,"[128, 1, 1]"
28944,0,17.44,7,6940680946331.142,67,7,kernel,48.761906,"[256, 1, 1]",45,11447,X,"void cudnn::bn_bw_1C11_singleread<float, 512, true, 1, 2, 0>(cudnn::bn_bw_1C11_args<float>)",0,2937,0,3.047619,1,"[512, 1, 1]"
4224,0,10.56,7,6940680946349.318,100,7,kernel,195.047623,"[1, 8, 256]",38,11478,X,"void cudnn::engines_precompiled::nchwToNhwcKernel<float, float, float, false, true, (cudnnKernelDataType_t)2>(cudnn::engines_precompiled::nchw2nhwc_params_t<float>, float const*, float*)",0,2953,0,24.380953,1,"[256, 1, 1]"
4224,0,12.0,7,6940680946360.55,100,7,kernel,74.666664,"[98, 8, 1]",38,11480,X,"void cudnn::engines_precompiled::nchwToNhwcKernel<float, float, float, false, true, (cudnnKernelDataType_t)2>(cudnn::engines_precompiled::nchw2nhwc_params_t<float>, float const*, float*)",0,2953,0,9.333333,1,"[256, 1, 1]"
73728,0,100.833,7,6940680946373.254,0,7,kernel,4.761905,"[100, 1, 1]",161,11484,X,void cutlass__5x_cudnn::Kernel<cutlass_tensorop_s1688dgrad_optimized_tf32_128x64_16x6_nhwc_unity_stride_align4>(cutlass_tensorop_s1688dgrad_optimized_tf32_128x64_16x6_nhwc_unity_stride_align4::Params),0,2953,0,1.190476,1,"[128, 1, 1]"
4224,0,8.896,7,6940680946474.791,100,7,kernel,74.666664,"[98, 8, 1]",40,11488,X,"void cudnn::engines_precompiled::nhwcToNchwKernel<float, float, float, true, false, (cudnnKernelDataType_t)0>(cudnn::engines_precompiled::nhwc2nchw_params_t<float>, float const*, float*)",0,2953,0,9.333333,1,"[256, 1, 1]"
4224,0,13.248,7,6940680946484.519,100,7,kernel,74.666664,"[98, 8, 1]",38,11508,X,"void cudnn::engines_precompiled::nchwToNhwcKernel<float, float, float, false, true, (cudnnKernelDataType_t)2>(cudnn::engines_precompiled::nchw2nhwc_params_t<float>, float const*, float*)",0,2953,0,9.333333,1,"[256, 1, 1]"
4224,0,13.088,7,6940680946498.471,100,7,kernel,74.666664,"[98, 8, 1]",38,11510,X,"void cudnn::engines_precompiled::nchwToNhwcKernel<float, float, float, false, true, (cudnnKernelDataType_t)2>(cudnn::engines_precompiled::nchw2nhwc_params_t<float>, float const*, float*)",0,2953,0,9.333333,1,"[256, 1, 1]"
81920,0,78.624,7,6940680946514.343,0,7,kernel,3.428571,"[4, 9, 2]",234,11515,X,void cutlass__5x_cudnn::Kernel<cutlass_tensorop_s1688wgrad_optimized_tf32_256x64_16x4_nhwc_align4>(cutlass_tensorop_s1688wgrad_optimized_tf32_256x64_16x4_nhwc_align4::Params),0,2953,0,0.857143,1,"[128, 1, 1]"
4224,0,7.328,7,6940680946593.736,100,7,kernel,195.047623,"[1, 8, 256]",40,11519,X,"void cudnn::engines_precompiled::nhwcToNchwKernel<float, float, float, true, false, (cudnnKernelDataType_t)0>(cudnn::engines_precompiled::nhwc2nchw_params_t<float>, float const*, float*)",0,2953,0,24.380953,1,"[256, 1, 1]"
16,0,14.049,7,6940680946601.767,6,7,kernel,3.047619,"[16, 1, 1]",32,11533,X,"void at::native::reduce_kernel<512, 1, at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::sum_functor<float, float, float>::operator()(at::TensorIterator&)::{lambda(float, float)#1}>, unsigned int, float, 4> >(at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::sum_functor<float, float, float>::operator()(at::TensorIterator&)::{lambda(float, float)#1}>, unsigned int, float, 4>)",0,2956,0,0.190476,1,"[32, 16, 1]"
0,0,16.416,7,6940680946616.584,100,7,kernel,74.666664,"[1568, 1, 1]",23,11560,X,"void at::native::vectorized_elementwise_kernel<4, at::native::(anonymous namespace)::hardtanh_backward_kernel(at::TensorIterator&, c10::Scalar const&, c10::Scalar const&)::{lambda()#1}::operator()() const::{lambda()#2}::operator()() const::{lambda(float, float)#1}, at::detail::Array<char*, 3> >(int, at::native::(anonymous namespace)::hardtanh_backward_kernel(at::TensorIterator&, c10::Scalar const&, c10::Scalar const&)::{lambda()#1}::operator()() const::{lambda()#2}::operator()() const::{lambda(float, float)#1}, at::detail::Array<char*, 3>)",0,2968,0,18.666666,1,"[128, 1, 1]"
28944,0,17.28,7,6940680946633.768,67,7,kernel,48.761906,"[256, 1, 1]",45,11604,X,"void cudnn::bn_bw_1C11_singleread<float, 512, true, 1, 2, 0>(cudnn::bn_bw_1C11_args<float>)",0,2972,0,3.047619,1,"[512, 1, 1]"
4224,0,6.688,7,6940680946651.784,100,7,kernel,97.523811,"[1, 4, 256]",38,11635,X,"void cudnn::engines_precompiled::nchwToNhwcKernel<float, float, float, false, true, (cudnnKernelDataType_t)2>(cudnn::engines_precompiled::nchw2nhwc_params_t<float>, float const*, float*)",0,2988,0,12.190476,1,"[256, 1, 1]"
4224,0,9.024,7,6940680946659.208,100,7,kernel,74.666664,"[98, 8, 1]",38,11637,X,"void cudnn::engines_precompiled::nchwToNhwcKernel<float, float, float, false, true, (cudnnKernelDataType_t)2>(cudnn::engines_precompiled::nchw2nhwc_params_t<float>, float const*, float*)",0,2988,0,9.333333,1,"[256, 1, 1]"
73728,0,49.568,7,6940680946669.0,0,7,kernel,2.380952,"[50, 1, 1]",167,11641,X,void cutlass__5x_cudnn::Kernel<cutlass_tensorop_s1688dgrad_optimized_tf32_128x64_32x3_nhwc_unity_stride_align4>(cutlass_tensorop_s1688dgrad_optimized_tf32_128x64_32x3_nhwc_unity_stride_align4::Params),0,2988,0,0.595238,1,"[128, 1, 1]"
4224,0,3.328,7,6940680946719.464,78,7,kernel,37.333332,"[98, 4, 1]",40,11645,X,"void cudnn::engines_precompiled::nhwcToNchwKernel<float, float, float, true, false, (cudnnKernelDataType_t)0>(cudnn::engines_precompiled::nhwc2nchw_params_t<float>, float const*, float*)",0,2988,0,4.666667,1,"[256, 1, 1]"
4224,0,6.145,7,6940680946723.624,78,7,kernel,37.333332,"[98, 4, 1]",38,11665,X,"void cudnn::engines_precompiled::nchwToNhwcKernel<float, float, float, false, true, (cudnnKernelDataType_t)2>(cudnn::engines_precompiled::nchw2nhwc_params_t<float>, float const*, float*)",0,2988,0,4.666667,1,"[256, 1, 1]"
4224,0,12.128,7,6940680946730.568,100,7,kernel,74.666664,"[98, 8, 1]",38,11667,X,"void cudnn::engines_precompiled::nchwToNhwcKernel<float, float, float, false, true, (cudnnKernelDataType_t)2>(cudnn::engines_precompiled::nchw2nhwc_params_t<float>, float const*, float*)",0,2988,0,9.333333,1,"[256, 1, 1]"
98304,0,60.96,7,6940680946743.465,0,7,kernel,3.428571,"[18, 4, 1]",128,11672,X,sm86_xmma_wgrad_implicit_gemm_indexed_tf32f32_tf32f32_f32_nhwckrsc_nhwc_tilesize64x64x64_stage3_warpsize2x2x1_g1_tensor16x8x8_execute_kernel__5x_cudnn,0,2988,0,0.857143,1,"[128, 1, 1]"
4224,0,4.736,7,6940680946805.257,100,7,kernel,97.523811,"[1, 4, 256]",40,11675,X,"void cudnn::engines_precompiled::nhwcToNchwKernel<float, float, float, true, false, (cudnnKernelDataType_t)0>(cudnn::engines_precompiled::nhwc2nchw_params_t<float>, float const*, float*)",0,2988,0,12.190476,1,"[256, 1, 1]"
16,0,13.6,7,6940680946810.729,6,7,kernel,3.047619,"[16, 1, 1]",32,11689,X,"void at::native::reduce_kernel<512, 1, at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::sum_functor<float, float, float>::operator()(at::TensorIterator&)::{lambda(float, float)#1}>, unsigned int, float, 4> >(at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::sum_functor<float, float, float>::operator()(at::TensorIterator&)::{lambda(float, float)#1}>, unsigned int, float, 4>)",0,2991,0,0.190476,1,"[32, 16, 1]"
0,0,9.056,7,6940680946825.065,100,7,kernel,149.333328,"[3136, 1, 1]",16,11715,X,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<float>, at::detail::Array<char*, 1> >(int, at::native::FillFunctor<float>, at::detail::Array<char*, 1>)",0,3005,0,37.333332,1,"[128, 1, 1]"
0,0,35.168,7,6940680946834.921,100,7,kernel,597.333313,"[49, 1, 128]",40,11724,X,"void at::native::(anonymous namespace)::max_pool_backward_nchw<float, float>(float const*, long const*, int, long, long, long, int, int, int, int, int, int, int, int, int, int, float*)",0,3003,0,74.666664,1,"[256, 1, 1]"
0,0,35.617,7,6940680946870.921,100,7,kernel,149.333328,"[3136, 1, 1]",23,11741,X,"void at::native::vectorized_elementwise_kernel<4, at::native::(anonymous namespace)::hardtanh_backward_kernel(at::TensorIterator&, c10::Scalar const&, c10::Scalar const&)::{lambda()#1}::operator()() const::{lambda()#2}::operator()() const::{lambda(float, float)#1}, at::detail::Array<char*, 3> >(int, at::native::(anonymous namespace)::hardtanh_backward_kernel(at::TensorIterator&, c10::Scalar const&, c10::Scalar const&)::{lambda()#1}::operator()() const::{lambda()#2}::operator()() const::{lambda(float, float)#1}, at::detail::Array<char*, 3>)",0,3008,0,37.333332,1,"[128, 1, 1]"
400,0,51.489,7,6940680946907.337,51,7,kernel,24.380953,"[128, 1, 1]",40,11784,X,"void cudnn::bn_bw_1C11_kernel_new<float, float, float2, 512, true, 1>(float, float, float, float, cudnnTensorStruct, float const*, cudnnTensorStruct, float const*, cudnnTensorStruct, float*, float const*, float*, float*, float const*, float const*, float)",0,3012,0,1.52381,1,"[512, 1, 1]"
4224,0,4.544,7,6940680946959.658,100,7,kernel,48.761906,"[1, 4, 128]",38,11814,X,"void cudnn::engines_precompiled::nchwToNhwcKernel<float, float, float, false, true, (cudnnKernelDataType_t)2>(cudnn::engines_precompiled::nchw2nhwc_params_t<float>, float const*, float*)",0,3028,0,6.095238,1,"[256, 1, 1]"
4224,0,21.856,7,6940680946964.938,100,7,kernel,149.333328,"[392, 4, 1]",38,11816,X,"void cudnn::engines_precompiled::nchwToNhwcKernel<float, float, float, false, true, (cudnnKernelDataType_t)2>(cudnn::engines_precompiled::nchw2nhwc_params_t<float>, float const*, float*)",0,3028,0,18.666666,1,"[256, 1, 1]"
73728,0,87.201,7,6940680946987.562,0,7,kernel,9.333333,"[196, 1, 1]",167,11820,X,void cutlass__5x_cudnn::Kernel<cutlass_tensorop_s1688dgrad_optimized_tf32_128x64_32x3_nhwc_unity_stride_align4>(cutlass_tensorop_s1688dgrad_optimized_tf32_128x64_32x3_nhwc_unity_stride_align4::Params),0,3028,0,2.333333,1,"[128, 1, 1]"
4224,0,22.048,7,6940680947075.499,100,7,kernel,149.333328,"[392, 4, 1]",40,11824,X,"void cudnn::engines_precompiled::nhwcToNchwKernel<float, float, float, true, false, (cudnnKernelDataType_t)0>(cudnn::engines_precompiled::nhwc2nchw_params_t<float>, float const*, float*)",0,3028,0,18.666666,1,"[256, 1, 1]"
4224,0,25.088,7,6940680947098.251,100,7,kernel,149.333328,"[392, 4, 1]",38,11844,X,"void cudnn::engines_precompiled::nchwToNhwcKernel<float, float, float, false, true, (cudnnKernelDataType_t)2>(cudnn::engines_precompiled::nchw2nhwc_params_t<float>, float const*, float*)",0,3028,0,18.666666,1,"[256, 1, 1]"
4224,0,25.184,7,6940680947124.107,100,7,kernel,149.333328,"[392, 4, 1]",38,11846,X,"void cudnn::engines_precompiled::nchwToNhwcKernel<float, float, float, false, true, (cudnnKernelDataType_t)2>(cudnn::engines_precompiled::nchw2nhwc_params_t<float>, float const*, float*)",0,3028,0,18.666666,1,"[256, 1, 1]"
98304,0,99.105,7,6940680947154.443,0,7,kernel,3.428571,"[18, 1, 4]",168,11854,X,sm86_xmma_wgrad_implicit_gemm_indexed_tf32f32_tf32f32_f32_nhwckrsc_nhwc_tilesize128x64x32_stage4_warpsize2x2x1_g1_tensor16x8x8_execute_kernel__5x_cudnn,0,3028,0,0.857143,1,"[128, 1, 1]"
9216,0,3.456,7,6940680947254.412,7,7,kernel,3.428571,"[18, 1, 4]",64,11856,X,sm86_xmma_wgrad_implicit_gemm_indexed_tf32f32_tf32f32_f32_nhwckrsc_nhwc_tilesize128x64x32_stage4_warpsize2x2x1_g1_tensor16x8x8_execute_split_k_kernel__5x_cudnn,0,3028,0,0.857143,1,"[128, 1, 1]"
4224,0,3.392,7,6940680947258.668,100,7,kernel,48.761906,"[1, 4, 128]",40,11859,X,"void cudnn::engines_precompiled::nhwcToNchwKernel<float, float, float, true, false, (cudnnKernelDataType_t)0>(cudnn::engines_precompiled::nhwc2nchw_params_t<float>, float const*, float*)",0,3028,0,6.095238,1,"[256, 1, 1]"
2064,0,15.936,7,6940680947262.924,51,7,kernel,24.380953,"[128, 1, 1]",32,11872,X,"void at::native::reduce_kernel<512, 1, at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::sum_functor<float, float, float>::operator()(at::TensorIterator&)::{lambda(float, float)#1}>, unsigned int, float, 4> >(at::native::ReduceOp<float, at::native::func_wrapper_t<float, at::native::sum_functor<float, float, float>::operator()(at::TensorIterator&)::{lambda(float, float)#1}>, unsigned int, float, 4>)",0,3031,0,1.52381,1,"[32, 16, 1]"
0,0,29.696,7,6940680947279.596,100,7,kernel,149.333328,"[3136, 1, 1]",23,11899,X,"void at::native::vectorized_elementwise_kernel<4, at::native::(anonymous namespace)::hardtanh_backward_kernel(at::TensorIterator&, c10::Scalar const&, c10::Scalar const&)::{lambda()#1}::operator()() const::{lambda()#2}::operator()() const::{lambda(float, float)#1}, at::detail::Array<char*, 3> >(int, at::native::(anonymous namespace)::hardtanh_backward_kernel(at::TensorIterator&, c10::Scalar const&, c10::Scalar const&)::{lambda()#1}::operator()() const::{lambda()#2}::operator()() const::{lambda(float, float)#1}, at::detail::Array<char*, 3>)",0,3043,0,37.333332,1,"[128, 1, 1]"
400,0,51.681,7,6940680947310.092,51,7,kernel,24.380953,"[128, 1, 1]",40,11942,X,"void cudnn::bn_bw_1C11_kernel_new<float, float, float2, 512, true, 1>(float, float, float, float, cudnnTensorStruct, float const*, cudnnTensorStruct, float const*, cudnnTensorStruct, float*, float const*, float*, float*, float const*, float const*, float)",0,3047,0,1.52381,1,"[512, 1, 1]"
8704,0,2.784,7,6940680949651.803,6,7,kernel,3.047619,"[2, 32, 1]",40,11973,X,"void cudnn::winograd::generateWinogradTilesKernel<0, float, float>(cudnn::winograd::GenerateWinogradTilesParams<float, float>)",0,3063,0,0.761905,1,"[32, 4, 1]"
49152,0,77.952,7,6940680949655.419,33,7,kernel,18.666666,"[2, 14, 7]",126,11975,X,_5x_cudnn_ampere_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1,0,3063,0,2.333333,1,"[256, 1, 1]"
4224,0,10.848,7,6940680949734.075,100,7,kernel,74.666664,"[392, 2, 1]",38,11995,X,"void cudnn::engines_precompiled::nchwToNhwcKernel<float, float, float, false, true, (cudnnKernelDataType_t)2>(cudnn::engines_precompiled::nchw2nhwc_params_t<float>, float const*, float*)",0,3063,0,9.333333,1,"[256, 1, 1]"
4224,0,25.632,7,6940680949745.595,100,7,kernel,149.333328,"[392, 4, 1]",38,11997,X,"void cudnn::engines_precompiled::nchwToNhwcKernel<float, float, float, false, true, (cudnnKernelDataType_t)2>(cudnn::engines_precompiled::nchw2nhwc_params_t<float>, float const*, float*)",0,3063,0,18.666666,1,"[256, 1, 1]"
98304,0,66.976,7,6940680949777.308,0,7,kernel,3.428571,"[9, 2, 4]",128,12005,X,sm86_xmma_wgrad_implicit_gemm_indexed_tf32f32_tf32f32_f32_nhwckrsc_nhwc_tilesize64x64x64_stage3_warpsize2x2x1_g1_tensor16x8x8_execute_kernel__5x_cudnn,0,3063,0,0.857143,1,"[128, 1, 1]"
