pid,warps per SM,ph,name,device,block,dur,shared memory,ts,context,stream,registers per thread,est. achieved occupancy %,correlation,tid,cat,queued,grid,blocks per SM,External id
0,0.190476,X,void cutlass::Kernel2<cutlass_80_tensorop_s1688gemm_64x64_32x6_nt_align1>(cutlass_80_tensorop_s1688gemm_64x64_32x6_nt_align1::Params),0,"[128, 1, 1]",16203.867,98304,6935384661840.926,1,36,93,0,1519,36,kernel,0,"[4, 1, 1]",0.047619,1097
0,0.190476,X,void cutlass::Kernel2<cutlass_80_tensorop_s1688gemm_64x64_32x6_nt_align1>(cutlass_80_tensorop_s1688gemm_64x64_32x6_nt_align1::Params),0,"[128, 1, 1]",15150.267,98304,6935384661795.23,1,32,93,0,1532,32,kernel,0,"[4, 1, 1]",0.047619,1097
0,0.190476,X,void cutlass::Kernel2<cutlass_80_tensorop_s1688gemm_64x64_16x6_nt_align1>(cutlass_80_tensorop_s1688gemm_64x64_16x6_nt_align1::Params),0,"[128, 1, 1]",12.896,49152,6935384661821.566,1,37,90,0,1545,37,kernel,0,"[4, 1, 1]",0.047619,1097
0,0.190476,X,void cutlass::Kernel2<cutlass_80_tensorop_s1688gemm_64x64_32x6_nt_align1>(cutlass_80_tensorop_s1688gemm_64x64_32x6_nt_align1::Params),0,"[128, 1, 1]",16206.587,98304,6935384661839.422,1,37,93,0,1557,37,kernel,0,"[4, 1, 1]",0.047619,1097
0,0.190476,X,void cutlass::Kernel2<cutlass_80_tensorop_s1688gemm_64x64_32x6_nt_align1>(cutlass_80_tensorop_s1688gemm_64x64_32x6_nt_align1::Params),0,"[128, 1, 1]",15137.659,98304,6935384661799.07,1,33,93,0,1570,33,kernel,0,"[4, 1, 1]",0.047619,1097
0,0.190476,X,void cutlass::Kernel2<cutlass_80_tensorop_s1688gemm_64x64_16x6_nt_align1>(cutlass_80_tensorop_s1688gemm_64x64_16x6_nt_align1::Params),0,"[128, 1, 1]",13.504,49152,6935384678031.577,1,34,90,0,1583,34,kernel,0,"[4, 1, 1]",0.047619,1097
0,0.190476,X,void cutlass::Kernel2<cutlass_80_tensorop_s1688gemm_64x64_32x6_nt_align1>(cutlass_80_tensorop_s1688gemm_64x64_32x6_nt_align1::Params),0,"[128, 1, 1]",17133.019,98304,6935384678046.809,1,34,93,0,1595,34,kernel,0,"[4, 1, 1]",0.047619,1097
0,0.190476,X,void cutlass::Kernel2<cutlass_80_tensorop_s1688gemm_64x64_32x6_nt_align1>(cutlass_80_tensorop_s1688gemm_64x64_32x6_nt_align1::Params),0,"[128, 1, 1]",18213.307,98304,6935384676008.473,1,30,93,0,1608,30,kernel,0,"[4, 1, 1]",0.047619,1097
0,0.190476,X,void cutlass::Kernel2<cutlass_80_tensorop_s1688gemm_64x64_16x6_nt_align1>(cutlass_80_tensorop_s1688gemm_64x64_16x6_nt_align1::Params),0,"[128, 1, 1]",12.896,49152,6935384678048.665,1,35,90,0,1621,35,kernel,0,"[4, 1, 1]",0.047619,1097
0,0.190476,X,void cutlass::Kernel2<cutlass_80_tensorop_s1688gemm_64x64_32x6_nt_align1>(cutlass_80_tensorop_s1688gemm_64x64_32x6_nt_align1::Params),0,"[128, 1, 1]",17128.699,98304,6935384678062.265,1,35,93,0,1633,35,kernel,0,"[4, 1, 1]",0.047619,1097
0,0.190476,X,void cutlass::Kernel2<cutlass_80_tensorop_s1688gemm_64x64_32x6_nt_align1>(cutlass_80_tensorop_s1688gemm_64x64_32x6_nt_align1::Params),0,"[128, 1, 1]",18205.915,98304,6935384676942.329,1,31,93,0,1646,31,kernel,0,"[4, 1, 1]",0.047619,1097
