ts,tid,pid,Python id,dur,Ev Idx,cat,ph,name,Python module id,Python parent id
6083647119007.68,383547,383547,266,0.549,629,python_function,X,torch/nn/modules/module.py(1918): __getattr__,,262
6083647119008.696,383547,383547,267,30.702,630,python_function,X,<built-in method add_ of Tensor object at 0x7f408c6d2390>,,262
6083647119042.314,383547,383547,268,0.853,631,python_function,X,torch/nn/modules/module.py(1918): __getattr__,,262
6083647119044.203,383547,383547,269,0.572,632,python_function,X,torch/nn/modules/module.py(1918): __getattr__,,262
6083647119045.845,383547,383547,270,0.396,633,python_function,X,torch/nn/modules/module.py(1918): __getattr__,,262
6083647119047.189,383547,383547,271,0.342,634,python_function,X,torch/nn/modules/module.py(1918): __getattr__,,262
6083647119048.201,383547,383547,272,125.5,635,python_function,X,torch/nn/functional.py(2781): batch_norm,,262
6083647119048.591,383547,383547,273,0.432,636,python_function,X,<built-in function _has_torch_function_variadic>,,272
6083647119049.587,383547,383547,274,1.165,637,python_function,X,<built-in method size of Tensor object at 0x7f41663e0fe0>,,272
6083647119051.133,383547,383547,275,3.49,638,python_function,X,torch/nn/functional.py(2762): _verify_batch_size,,272
6083647119051.872,383547,383547,276,0.227,639,python_function,X,<built-in function len>,,275
6083647119057.378,383547,383547,277,0.847,640,python_function,X,torch/backends/__init__.py(38): __get__,,272
6083647119057.774,383547,383547,278,0.362,641,python_function,X,<built-in function _get_cudnn_enabled>,,277
6083647119058.65,383547,383547,279,114.832,642,python_function,X,<built-in method batch_norm of type object at 0x7f41e7e5f1c0>,,272
6083647119180.416,383547,383547,280,93.861,643,python_function,X,nn.Module: ReLU6_3,3,247
6083647119181.785,383547,383547,281,92.033,644,python_function,X,torch/nn/modules/module.py(1740): _call_impl,,280
6083647119182.357,383547,383547,282,1.261,645,python_function,X,<built-in method _get_tracing_state of PyCapsule object at 0x7f41fc1f7a20>,,281
6083647119185.151,383547,383547,283,88.395,646,python_function,X,torch/nn/modules/activation.py(268): forward,,281
6083647119186.185,383547,383547,284,87.09,647,python_function,X,torch/nn/functional.py(1745): hardtanh,,283
6083647119186.418,383547,383547,285,0.291,648,python_function,X,<built-in function _has_torch_function_unary>,,284
6083647119187.724,383547,383547,286,85.268,649,python_function,X,<built-in function hardtanh_>,,284
6083647119281.052,383547,383547,287,56.051,650,python_function,X,nn.Module: MaxPool2d_1,1,197
6083647119282.177,383547,383547,288,54.447,651,python_function,X,torch/nn/modules/module.py(1740): _call_impl,,287
6083647119282.652,383547,383547,289,1.016,652,python_function,X,<built-in method _get_tracing_state of PyCapsule object at 0x7f41fc1f7a20>,,288
6083647119285.21,383547,383547,290,51.233,653,python_function,X,torch/nn/modules/pooling.py(212): forward,,288
6083647119287.188,383547,383547,291,48.694,654,python_function,X,torch/_jit_internal.py(614): fn,,290
6083647119289.461,383547,383547,292,45.817,655,python_function,X,torch/nn/functional.py(807): _max_pool2d,,291
6083647119289.797,383547,383547,293,0.205,656,python_function,X,<built-in function _has_torch_function_unary>,,292
6083647119290.75,383547,383547,294,44.31,657,python_function,X,<built-in method max_pool2d of type object at 0x7f41e7e5f1c0>,,292
6083647119343.763,383547,383547,295,1.873,658,python_function,X,torch/nn/modules/module.py(1918): __getattr__,,90
6083647119353.011,383547,383547,296,1498.454,659,python_function,X,nn.Module: Sequential_6,6,90
6083647119354.031,383547,383547,297,1496.915,660,python_function,X,torch/nn/modules/module.py(1740): _call_impl,,296
6083647119354.435,383547,383547,298,0.902,661,python_function,X,<built-in method _get_tracing_state of PyCapsule object at 0x7f41fc1f7a20>,,297
6083647119356.506,383547,383547,299,1494.179,662,python_function,X,torch/nn/modules/container.py(248): forward,,297
6083647119356.968,383547,383547,300,1.614,663,python_function,X,torch/nn/modules/container.py(240): __iter__,,299
6083647119357.594,383547,383547,301,0.278,664,python_function,X,<built-in method values of collections.defaultdict object at 0x7f408de37ba0>,,300
6083647119358.103,383547,383547,302,0.325,665,python_function,X,<built-in function iter>,,300
6083647119363.586,383547,383547,303,468.842,666,python_function,X,nn.Module: Sequential_7,7,299
6083647119364.387,383547,383547,304,467.537,667,python_function,X,torch/nn/modules/module.py(1740): _call_impl,,303
6083647119364.645,383547,383547,305,0.353,668,python_function,X,<built-in method _get_tracing_state of PyCapsule object at 0x7f41fc1f7a20>,,304
6083647119366.174,383547,383547,306,465.488,669,python_function,X,torch/nn/modules/container.py(248): forward,,304
6083647119366.455,383547,383547,307,0.922,670,python_function,X,torch/nn/modules/container.py(240): __iter__,,306
6083647119366.882,383547,383547,308,0.089,671,python_function,X,<built-in method values of collections.defaultdict object at 0x7f408de37ba0>,,307
6083647119367.183,383547,383547,309,0.128,672,python_function,X,<built-in function iter>,,307
6083647119376.278,383547,383547,310,155.061,673,python_function,X,nn.Module: Conv2d_4,4,306
6083647119377.025,383547,383547,311,153.8,674,python_function,X,torch/nn/modules/module.py(1740): _call_impl,,310
6083647119377.295,383547,383547,312,0.401,675,python_function,X,<built-in method _get_tracing_state of PyCapsule object at 0x7f41fc1f7a20>,,311
6083647119378.935,383547,383547,313,151.557,676,python_function,X,torch/nn/modules/conv.py(553): forward,,311
6083647119380.527,383547,383547,314,0.697,677,python_function,X,torch/nn/modules/module.py(1918): __getattr__,,313
6083647119382.177,383547,383547,315,0.37,678,python_function,X,torch/nn/modules/module.py(1918): __getattr__,,313
6083647119382.855,383547,383547,316,147.117,679,python_function,X,torch/nn/modules/conv.py(536): _conv_forward,,313
6083647119384.153,383547,383547,317,145.509,680,python_function,X,<built-in method conv2d of type object at 0x7f41e7e5f1c0>,,316
6083647119539.343,383547,383547,318,191.771,681,python_function,X,nn.Module: BatchNorm2d_4,4,306
6083647119540.671,383547,383547,319,189.863,682,python_function,X,torch/nn/modules/module.py(1740): _call_impl,,318
6083647119541.305,383547,383547,320,1.324,683,python_function,X,<built-in method _get_tracing_state of PyCapsule object at 0x7f41fc1f7a20>,,319
6083647119544.259,383547,383547,321,185.879,684,python_function,X,torch/nn/modules/batchnorm.py(159): forward,,319
6083647119544.764,383547,383547,322,1.186,685,python_function,X,torch/nn/modules/batchnorm.py(450): _check_input_dim,,321
6083647119545.166,383547,383547,323,0.4,686,python_function,X,<built-in method dim of Tensor object at 0x7f41663e0fe0>,,322
6083647119548.48,383547,383547,324,1.428,687,python_function,X,torch/nn/modules/module.py(1918): __getattr__,,321
6083647119550.973,383547,383547,325,0.556,688,python_function,X,torch/nn/modules/module.py(1918): __getattr__,,321
6083647119551.894,383547,383547,326,29.138,689,python_function,X,<built-in method add_ of Tensor object at 0x7f408c6d2390>,,321
6083647119583.782,383547,383547,327,0.852,690,python_function,X,torch/nn/modules/module.py(1918): __getattr__,,321
6083647119585.753,383547,383547,328,0.588,691,python_function,X,torch/nn/modules/module.py(1918): __getattr__,,321
6083647119587.415,383547,383547,329,0.314,692,python_function,X,torch/nn/modules/module.py(1918): __getattr__,,321
6083647119588.7,383547,383547,330,0.328,693,python_function,X,torch/nn/modules/module.py(1918): __getattr__,,321
6083647119589.716,383547,383547,331,140.144,694,python_function,X,torch/nn/functional.py(2781): batch_norm,,321
6083647119590.153,383547,383547,332,0.441,695,python_function,X,<built-in function _has_torch_function_variadic>,,331
6083647119591.038,383547,383547,333,1.153,696,python_function,X,<built-in method size of Tensor object at 0x7f41663e0fe0>,,331
6083647119592.563,383547,383547,334,3.509,697,python_function,X,torch/nn/functional.py(2762): _verify_batch_size,,331
6083647119593.268,383547,383547,335,0.209,698,python_function,X,<built-in function len>,,334
6083647119598.656,383547,383547,336,0.877,699,python_function,X,torch/backends/__init__.py(38): __get__,,331
6083647119599.092,383547,383547,337,0.391,700,python_function,X,<built-in function _get_cudnn_enabled>,,336
6083647119599.937,383547,383547,338,129.709,701,python_function,X,<built-in method batch_norm of type object at 0x7f41e7e5f1c0>,,331
6083647119736.318,383547,383547,339,94.571,702,python_function,X,nn.Module: ReLU6_4,4,306
6083647119737.638,383547,383547,340,92.792,703,python_function,X,torch/nn/modules/module.py(1740): _call_impl,,339
6083647119738.217,383547,383547,341,1.343,704,python_function,X,<built-in method _get_tracing_state of PyCapsule object at 0x7f41fc1f7a20>,,340
6083647119741.42,383547,383547,342,88.713,705,python_function,X,torch/nn/modules/activation.py(268): forward,,340
6083647119742.431,383547,383547,343,87.468,706,python_function,X,torch/nn/functional.py(1745): hardtanh,,342
6083647119742.736,383547,383547,344,0.338,707,python_function,X,<built-in function _has_torch_function_unary>,,343
6083647119744.163,383547,383547,345,85.458,708,python_function,X,<built-in function hardtanh_>,,343
6083647119836.157,383547,383547,346,468.351,709,python_function,X,nn.Module: Sequential_8,8,299
6083647119837.117,383547,383547,347,466.996,710,python_function,X,torch/nn/modules/module.py(1740): _call_impl,,346
6083647119837.561,383547,383547,348,0.907,711,python_function,X,<built-in method _get_tracing_state of PyCapsule object at 0x7f41fc1f7a20>,,347
6083647119840.16,383547,383547,349,463.741,712,python_function,X,torch/nn/modules/container.py(248): forward,,347
6083647119840.582,383547,383547,350,1.557,713,python_function,X,torch/nn/modules/container.py(240): __iter__,,349
6083647119841.204,383547,383547,351,0.279,714,python_function,X,<built-in method values of collections.defaultdict object at 0x7f408de37ba0>,,350
6083647119841.72,383547,383547,352,0.259,715,python_function,X,<built-in function iter>,,350
6083647119848.211,383547,383547,353,161.599,716,python_function,X,nn.Module: Conv2d_5,5,349
6083647119849.178,383547,383547,354,160.09,717,python_function,X,torch/nn/modules/module.py(1740): _call_impl,,353
6083647119849.445,383547,383547,355,0.397,718,python_function,X,<built-in method _get_tracing_state of PyCapsule object at 0x7f41fc1f7a20>,,354
6083647119850.954,383547,383547,356,157.983,719,python_function,X,torch/nn/modules/conv.py(553): forward,,354
6083647119853.628,383547,383547,357,0.992,720,python_function,X,torch/nn/modules/module.py(1918): __getattr__,,356
6083647119855.466,383547,383547,358,0.401,721,python_function,X,torch/nn/modules/module.py(1918): __getattr__,,356
6083647119856.162,383547,383547,359,152.303,722,python_function,X,torch/nn/modules/conv.py(536): _conv_forward,,356
6083647119857.489,383547,383547,360,150.628,723,python_function,X,<built-in method conv2d of type object at 0x7f41e7e5f1c0>,,359
6083647120021.42,383547,383547,361,183.703,724,python_function,X,nn.Module: BatchNorm2d_5,5,349
6083647120022.828,383547,383547,362,181.749,725,python_function,X,torch/nn/modules/module.py(1740): _call_impl,,361
6083647120023.456,383547,383547,363,1.391,726,python_function,X,<built-in method _get_tracing_state of PyCapsule object at 0x7f41fc1f7a20>,,362
6083647120026.492,383547,383547,364,177.686,727,python_function,X,torch/nn/modules/batchnorm.py(159): forward,,362
6083647120027.037,383547,383547,365,1.143,728,python_function,X,torch/nn/modules/batchnorm.py(450): _check_input_dim,,364
6083647120027.37,383547,383547,366,0.459,729,python_function,X,<built-in method dim of Tensor object at 0x7f41663e0fe0>,,365
6083647120030.695,383547,383547,367,1.509,730,python_function,X,torch/nn/modules/module.py(1918): __getattr__,,364
6083647120033.289,383547,383547,368,0.543,731,python_function,X,torch/nn/modules/module.py(1918): __getattr__,,364
6083647120034.228,383547,383547,369,29.204,732,python_function,X,<built-in method add_ of Tensor object at 0x7f408c6d2390>,,364
6083647120066.079,383547,383547,370,0.906,733,python_function,X,torch/nn/modules/module.py(1918): __getattr__,,364
6083647120068.059,383547,383547,371,0.646,734,python_function,X,torch/nn/modules/module.py(1918): __getattr__,,364
6083647120069.847,383547,383547,372,0.335,735,python_function,X,torch/nn/modules/module.py(1918): __getattr__,,364
6083647120071.094,383547,383547,373,0.358,736,python_function,X,torch/nn/modules/module.py(1918): __getattr__,,364
6083647120072.148,383547,383547,374,131.682,737,python_function,X,torch/nn/functional.py(2781): batch_norm,,364
6083647120072.552,383547,383547,375,0.401,738,python_function,X,<built-in function _has_torch_function_variadic>,,374
6083647120073.445,383547,383547,376,1.191,739,python_function,X,<built-in method size of Tensor object at 0x7f41663e0fe0>,,374
6083647120074.985,383547,383547,377,3.628,740,python_function,X,torch/nn/functional.py(2762): _verify_batch_size,,374
6083647120075.762,383547,383547,378,0.243,741,python_function,X,<built-in function len>,,377
6083647120081.25,383547,383547,379,0.842,742,python_function,X,torch/backends/__init__.py(38): __get__,,374
6083647120081.619,383547,383547,380,0.408,743,python_function,X,<built-in function _get_cudnn_enabled>,,379
6083647120082.474,383547,383547,381,121.132,744,python_function,X,<built-in method batch_norm of type object at 0x7f41e7e5f1c0>,,374
6083647120210.32,383547,383547,382,92.672,745,python_function,X,nn.Module: ReLU6_5,5,349
6083647120211.57,383547,383547,383,90.938,746,python_function,X,torch/nn/modules/module.py(1740): _call_impl,,382
6083647120212.109,383547,383547,384,1.358,747,python_function,X,<built-in method _get_tracing_state of PyCapsule object at 0x7f41fc1f7a20>,,383
6083647120215.008,383547,383547,385,87.214,748,python_function,X,torch/nn/modules/activation.py(268): forward,,383
6083647120215.971,383547,383547,386,86.022,749,python_function,X,torch/nn/functional.py(1745): hardtanh,,385
6083647120216.276,383547,383547,387,0.326,750,python_function,X,<built-in function _has_torch_function_unary>,,386
6083647120217.609,383547,383547,388,84.105,751,python_function,X,<built-in function hardtanh_>,,386
6083647120308.744,383547,383547,389,478.141,752,python_function,X,nn.Module: Sequential_9,9,299
6083647120309.785,383547,383547,390,476.667,753,python_function,X,torch/nn/modules/module.py(1740): _call_impl,,389
6083647120310.258,383547,383547,391,1.028,754,python_function,X,<built-in method _get_tracing_state of PyCapsule object at 0x7f41fc1f7a20>,,390
6083647120312.601,383547,383547,392,473.656,755,python_function,X,torch/nn/modules/container.py(248): forward,,390
6083647120313.027,383547,383547,393,1.545,756,python_function,X,torch/nn/modules/container.py(240): __iter__,,392
6083647120313.57,383547,383547,394,0.299,757,python_function,X,<built-in method values of collections.defaultdict object at 0x7f408de37ba0>,,393
6083647120314.075,383547,383547,395,0.315,758,python_function,X,<built-in function iter>,,393
6083647120326.025,383547,383547,396,161.827,759,python_function,X,nn.Module: Conv2d_6,6,392
6083647120327.027,383547,383547,397,160.353,760,python_function,X,torch/nn/modules/module.py(1740): _call_impl,,396
6083647120327.32,383547,383547,398,0.402,761,python_function,X,<built-in method _get_tracing_state of PyCapsule object at 0x7f41fc1f7a20>,,397
6083647120328.831,383547,383547,399,158.186,762,python_function,X,torch/nn/modules/conv.py(553): forward,,397
6083647120331.262,383547,383547,400,0.935,763,python_function,X,torch/nn/modules/module.py(1918): __getattr__,,399
6083647120333.117,383547,383547,401,0.344,764,python_function,X,torch/nn/modules/module.py(1918): __getattr__,,399
6083647120333.764,383547,383547,402,152.862,765,python_function,X,torch/nn/modules/conv.py(536): _conv_forward,,399
6083647120335.049,383547,383547,403,151.233,766,python_function,X,<built-in method conv2d of type object at 0x7f41e7e5f1c0>,,402
6083647120507.633,383547,383547,404,180.192,767,python_function,X,nn.Module: BatchNorm2d_6,6,392
6083647120509.284,383547,383547,405,178.003,768,python_function,X,torch/nn/modules/module.py(1740): _call_impl,,404
6083647120510.07,383547,383547,406,1.58,769,python_function,X,<built-in method _get_tracing_state of PyCapsule object at 0x7f41fc1f7a20>,,405
6083647120513.629,383547,383547,407,173.229,770,python_function,X,torch/nn/modules/batchnorm.py(159): forward,,405
6083647120514.175,383547,383547,408,1.267,771,python_function,X,torch/nn/modules/batchnorm.py(450): _check_input_dim,,407
6083647120514.561,383547,383547,409,0.473,772,python_function,X,<built-in method dim of Tensor object at 0x7f41663e0fe0>,,408
6083647120518.108,383547,383547,410,1.282,773,python_function,X,torch/nn/modules/module.py(1918): __getattr__,,407
6083647120520.353,383547,383547,411,0.571,774,python_function,X,torch/nn/modules/module.py(1918): __getattr__,,407
6083647120521.309,383547,383547,412,29.67,775,python_function,X,<built-in method add_ of Tensor object at 0x7f408c6d2390>,,407
6083647120553.698,383547,383547,413,0.945,776,python_function,X,torch/nn/modules/module.py(1918): __getattr__,,407
6083647120555.763,383547,383547,414,0.564,777,python_function,X,torch/nn/modules/module.py(1918): __getattr__,,407
6083647120557.348,383547,383547,415,0.326,778,python_function,X,torch/nn/modules/module.py(1918): __getattr__,,407
6083647120558.557,383547,383547,416,0.308,779,python_function,X,torch/nn/modules/module.py(1918): __getattr__,,407
6083647120559.514,383547,383547,417,127.017,780,python_function,X,torch/nn/functional.py(2781): batch_norm,,407
6083647120559.924,383547,383547,418,0.383,781,python_function,X,<built-in function _has_torch_function_variadic>,,417
6083647120560.717,383547,383547,419,1.168,782,python_function,X,<built-in method size of Tensor object at 0x7f41663e0fe0>,,417
6083647120562.239,383547,383547,420,3.442,783,python_function,X,torch/nn/functional.py(2762): _verify_batch_size,,417
6083647120562.869,383547,383547,421,0.266,784,python_function,X,<built-in function len>,,420
6083647120568.151,383547,383547,422,0.812,785,python_function,X,torch/backends/__init__.py(38): __get__,,417
6083647120568.516,383547,383547,423,0.373,786,python_function,X,<built-in function _get_cudnn_enabled>,,422
6083647120569.366,383547,383547,424,116.982,787,python_function,X,<built-in method batch_norm of type object at 0x7f41e7e5f1c0>,,417
6083647120692.741,383547,383547,425,92.704,788,python_function,X,nn.Module: ReLU6_6,6,392
6083647120694.106,383547,383547,426,90.919,789,python_function,X,torch/nn/modules/module.py(1740): _call_impl,,425
6083647120694.594,383547,383547,427,1.294,790,python_function,X,<built-in method _get_tracing_state of PyCapsule object at 0x7f41fc1f7a20>,,426
6083647120697.359,383547,383547,428,87.406,791,python_function,X,torch/nn/modules/activation.py(268): forward,,426
6083647120698.37,383547,383547,429,86.148,792,python_function,X,torch/nn/functional.py(1745): hardtanh,,428
6083647120698.675,383547,383547,430,0.315,793,python_function,X,<built-in function _has_torch_function_unary>,,429
6083647120699.967,383547,383547,431,84.265,794,python_function,X,<built-in function hardtanh_>,,429
6083647120791.64,383547,383547,432,58.157,795,python_function,X,nn.Module: MaxPool2d_2,2,299
6083647120792.681,383547,383547,433,56.727,796,python_function,X,torch/nn/modules/module.py(1740): _call_impl,,432
6083647120793.216,383547,383547,434,1.051,797,python_function,X,<built-in method _get_tracing_state of PyCapsule object at 0x7f41fc1f7a20>,,433
6083647120795.848,383547,383547,435,53.365,798,python_function,X,torch/nn/modules/pooling.py(212): forward,,433
6083647120797.635,383547,383547,436,51.069,799,python_function,X,torch/_jit_internal.py(614): fn,,435
6083647120799.318,383547,383547,437,48.761,800,python_function,X,torch/nn/functional.py(807): _max_pool2d,,436
6083647120799.904,383547,383547,438,0.154,801,python_function,X,<built-in function _has_torch_function_unary>,,437
6083647120800.659,383547,383547,439,47.259,802,python_function,X,<built-in method max_pool2d of type object at 0x7f41e7e5f1c0>,,437
6083647120857.957,383547,383547,440,1.859,803,python_function,X,torch/nn/modules/module.py(1918): __getattr__,,90
6083647120862.988,383547,383547,441,1500.011,804,python_function,X,nn.Module: Sequential_10,10,90
6083647120864.173,383547,383547,442,1498.113,805,python_function,X,torch/nn/modules/module.py(1740): _call_impl,,441
6083647120864.522,383547,383547,443,0.97,806,python_function,X,<built-in method _get_tracing_state of PyCapsule object at 0x7f41fc1f7a20>,,442
6083647120867.081,383547,383547,444,1495.014,807,python_function,X,torch/nn/modules/container.py(248): forward,,442
6083647120867.539,383547,383547,445,1.637,808,python_function,X,torch/nn/modules/container.py(240): __iter__,,444
6083647120868.204,383547,383547,446,0.221,809,python_function,X,<built-in method values of collections.defaultdict object at 0x7f408de37ba0>,,445
6083647120868.677,383547,383547,447,0.341,810,python_function,X,<built-in function iter>,,445
6083647120870.96,383547,383547,448,478.1,811,python_function,X,nn.Module: Sequential_11,11,444
6083647120871.654,383547,383547,449,476.924,812,python_function,X,torch/nn/modules/module.py(1740): _call_impl,,448
6083647120871.937,383547,383547,450,0.322,813,python_function,X,<built-in method _get_tracing_state of PyCapsule object at 0x7f41fc1f7a20>,,449
6083647120873.531,383547,383547,451,474.844,814,python_function,X,torch/nn/modules/container.py(248): forward,,449
6083647120873.801,383547,383547,452,0.689,815,python_function,X,torch/nn/modules/container.py(240): __iter__,,451
6083647120874.132,383547,383547,453,0.056,816,python_function,X,<built-in method values of collections.defaultdict object at 0x7f408de37ba0>,,452
6083647120874.309,383547,383547,454,0.074,817,python_function,X,<built-in function iter>,,452
6083647120888.371,383547,383547,455,160.561,818,python_function,X,nn.Module: Conv2d_7,7,451
6083647120889.215,383547,383547,456,159.203,819,python_function,X,torch/nn/modules/module.py(1740): _call_impl,,455
6083647120889.51,383547,383547,457,0.391,820,python_function,X,<built-in method _get_tracing_state of PyCapsule object at 0x7f41fc1f7a20>,,456
6083647120891.394,383547,383547,458,156.711,821,python_function,X,torch/nn/modules/conv.py(553): forward,,456
6083647120892.759,383547,383547,459,0.577,822,python_function,X,torch/nn/modules/module.py(1918): __getattr__,,458
6083647120894.149,383547,383547,460,0.369,823,python_function,X,torch/nn/modules/module.py(1918): __getattr__,,458
6083647120894.832,383547,383547,461,152.898,824,python_function,X,torch/nn/modules/conv.py(536): _conv_forward,,458
6083647120896.172,383547,383547,462,151.245,825,python_function,X,<built-in method conv2d of type object at 0x7f41e7e5f1c0>,,461
6083647121058.98,383547,383547,463,179.712,826,python_function,X,nn.Module: BatchNorm2d_7,7,451
6083647121060.479,383547,383547,464,177.681,827,python_function,X,torch/nn/modules/module.py(1740): _call_impl,,463
6083647121061.145,383547,383547,465,1.335,828,python_function,X,<built-in method _get_tracing_state of PyCapsule object at 0x7f41fc1f7a20>,,464
6083647121064.152,383547,383547,466,173.668,829,python_function,X,torch/nn/modules/batchnorm.py(159): forward,,464
6083647121064.7,383547,383547,467,1.152,830,python_function,X,torch/nn/modules/batchnorm.py(450): _check_input_dim,,466
6083647121064.988,383547,383547,468,0.476,831,python_function,X,<built-in method dim of Tensor object at 0x7f41663e0fe0>,,467
6083647121068.379,383547,383547,469,1.496,832,python_function,X,torch/nn/modules/module.py(1918): __getattr__,,466
6083647121070.854,383547,383547,470,0.579,833,python_function,X,torch/nn/modules/module.py(1918): __getattr__,,466
6083647121071.812,383547,383547,471,29.303,834,python_function,X,<built-in method add_ of Tensor object at 0x7f408c6d2390>,,466
6083647121103.686,383547,383547,472,0.852,835,python_function,X,torch/nn/modules/module.py(1918): __getattr__,,466
6083647121105.663,383547,383547,473,0.853,836,python_function,X,torch/nn/modules/module.py(1918): __getattr__,,466
6083647121107.56,383547,383547,474,0.322,837,python_function,X,torch/nn/modules/module.py(1918): __getattr__,,466
6083647121108.73,383547,383547,475,0.322,838,python_function,X,torch/nn/modules/module.py(1918): __getattr__,,466
6083647121109.801,383547,383547,476,127.699,839,python_function,X,torch/nn/functional.py(2781): batch_norm,,466
6083647121110.128,383547,383547,477,0.384,840,python_function,X,<built-in function _has_torch_function_variadic>,,476
6083647121110.912,383547,383547,478,1.419,841,python_function,X,<built-in method size of Tensor object at 0x7f41663e0fe0>,,476
6083647121112.69,383547,383547,479,3.583,842,python_function,X,torch/nn/functional.py(2762): _verify_batch_size,,476
6083647121113.452,383547,383547,480,0.267,843,python_function,X,<built-in function len>,,479
6083647121119.225,383547,383547,481,0.841,844,python_function,X,torch/backends/__init__.py(38): __get__,,476
6083647121119.584,383547,383547,482,0.391,845,python_function,X,<built-in function _get_cudnn_enabled>,,481
6083647121120.425,383547,383547,483,116.845,846,python_function,X,<built-in method batch_norm of type object at 0x7f41e7e5f1c0>,,476
6083647121249.309,383547,383547,484,98.213,847,python_function,X,nn.Module: ReLU6_7,7,451
6083647121250.762,383547,383547,485,96.291,848,python_function,X,torch/nn/modules/module.py(1740): _call_impl,,484
6083647121251.382,383547,383547,486,1.39,849,python_function,X,<built-in method _get_tracing_state of PyCapsule object at 0x7f41fc1f7a20>,,485
6083647121254.233,383547,383547,487,92.55,850,python_function,X,torch/nn/modules/activation.py(268): forward,,485
6083647121255.181,383547,383547,488,91.371,851,python_function,X,torch/nn/functional.py(1745): hardtanh,,487
6083647121255.45,383547,383547,489,0.289,852,python_function,X,<built-in function _has_torch_function_unary>,,488
6083647121256.856,383547,383547,490,89.403,853,python_function,X,<built-in function hardtanh_>,,488
6083647121352.637,383547,383547,491,467.788,854,python_function,X,nn.Module: Sequential_12,12,444
6083647121353.752,383547,383547,492,466.196,855,python_function,X,torch/nn/modules/module.py(1740): _call_impl,,491
6083647121354.176,383547,383547,493,1.034,856,python_function,X,<built-in method _get_tracing_state of PyCapsule object at 0x7f41fc1f7a20>,,492
6083647121356.71,383547,383547,494,462.981,857,python_function,X,torch/nn/modules/container.py(248): forward,,492
6083647121357.082,383547,383547,495,1.771,858,python_function,X,torch/nn/modules/container.py(240): __iter__,,494
6083647121357.847,383547,383547,496,0.352,859,python_function,X,<built-in method values of collections.defaultdict object at 0x7f408de37ba0>,,495
6083647121358.427,383547,383547,497,0.271,860,python_function,X,<built-in function iter>,,495
6083647121364.908,383547,383547,498,155.062,861,python_function,X,nn.Module: Conv2d_8,8,494
6083647121365.795,383547,383547,499,153.644,862,python_function,X,torch/nn/modules/module.py(1740): _call_impl,,498
6083647121366.11,383547,383547,500,0.35,863,python_function,X,<built-in method _get_tracing_state of PyCapsule object at 0x7f41fc1f7a20>,,499
6083647121367.769,383547,383547,501,151.367,864,python_function,X,torch/nn/modules/conv.py(553): forward,,499
6083647121370.095,383547,383547,502,0.935,865,python_function,X,torch/nn/modules/module.py(1918): __getattr__,,501
6083647121371.968,383547,383547,503,0.368,866,python_function,X,torch/nn/modules/module.py(1918): __getattr__,,501
6083647121372.646,383547,383547,504,146.104,867,python_function,X,torch/nn/modules/conv.py(536): _conv_forward,,501
6083647121373.99,383547,383547,505,144.466,868,python_function,X,<built-in method conv2d of type object at 0x7f41e7e5f1c0>,,504
6083647121530.749,383547,383547,506,191.464,869,python_function,X,nn.Module: BatchNorm2d_8,8,494
6083647121532.278,383547,383547,507,189.375,870,python_function,X,torch/nn/modules/module.py(1740): _call_impl,,506
6083647121532.916,383547,383547,508,1.307,871,python_function,X,<built-in method _get_tracing_state of PyCapsule object at 0x7f41fc1f7a20>,,507
6083647121535.745,383547,383547,509,185.567,872,python_function,X,torch/nn/modules/batchnorm.py(159): forward,,507
6083647121536.275,383547,383547,510,1.245,873,python_function,X,torch/nn/modules/batchnorm.py(450): _check_input_dim,,509
6083647121536.725,383547,383547,511,0.437,874,python_function,X,<built-in method dim of Tensor object at 0x7f41663e0fe0>,,510
6083647121540.231,383547,383547,512,1.451,875,python_function,X,torch/nn/modules/module.py(1918): __getattr__,,509
6083647121542.686,383547,383547,513,0.586,876,python_function,X,torch/nn/modules/module.py(1918): __getattr__,,509
6083647121543.669,383547,383547,514,37.462,877,python_function,X,<built-in method add_ of Tensor object at 0x7f408c6d2390>,,509
6083647121583.779,383547,383547,515,0.966,878,python_function,X,torch/nn/modules/module.py(1918): __getattr__,,509
6083647121585.882,383547,383547,516,0.566,879,python_function,X,torch/nn/modules/module.py(1918): __getattr__,,509
6083647121587.465,383547,383547,517,0.345,880,python_function,X,torch/nn/modules/module.py(1918): __getattr__,,509
6083647121588.709,383547,383547,518,0.387,881,python_function,X,torch/nn/modules/module.py(1918): __getattr__,,509
6083647121589.77,383547,383547,519,131.18,882,python_function,X,torch/nn/functional.py(2781): batch_norm,,509
6083647121590.147,383547,383547,520,0.398,883,python_function,X,<built-in function _has_torch_function_variadic>,,519
6083647121590.948,383547,383547,521,1.208,884,python_function,X,<built-in method size of Tensor object at 0x7f41663e0fe0>,,519
6083647121592.518,383547,383547,522,3.5,885,python_function,X,torch/nn/functional.py(2762): _verify_batch_size,,519
6083647121593.205,383547,383547,523,0.267,886,python_function,X,<built-in function len>,,522
6083647121598.765,383547,383547,524,0.791,887,python_function,X,torch/backends/__init__.py(38): __get__,,519
6083647121599.145,383547,383547,525,0.345,888,python_function,X,<built-in function _get_cudnn_enabled>,,524
6083647121599.931,383547,383547,526,120.82,889,python_function,X,<built-in method batch_norm of type object at 0x7f41e7e5f1c0>,,519
6083647121726.968,383547,383547,527,91.9,890,python_function,X,nn.Module: ReLU6_8,8,494
