shared memory,pid,dur,stream,ts,est. achieved occupancy %,tid,cat,warps per SM,grid,registers per thread,correlation,ph,name,device,External id,queued,blocks per SM,context,block
4224,0,3.296,7,6083647122594.47,79,7,kernel,38.095238,"[25, 16, 1]",40,1113,X,"void cudnn::engines_precompiled::nhwcToNchwKernel<float, float, float, true, false, (cudnnKernelDataType_t)0>(cudnn::engines_precompiled::nhwc2nchw_params_t<float>, float const*, float*)",0,236,0,4.761905,1,"[256, 1, 1]"
0,0,4.192,7,6083647122598.566,100,7,kernel,74.666664,"[1568, 1, 1]",16,1121,X,"void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float> >(at::TensorIteratorBase&, at::native::CUDAFunctor_add<float> const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float> >(at::TensorIteratorBase&, at::native::CUDAFunctor_add<float> const&)::{lambda(int)#1})",0,239,0,18.666666,1,"[128, 1, 1]"
0,0,1.536,7,6083647122603.526,0,7,kernel,0.047619,"[1, 1, 1]",24,1127,X,"void at::native::vectorized_elementwise_kernel<4, at::native::CUDAFunctorOnSelf_add<long>, at::detail::Array<char*, 2> >(int, at::native::CUDAFunctorOnSelf_add<long>, at::detail::Array<char*, 2>)",0,240,0,0.011905,1,"[128, 1, 1]"
4240,0,9.952,7,6083647122605.894,100,7,kernel,97.523811,"[512, 1, 1]",40,1180,X,"void cudnn::bn_fw_tr_1C11_singleread<float, 512, true, 1, 2, 0>(cudnn::bn_fw_tr_1C11_args<float>)",0,243,0,6.095238,1,"[512, 1, 1]"
0,0,2.432,7,6083647122619.974,78,7,kernel,37.333332,"[784, 1, 1]",18,1201,X,"void at::native::vectorized_elementwise_kernel<4, at::native::(anonymous namespace)::launch_clamp_scalar(at::TensorIteratorBase&, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::{lambda()#1}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}, at::detail::Array<char*, 2> >(int, at::native::(anonymous namespace)::launch_clamp_scalar(at::TensorIteratorBase&, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::{lambda()#1}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}, at::detail::Array<char*, 2>)",0,256,0,9.333333,1,"[128, 1, 1]"
0,0,4.096,7,6083647122623.142,78,7,kernel,37.333332,"[392, 1, 1]",26,1220,X,"void at::native::(anonymous namespace)::max_pool_forward_nchw<float>(int, float const*, long, long, long, int, int, int, int, int, int, int, int, int, int, float*, long*)",0,259,0,4.666667,1,"[256, 1, 1]"
4224,0,2.176,7,6083647122627.942,22,7,kernel,10.666667,"[7, 16, 1]",38,1238,X,"void cudnn::engines_precompiled::nchwToNhwcKernel<float, float, float, false, true, (cudnnKernelDataType_t)2>(cudnn::engines_precompiled::nchw2nhwc_params_t<float>, float const*, float*)",0,263,0,1.333333,1,"[256, 1, 1]"
4224,0,33.856,7,6083647122630.854,100,7,kernel,780.190491,"[1, 16, 512]",38,1240,X,"void cudnn::engines_precompiled::nchwToNhwcKernel<float, float, float, false, true, (cudnnKernelDataType_t)2>(cudnn::engines_precompiled::nchw2nhwc_params_t<float>, float const*, float*)",0,263,0,97.523811,1,"[256, 1, 1]"
100352,0,38.4,7,6083647122667.27,0,7,kernel,3.047619,"[8, 2, 4]",198,1246,X,sm86_xmma_fprop_implicit_gemm_indexed_tf32f32_tf32f32_f32_nhwckrsc_nhwc_tilesize128x64x32_stage4_warpsize2x2x1_g1_tensor16x8x8_execute_kernel__5x_cudnn,0,263,0,0.761905,1,"[128, 1, 1]"
4224,0,2.752,7,6083647122706.406,22,7,kernel,10.666667,"[7, 16, 1]",40,1249,X,"void cudnn::engines_precompiled::nhwcToNchwKernel<float, float, float, true, false, (cudnnKernelDataType_t)0>(cudnn::engines_precompiled::nhwc2nchw_params_t<float>, float const*, float*)",0,263,0,1.333333,1,"[256, 1, 1]"
0,0,2.944,7,6083647122710.054,39,7,kernel,18.666666,"[392, 1, 1]",16,1257,X,"void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float> >(at::TensorIteratorBase&, at::native::CUDAFunctor_add<float> const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float> >(at::TensorIteratorBase&, at::native::CUDAFunctor_add<float> const&)::{lambda(int)#1})",0,266,0,4.666667,1,"[128, 1, 1]"
0,0,1.568,7,6083647122713.894,0,7,kernel,0.047619,"[1, 1, 1]",24,1263,X,"void at::native::vectorized_elementwise_kernel<4, at::native::CUDAFunctorOnSelf_add<long>, at::detail::Array<char*, 2> >(int, at::native::CUDAFunctorOnSelf_add<long>, at::detail::Array<char*, 2>)",0,267,0,0.011905,1,"[128, 1, 1]"
2192,0,9.793,7,6083647127310.301,100,7,kernel,97.523811,"[512, 1, 1]",40,1316,X,"void cudnn::bn_fw_tr_1C11_singleread<float, 512, true, 1, 2, 0>(cudnn::bn_fw_tr_1C11_args<float>)",0,270,0,6.095238,1,"[512, 1, 1]"
0,0,1.728,7,6083647127323.901,19,7,kernel,9.333333,"[196, 1, 1]",18,1337,X,"void at::native::vectorized_elementwise_kernel<4, at::native::(anonymous namespace)::launch_clamp_scalar(at::TensorIteratorBase&, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::{lambda()#1}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}, at::detail::Array<char*, 2> >(int, at::native::(anonymous namespace)::launch_clamp_scalar(at::TensorIteratorBase&, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::{lambda()#1}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}, at::detail::Array<char*, 2>)",0,283,0,2.333333,1,"[128, 1, 1]"
4224,0,2.144,7,6083647127326.397,22,7,kernel,10.666667,"[7, 16, 1]",38,1359,X,"void cudnn::engines_precompiled::nchwToNhwcKernel<float, float, float, false, true, (cudnnKernelDataType_t)2>(cudnn::engines_precompiled::nchw2nhwc_params_t<float>, float const*, float*)",0,288,0,1.333333,1,"[256, 1, 1]"
4224,0,33.952,7,6083647127329.405,100,7,kernel,780.190491,"[1, 16, 512]",38,1361,X,"void cudnn::engines_precompiled::nchwToNhwcKernel<float, float, float, false, true, (cudnnKernelDataType_t)2>(cudnn::engines_precompiled::nchw2nhwc_params_t<float>, float const*, float*)",0,288,0,97.523811,1,"[256, 1, 1]"
100352,0,38.56,7,6083647127366.621,0,7,kernel,3.047619,"[8, 2, 4]",198,1367,X,sm86_xmma_fprop_implicit_gemm_indexed_tf32f32_tf32f32_f32_nhwckrsc_nhwc_tilesize128x64x32_stage4_warpsize2x2x1_g1_tensor16x8x8_execute_kernel__5x_cudnn,0,288,0,0.761905,1,"[128, 1, 1]"
4224,0,2.88,7,6083647127405.949,22,7,kernel,10.666667,"[7, 16, 1]",40,1370,X,"void cudnn::engines_precompiled::nhwcToNchwKernel<float, float, float, true, false, (cudnnKernelDataType_t)0>(cudnn::engines_precompiled::nhwc2nchw_params_t<float>, float const*, float*)",0,288,0,1.333333,1,"[256, 1, 1]"
0,0,2.848,7,6083647127409.629,39,7,kernel,18.666666,"[392, 1, 1]",16,1378,X,"void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float> >(at::TensorIteratorBase&, at::native::CUDAFunctor_add<float> const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float> >(at::TensorIteratorBase&, at::native::CUDAFunctor_add<float> const&)::{lambda(int)#1})",0,291,0,4.666667,1,"[128, 1, 1]"
0,0,1.568,7,6083647127413.277,0,7,kernel,0.047619,"[1, 1, 1]",24,1384,X,"void at::native::vectorized_elementwise_kernel<4, at::native::CUDAFunctorOnSelf_add<long>, at::detail::Array<char*, 2> >(int, at::native::CUDAFunctorOnSelf_add<long>, at::detail::Array<char*, 2>)",0,292,0,0.011905,1,"[128, 1, 1]"
2192,0,8.704,7,6083647127415.645,100,7,kernel,97.523811,"[512, 1, 1]",40,1437,X,"void cudnn::bn_fw_tr_1C11_singleread<float, 512, true, 1, 2, 0>(cudnn::bn_fw_tr_1C11_args<float>)",0,295,0,6.095238,1,"[512, 1, 1]"
0,0,1.696,7,6083647127427.581,19,7,kernel,9.333333,"[196, 1, 1]",18,1458,X,"void at::native::vectorized_elementwise_kernel<4, at::native::(anonymous namespace)::launch_clamp_scalar(at::TensorIteratorBase&, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::{lambda()#1}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}, at::detail::Array<char*, 2> >(int, at::native::(anonymous namespace)::launch_clamp_scalar(at::TensorIteratorBase&, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::{lambda()#1}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}, at::detail::Array<char*, 2>)",0,308,0,2.333333,1,"[128, 1, 1]"
4224,0,2.112,7,6083647127430.109,22,7,kernel,10.666667,"[7, 16, 1]",38,1480,X,"void cudnn::engines_precompiled::nchwToNhwcKernel<float, float, float, false, true, (cudnnKernelDataType_t)2>(cudnn::engines_precompiled::nchw2nhwc_params_t<float>, float const*, float*)",0,313,0,1.333333,1,"[256, 1, 1]"
4224,0,33.184,7,6083647127433.469,100,7,kernel,780.190491,"[1, 16, 512]",38,1482,X,"void cudnn::engines_precompiled::nchwToNhwcKernel<float, float, float, false, true, (cudnnKernelDataType_t)2>(cudnn::engines_precompiled::nchw2nhwc_params_t<float>, float const*, float*)",0,313,0,97.523811,1,"[256, 1, 1]"
100352,0,38.496,7,6083647127469.981,0,7,kernel,3.047619,"[8, 2, 4]",198,1488,X,sm86_xmma_fprop_implicit_gemm_indexed_tf32f32_tf32f32_f32_nhwckrsc_nhwc_tilesize128x64x32_stage4_warpsize2x2x1_g1_tensor16x8x8_execute_kernel__5x_cudnn,0,313,0,0.761905,1,"[128, 1, 1]"
4224,0,2.464,7,6083647127509.629,22,7,kernel,10.666667,"[7, 16, 1]",40,1491,X,"void cudnn::engines_precompiled::nhwcToNchwKernel<float, float, float, true, false, (cudnnKernelDataType_t)0>(cudnn::engines_precompiled::nhwc2nchw_params_t<float>, float const*, float*)",0,313,0,1.333333,1,"[256, 1, 1]"
0,0,2.88,7,6083647127512.861,39,7,kernel,18.666666,"[392, 1, 1]",16,1499,X,"void at::native::elementwise_kernel<128, 2, at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float> >(at::TensorIteratorBase&, at::native::CUDAFunctor_add<float> const&)::{lambda(int)#1}>(int, at::native::gpu_kernel_impl_nocast<at::native::CUDAFunctor_add<float> >(at::TensorIteratorBase&, at::native::CUDAFunctor_add<float> const&)::{lambda(int)#1})",0,316,0,4.666667,1,"[128, 1, 1]"
0,0,1.568,7,6083647127516.541,0,7,kernel,0.047619,"[1, 1, 1]",24,1505,X,"void at::native::vectorized_elementwise_kernel<4, at::native::CUDAFunctorOnSelf_add<long>, at::detail::Array<char*, 2> >(int, at::native::CUDAFunctorOnSelf_add<long>, at::detail::Array<char*, 2>)",0,317,0,0.011905,1,"[128, 1, 1]"
2192,0,8.672,7,6083647127518.909,100,7,kernel,97.523811,"[512, 1, 1]",40,1558,X,"void cudnn::bn_fw_tr_1C11_singleread<float, 512, true, 1, 2, 0>(cudnn::bn_fw_tr_1C11_args<float>)",0,320,0,6.095238,1,"[512, 1, 1]"
0,0,1.664,7,6083647127531.005,19,7,kernel,9.333333,"[196, 1, 1]",18,1579,X,"void at::native::vectorized_elementwise_kernel<4, at::native::(anonymous namespace)::launch_clamp_scalar(at::TensorIteratorBase&, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::{lambda()#1}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}, at::detail::Array<char*, 2> >(int, at::native::(anonymous namespace)::launch_clamp_scalar(at::TensorIteratorBase&, c10::Scalar, c10::Scalar, at::native::detail::ClampLimits)::{lambda()#1}::operator()() const::{lambda()#7}::operator()() const::{lambda(float)#1}, at::detail::Array<char*, 2>)",0,333,0,2.333333,1,"[128, 1, 1]"
0,0,2.72,7,6083647127533.533,19,7,kernel,9.333333,"[98, 1, 1]",26,1598,X,"void at::native::(anonymous namespace)::max_pool_forward_nchw<float>(int, float const*, long, long, long, int, int, int, int, int, int, int, int, int, int, float*, long*)",0,336,0,1.166667,1,"[256, 1, 1]"
528,0,692.991,7,6083647127537.117,25,7,kernel,48.761906,"[1024, 1, 1]",159,1617,X,"std::enable_if<!(false), void>::type internal::gemvx::kernel<int, int, float, float, float, float, false, true, true, false, 7, false, cublasGemvParamsEx<int, cublasGemvTensorStridedBatched<float const>, cublasGemvTensorStridedBatched<float const>, cublasGemvTensorStridedBatched<float>, float> >(cublasGemvParamsEx<int, cublasGemvTensorStridedBatched<float const>, cublasGemvTensorStridedBatched<float const>, cublasGemvTensorStridedBatched<float>, float>)",0,342,0,12.190476,1,"[32, 4, 1]"
0,0,2.368,7,6083647128230.94,3,7,kernel,1.52381,"[16, 1, 1]",47,1648,X,"void at::native::(anonymous namespace)::fused_dropout_kernel_vec<float, float, unsigned int, 1, 4, bool>(at::cuda::detail::TensorInfo<float const, unsigned int>, at::cuda::detail::TensorInfo<float, unsigned int>, at::cuda::detail::TensorInfo<bool, unsigned int>, unsigned int, float, at::PhiloxCudaState)",0,344,0,0.190476,1,"[256, 1, 1]"
2560,0,115.807,7,6083647128234.14,51,7,kernel,24.380953,"[512, 1, 1]",58,1667,X,"void gemv2T_kernel_val<int, int, float, float, float, float, 128, 16, 4, 4, false, true, cublasGemvParamsEx<int, cublasGemvTensorStridedBatched<float const>, cublasGemvTensorStridedBatched<float const>, cublasGemvTensorStridedBatched<float>, float> >(cublasGemvParamsEx<int, cublasGemvTensorStridedBatched<float const>, cublasGemvTensorStridedBatched<float const>, cublasGemvTensorStridedBatched<float>, float>, float, float)",0,353,0,6.095238,1,"[128, 1, 1]"
0,0,3.265,7,6083647128350.779,3,7,kernel,1.52381,"[16, 1, 1]",47,1698,X,"void at::native::(anonymous namespace)::fused_dropout_kernel_vec<float, float, unsigned int, 1, 4, bool>(at::cuda::detail::TensorInfo<float const, unsigned int>, at::cuda::detail::TensorInfo<float, unsigned int>, at::cuda::detail::TensorInfo<bool, unsigned int>, unsigned int, float, at::PhiloxCudaState)",0,355,0,0.190476,1,"[256, 1, 1]"
528,0,30.336,7,6083647128354.875,25,7,kernel,11.904762,"[250, 1, 1]",159,1717,X,"std::enable_if<!(false), void>::type internal::gemvx::kernel<int, int, float, float, float, float, false, true, true, false, 7, false, cublasGemvParamsEx<int, cublasGemvTensorStridedBatched<float const>, cublasGemvTensorStridedBatched<float const>, cublasGemvTensorStridedBatched<float>, float> >(cublasGemvParamsEx<int, cublasGemvTensorStridedBatched<float const>, cublasGemvTensorStridedBatched<float const>, cublasGemvTensorStridedBatched<float>, float>)",0,364,0,2.976191,1,"[32, 4, 1]"
